,Region,County,First Dose,Series Complete,Report as of
13802,Mohawk Valley,Otsego,32508,30871,07/24/2021
13803,Mid-Hudson,Putnam,63169,57669,07/24/2021
13804,New York City,Queens,1504984,1377474,07/24/2021
13805,Capital Region,Rensselaer,94347,89024,07/24/2021
13806,New York City,Richmond,259474,238910,07/24/2021
13807,Mid-Hudson,Rockland,171505,156567,07/24/2021
13808,Capital Region,Saratoga,150755,143101,07/24/2021
13809,Capital Region,Schenectady,106162,99614,07/24/2021
13810,Mohawk Valley,Schoharie,15412,14656,07/24/2021
13811,Southern Tier,Schuyler,9000,8546,07/24/2021
13812,Finger Lakes,Seneca,15633,14787,07/24/2021
13813,North Country,St. Lawrence,55981,52751,07/24/2021
13814,Southern Tier,Steuben,42551,40594,07/24/2021
13815,Long Island,Suffolk,907885,836228,07/24/2021
13816,Mid-Hudson,Sullivan,37654,34507,07/24/2021
13817,Southern Tier,Tioga,20726,19714,07/24/2021
13818,Southern Tier,Tompkins,68624,65566,07/24/2021
13819,Mid-Hudson,Ulster,115084,106726,07/24/2021
13820,Capital Region,Warren,42446,40742,07/24/2021
13821,Capital Region,Washington,33468,32031,07/24/2021
13822,Finger Lakes,Wayne,50421,48037,07/24/2021
13823,Mid-Hudson,Westchester,638470,590728,07/24/2021
13824,Finger Lakes,Wyoming,18203,17236,07/24/2021
13825,Finger Lakes,Yates,11566,10952,07/24/2021
13826,Capital Region,Albany,196813,184397,07/25/2021
13827,Western New York,Allegany,17507,16569,07/25/2021
13828,New York City,Bronx,709469,639845,07/25/2021
13829,Southern Tier,Broome,107421,102212,07/25/2021
13830,Western New York,Cattaraugus,33503,31282,07/25/2021
13831,Central New York,Cayuga,39607,37304,07/25/2021
13832,Western New York,Chautauqua,62481,58176,07/25/2021
13833,Southern Tier,Chemung,38170,36246,07/25/2021
13834,Southern Tier,Chenango,24937,23630,07/25/2021
13835,North Country,Clinton,48352,46305,07/25/2021
13836,Capital Region,Columbia,36332,33846,07/25/2021
13837,Central New York,Cortland,23704,22542,07/25/2021
13838,Southern Tier,Delaware,21192,19924,07/25/2021
13839,Mid-Hudson,Dutchess,173927,158817,07/25/2021
13840,Western New York,Erie,551628,515997,07/25/2021
13841,North Country,Essex,22731,21752,07/25/2021
13842,North Country,Franklin,25133,23767,07/25/2021
13843,Mohawk Valley,Fulton,23628,22339,07/25/2021
13844,Finger Lakes,Genesee,29312,27631,07/25/2021
13845,Capital Region,Greene,25303,23103,07/25/2021
13846,North Country,Hamilton,3097,2917,07/25/2021
13847,Mohawk Valley,Herkimer,29320,27498,07/25/2021
13848,North Country,Jefferson,57796,48043,07/25/2021
13849,New York City,Kings,1335738,1224908,07/25/2021
13850,North Country,Lewis,11346,10838,07/25/2021
13851,Finger Lakes,Livingston,32354,30869,07/25/2021
13852,Central New York,Madison,43954,41562,07/25/2021
13853,Finger Lakes,Monroe,453807,432534,07/25/2021
13854,Mohawk Valley,Montgomery,27610,26067,07/25/2021
13855,Long Island,Nassau,921625,855665,07/25/2021
13856,New York City,New York,1146314,1059816,07/25/2021
13857,Western New York,Niagara,117194,110605,07/25/2021
13858,Mohawk Valley,Oneida,120821,113327,07/25/2021
13859,Central New York,Onondaga,290264,273179,07/25/2021
13860,Finger Lakes,Ontario,67613,64711,07/25/2021
13861,Mid-Hudson,Orange,190678,174755,07/25/2021
13862,Finger Lakes,Orleans,18623,17651,07/25/2021
13863,Central New York,Oswego,62271,59195,07/25/2021
13864,Mohawk Valley,Otsego,32525,30883,07/25/2021
13865,Mid-Hudson,Putnam,63216,57704,07/25/2021
13866,New York City,Queens,1506878,1379321,07/25/2021
13867,Capital Region,Rensselaer,94415,89068,07/25/2021
13868,New York City,Richmond,259842,239198,07/25/2021
13869,Mid-Hudson,Rockland,171660,156662,07/25/2021
13870,Capital Region,Saratoga,150825,143141,07/25/2021
13871,Capital Region,Schenectady,106228,99656,07/25/2021
13872,Mohawk Valley,Schoharie,15429,14660,07/25/2021
13873,Southern Tier,Schuyler,9002,8546,07/25/2021
13874,Finger Lakes,Seneca,15638,14792,07/25/2021
13875,North Country,St. Lawrence,56006,52764,07/25/2021
13876,Southern Tier,Steuben,42569,40611,07/25/2021
13877,Long Island,Suffolk,909015,837045,07/25/2021
13878,Mid-Hudson,Sullivan,37680,34534,07/25/2021
13879,Southern Tier,Tioga,20739,19721,07/25/2021
13880,Southern Tier,Tompkins,68649,65580,07/25/2021
13881,Mid-Hudson,Ulster,115170,106780,07/25/2021
13882,Capital Region,Warren,42487,40758,07/25/2021
13883,Capital Region,Washington,33482,32044,07/25/2021
13884,Finger Lakes,Wayne,50471,48076,07/25/2021
13885,Mid-Hudson,Westchester,639053,591033,07/25/2021
13886,Finger Lakes,Wyoming,18212,17240,07/25/2021
13887,Finger Lakes,Yates,11577,10959,07/25/2021
13888,Capital Region,Albany,197044,184542,07/26/2021
13889,Western New York,Allegany,17513,16582,07/26/2021
13890,New York City,Bronx,711375,640836,07/26/2021
13891,Southern Tier,Broome,107526,102273,07/26/2021
13892,Western New York,Cattaraugus,33579,31295,07/26/2021
13893,Central New York,Cayuga,39656,37343,07/26/2021
13894,Western New York,Chautauqua,62542,58195,07/26/2021
13895,Southern Tier,Chemung,38196,36253,07/26/2021
13896,Southern Tier,Chenango,24962,23654,07/26/2021
13897,North Country,Clinton,48385,46337,07/26/2021
13898,Capital Region,Columbia,36378,33884,07/26/2021
13899,Central New York,Cortland,23753,22577,07/26/2021
13900,Southern Tier,Delaware,21204,19939,07/26/2021
13901,Mid-Hudson,Dutchess,174166,158950,07/26/2021
13902,Western New York,Erie,552501,516375,07/26/2021
13903,North Country,Essex,22760,21761,07/26/2021
13904,North Country,Franklin,25158,23784,07/26/2021
13905,Mohawk Valley,Fulton,23661,22360,07/26/2021
13906,Finger Lakes,Genesee,29335,27636,07/26/2021
13907,Capital Region,Greene,25343,23123,07/26/2021
13908,North Country,Hamilton,3098,2917,07/26/2021
13909,Mohawk Valley,Herkimer,29355,27530,07/26/2021
13910,North Country,Jefferson,57865,48093,07/26/2021
13911,New York City,Kings,1338719,1226695,07/26/2021
13912,North Country,Lewis,11366,10856,07/26/2021
13913,Finger Lakes,Livingston,32390,30897,07/26/2021
13914,Central New York,Madison,43995,41578,07/26/2021
13915,Finger Lakes,Monroe,454172,432689,07/26/2021
13916,Mohawk Valley,Montgomery,27651,26077,07/26/2021
13917,Long Island,Nassau,923193,856590,07/26/2021
13918,New York City,New York,1147926,1060782,07/26/2021
13919,Western New York,Niagara,117343,110647,07/26/2021
13920,Mohawk Valley,Oneida,120972,113395,07/26/2021
13921,Central New York,Onondaga,290482,273303,07/26/2021
13922,Finger Lakes,Ontario,67658,64732,07/26/2021
13923,Mid-Hudson,Orange,191107,175004,07/26/2021
13924,Finger Lakes,Orleans,18635,17654,07/26/2021
13925,Central New York,Oswego,62343,59229,07/26/2021
13926,Mohawk Valley,Otsego,32544,30900,07/26/2021
13927,Mid-Hudson,Putnam,63305,57747,07/26/2021
13928,New York City,Queens,1509870,1381002,07/26/2021
13929,Capital Region,Rensselaer,94531,89124,07/26/2021
13930,New York City,Richmond,260475,239534,07/26/2021
13931,Mid-Hudson,Rockland,171924,156833,07/26/2021
13932,Capital Region,Saratoga,150975,143261,07/26/2021
13933,Capital Region,Schenectady,106412,99729,07/26/2021
13934,Mohawk Valley,Schoharie,15449,14664,07/26/2021
13935,Southern Tier,Schuyler,9008,8548,07/26/2021
13936,Finger Lakes,Seneca,15655,14801,07/26/2021
13937,North Country,St. Lawrence,56094,52833,07/26/2021
13938,Southern Tier,Steuben,42626,40637,07/26/2021
13939,Long Island,Suffolk,910856,838063,07/26/2021
13940,Mid-Hudson,Sullivan,37741,34576,07/26/2021
13941,Southern Tier,Tioga,20762,19733,07/26/2021
13942,Southern Tier,Tompkins,68692,65598,07/26/2021
13943,Mid-Hudson,Ulster,115298,106875,07/26/2021
13944,Capital Region,Warren,42543,40799,07/26/2021
13945,Capital Region,Washington,33528,32068,07/26/2021
13946,Finger Lakes,Wayne,50515,48096,07/26/2021
13947,Mid-Hudson,Westchester,640103,591615,07/26/2021
13948,Finger Lakes,Wyoming,18234,17248,07/26/2021
13949,Finger Lakes,Yates,11582,10961,07/26/2021
13950,Capital Region,Albany,197288,184736,07/27/2021
13951,Western New York,Allegany,17549,16593,07/27/2021
13952,New York City,Bronx,714035,642787,07/27/2021
13953,Southern Tier,Broome,107671,102372,07/27/2021
13954,Western New York,Cattaraugus,33684,31349,07/27/2021
13955,Central New York,Cayuga,39706,37382,07/27/2021
13956,Western New York,Chautauqua,62654,58282,07/27/2021
13957,Southern Tier,Chemung,38262,36282,07/27/2021
13958,Southern Tier,Chenango,25008,23666,07/27/2021
13959,North Country,Clinton,48416,46357,07/27/2021
13960,Capital Region,Columbia,36415,33913,07/27/2021
13961,Central New York,Cortland,23786,22593,07/27/2021
13962,Southern Tier,Delaware,21228,19957,07/27/2021
13963,Mid-Hudson,Dutchess,174492,159120,07/27/2021
13964,Western New York,Erie,553650,520087,07/27/2021
13965,North Country,Essex,22778,21768,07/27/2021
13966,North Country,Franklin,25184,23805,07/27/2021
13967,Mohawk Valley,Fulton,23699,22381,07/27/2021
13968,Finger Lakes,Genesee,29370,27685,07/27/2021
13969,Capital Region,Greene,25390,23151,07/27/2021
13970,North Country,Hamilton,3103,2919,07/27/2021
13971,Mohawk Valley,Herkimer,29404,27554,07/27/2021
13972,North Country,Jefferson,57972,48134,07/27/2021
13973,New York City,Kings,1342209,1229266,07/27/2021
13974,North Country,Lewis,11382,10871,07/27/2021
13975,Finger Lakes,Livingston,32447,30950,07/27/2021
13976,Central New York,Madison,44057,41613,07/27/2021
13977,Finger Lakes,Monroe,454923,433554,07/27/2021
13978,Mohawk Valley,Montgomery,27697,26108,07/27/2021
13979,Long Island,Nassau,925347,858033,07/27/2021
13980,New York City,New York,1149984,1062550,07/27/2021
13981,Western New York,Niagara,117528,111145,07/27/2021
13982,Mohawk Valley,Oneida,121183,113522,07/27/2021
13983,Central New York,Onondaga,290870,273625,07/27/2021
13984,Finger Lakes,Ontario,67731,64788,07/27/2021
13985,Mid-Hudson,Orange,191439,175297,07/27/2021
13986,Finger Lakes,Orleans,18666,17669,07/27/2021
13987,Central New York,Oswego,62427,59269,07/27/2021
13988,Mohawk Valley,Otsego,32587,30914,07/27/2021
13989,Mid-Hudson,Putnam,63433,57820,07/27/2021
13990,New York City,Queens,1513412,1385741,07/27/2021
13991,Capital Region,Rensselaer,94660,89209,07/27/2021
13992,New York City,Richmond,261089,240009,07/27/2021
13993,Mid-Hudson,Rockland,172458,157200,07/27/2021
13994,Capital Region,Saratoga,151147,143573,07/27/2021
13995,Capital Region,Schenectady,106611,99848,07/27/2021
13996,Mohawk Valley,Schoharie,15484,14680,07/27/2021
13997,Southern Tier,Schuyler,9022,8553,07/27/2021
13998,Finger Lakes,Seneca,15680,14809,07/27/2021
13999,North Country,St. Lawrence,56162,52942,07/27/2021
14000,Southern Tier,Steuben,42677,40718,07/27/2021
14001,Long Island,Suffolk,913068,839784,07/27/2021
14002,Mid-Hudson,Sullivan,37790,34638,07/27/2021
14003,Southern Tier,Tioga,20787,19752,07/27/2021
14004,Southern Tier,Tompkins,68747,65635,07/27/2021
14005,Mid-Hudson,Ulster,115488,106994,07/27/2021
14006,Capital Region,Warren,42599,40854,07/27/2021
14007,Capital Region,Washington,33576,32108,07/27/2021
14008,Finger Lakes,Wayne,50598,48151,07/27/2021
14009,Mid-Hudson,Westchester,641519,592526,07/27/2021
14010,Finger Lakes,Wyoming,18264,17258,07/27/2021
14011,Finger Lakes,Yates,11599,10973,07/27/2021
14012,Capital Region,Albany,197563,184946,07/28/2021
14013,Western New York,Allegany,17560,16600,07/28/2021
14014,New York City,Bronx,716848,644592,07/28/2021
14015,Southern Tier,Broome,107833,102470,07/28/2021
14016,Western New York,Cattaraugus,33772,31414,07/28/2021
14017,Central New York,Cayuga,39784,37435,07/28/2021
14018,Western New York,Chautauqua,62760,58335,07/28/2021
14019,Southern Tier,Chemung,38311,36320,07/28/2021
14020,Southern Tier,Chenango,25048,23695,07/28/2021
14021,North Country,Clinton,48476,46389,07/28/2021
14022,Capital Region,Columbia,36461,33944,07/28/2021
14023,Central New York,Cortland,23827,22623,07/28/2021
14024,Southern Tier,Delaware,21280,19988,07/28/2021
14025,Mid-Hudson,Dutchess,174850,159390,07/28/2021
14026,Western New York,Erie,554460,520680,07/28/2021
14027,North Country,Essex,22798,21776,07/28/2021
14028,North Country,Franklin,25210,23821,07/28/2021
14029,Mohawk Valley,Fulton,23736,22415,07/28/2021
14030,Finger Lakes,Genesee,29411,27715,07/28/2021
14031,Capital Region,Greene,25436,23173,07/28/2021
14032,North Country,Hamilton,3105,2920,07/28/2021
14033,Mohawk Valley,Herkimer,29442,27587,07/28/2021
14034,North Country,Jefferson,58083,48180,07/28/2021
14035,New York City,Kings,1345720,1231954,07/28/2021
14036,North Country,Lewis,11394,10881,07/28/2021
14037,Finger Lakes,Livingston,32477,30974,07/28/2021
14038,Central New York,Madison,44104,41633,07/28/2021
14039,Finger Lakes,Monroe,455544,434032,07/28/2021
14040,Mohawk Valley,Montgomery,27754,26144,07/28/2021
14041,Long Island,Nassau,927404,859420,07/28/2021
14042,New York City,New York,1152238,1064060,07/28/2021
14043,Western New York,Niagara,117697,111267,07/28/2021
14044,Mohawk Valley,Oneida,121330,113623,07/28/2021
14045,Central New York,Onondaga,291257,273893,07/28/2021
14046,Finger Lakes,Ontario,67799,64847,07/28/2021
14047,Mid-Hudson,Orange,191838,175602,07/28/2021
14048,Finger Lakes,Orleans,18692,17693,07/28/2021
14049,Central New York,Oswego,62577,59358,07/28/2021
14050,Mohawk Valley,Otsego,32639,30948,07/28/2021
14051,Mid-Hudson,Putnam,63579,57934,07/28/2021
14052,New York City,Queens,1517581,1388925,07/28/2021
14053,Capital Region,Rensselaer,94816,89293,07/28/2021
14054,New York City,Richmond,261774,240438,07/28/2021
14055,Mid-Hudson,Rockland,172757,157390,07/28/2021
14056,Capital Region,Saratoga,151321,143680,07/28/2021
14057,Capital Region,Schenectady,106767,99957,07/28/2021
14058,Mohawk Valley,Schoharie,15537,14702,07/28/2021
14059,Southern Tier,Schuyler,9033,8566,07/28/2021
14060,Finger Lakes,Seneca,15735,14817,07/28/2021
14061,North Country,St. Lawrence,56250,53004,07/28/2021
14062,Southern Tier,Steuben,42727,40744,07/28/2021
14063,Long Island,Suffolk,915084,841074,07/28/2021
14064,Mid-Hudson,Sullivan,37856,34705,07/28/2021
14065,Southern Tier,Tioga,20817,19771,07/28/2021
14066,Southern Tier,Tompkins,68806,65676,07/28/2021
14067,Mid-Hudson,Ulster,115681,107102,07/28/2021
14068,Capital Region,Warren,42643,40885,07/28/2021
14069,Capital Region,Washington,33615,32133,07/28/2021
14070,Finger Lakes,Wayne,50654,48180,07/28/2021
14071,Mid-Hudson,Westchester,642798,593499,07/28/2021
14072,Finger Lakes,Wyoming,18301,17278,07/28/2021
14073,Finger Lakes,Yates,11624,10988,07/28/2021
14074,Capital Region,Albany,197885,185105,07/29/2021
14075,Western New York,Allegany,17581,16630,07/29/2021
14076,New York City,Bronx,719304,646352,07/29/2021
14077,Southern Tier,Broome,107978,102543,07/29/2021
14078,Western New York,Cattaraugus,33866,31471,07/29/2021
14079,Central New York,Cayuga,39834,37465,07/29/2021
14080,Western New York,Chautauqua,62831,58390,07/29/2021
14081,Southern Tier,Chemung,38368,36390,07/29/2021
14082,Southern Tier,Chenango,25079,23709,07/29/2021
14083,North Country,Clinton,48530,46443,07/29/2021
14084,Capital Region,Columbia,36526,33981,07/29/2021
14085,Central New York,Cortland,23854,22646,07/29/2021
14086,Southern Tier,Delaware,21302,20000,07/29/2021
14087,Mid-Hudson,Dutchess,175165,159616,07/29/2021
14088,Western New York,Erie,555238,521175,07/29/2021
14089,North Country,Essex,22809,21782,07/29/2021
14090,North Country,Franklin,25235,23830,07/29/2021
14091,Mohawk Valley,Fulton,23771,22432,07/29/2021
14092,Finger Lakes,Genesee,29447,27740,07/29/2021
14093,Capital Region,Greene,25469,23195,07/29/2021
14094,North Country,Hamilton,3105,2921,07/29/2021
14095,Mohawk Valley,Herkimer,29475,27616,07/29/2021
14096,North Country,Jefferson,58187,48260,07/29/2021
14097,New York City,Kings,1349150,1234560,07/29/2021
14098,North Country,Lewis,11411,10890,07/29/2021
14099,Finger Lakes,Livingston,32527,31002,07/29/2021
14100,Central New York,Madison,44158,41671,07/29/2021
14101,Finger Lakes,Monroe,456189,434464,07/29/2021
14102,Mohawk Valley,Montgomery,27797,26173,07/29/2021
14103,Long Island,Nassau,929404,860720,07/29/2021
14104,New York City,New York,1154382,1065525,07/29/2021
14105,Western New York,Niagara,117858,111415,07/29/2021
14106,Mohawk Valley,Oneida,121518,113762,07/29/2021
14107,Central New York,Onondaga,291638,274143,07/29/2021
14108,Finger Lakes,Ontario,67877,64904,07/29/2021
14109,Mid-Hudson,Orange,192240,175853,07/29/2021
14110,Finger Lakes,Orleans,18722,17704,07/29/2021
14111,Central New York,Oswego,62722,59422,07/29/2021
14112,Mohawk Valley,Otsego,32682,30986,07/29/2021
14113,Mid-Hudson,Putnam,63681,58006,07/29/2021
14114,New York City,Queens,1521334,1391556,07/29/2021
14115,Capital Region,Rensselaer,94976,89389,07/29/2021
14116,New York City,Richmond,262489,240891,07/29/2021
14117,Mid-Hudson,Rockland,173199,157648,07/29/2021
14118,Capital Region,Saratoga,151496,143777,07/29/2021
14119,Capital Region,Schenectady,106908,100058,07/29/2021
14120,Mohawk Valley,Schoharie,15564,14725,07/29/2021
14121,Southern Tier,Schuyler,9045,8574,07/29/2021
14122,Finger Lakes,Seneca,15755,14832,07/29/2021
14123,North Country,St. Lawrence,56317,53062,07/29/2021
14124,Southern Tier,Steuben,42798,40792,07/29/2021
14125,Long Island,Suffolk,917178,842299,07/29/2021
14126,Mid-Hudson,Sullivan,37911,34776,07/29/2021
14127,Southern Tier,Tioga,20845,19785,07/29/2021
14128,Southern Tier,Tompkins,68859,65711,07/29/2021
14129,Mid-Hudson,Ulster,115825,107198,07/29/2021
14130,Capital Region,Warren,42701,40917,07/29/2021
14131,Capital Region,Washington,33652,32151,07/29/2021
14132,Finger Lakes,Wayne,50743,48224,07/29/2021
14133,Mid-Hudson,Westchester,644112,594511,07/29/2021
14134,Finger Lakes,Wyoming,18318,17284,07/29/2021
14135,Finger Lakes,Yates,11637,10995,07/29/2021
14136,Capital Region,Albany,198232,185313,07/30/2021
14137,Western New York,Allegany,17649,16663,07/30/2021
14138,New York City,Bronx,722759,648390,07/30/2021
14139,Southern Tier,Broome,108097,102651,07/30/2021
14140,Western New York,Cattaraugus,33924,31507,07/30/2021
14141,Central New York,Cayuga,39901,37508,07/30/2021
14142,Western New York,Chautauqua,62896,58444,07/30/2021
14143,Southern Tier,Chemung,38462,36455,07/30/2021
14144,Southern Tier,Chenango,25122,23753,07/30/2021
14145,North Country,Clinton,48577,46482,07/30/2021
14146,Capital Region,Columbia,36598,34053,07/30/2021
14147,Central New York,Cortland,23894,22681,07/30/2021
14148,Southern Tier,Delaware,21339,20033,07/30/2021
14149,Mid-Hudson,Dutchess,175498,159851,07/30/2021
14150,Western New York,Erie,556057,521867,07/30/2021
14151,North Country,Essex,22856,21804,07/30/2021
14152,North Country,Franklin,25264,23856,07/30/2021
14153,Mohawk Valley,Fulton,23821,22459,07/30/2021
14154,Finger Lakes,Genesee,29497,27764,07/30/2021
14155,Capital Region,Greene,25518,23239,07/30/2021
14156,North Country,Hamilton,3107,2921,07/30/2021
14157,Mohawk Valley,Herkimer,29522,27639,07/30/2021
14158,North Country,Jefferson,58281,48299,07/30/2021
14159,New York City,Kings,1353849,1237454,07/30/2021
14160,North Country,Lewis,11454,10909,07/30/2021
14161,Finger Lakes,Livingston,32595,31041,07/30/2021
14162,Central New York,Madison,44209,41736,07/30/2021
14163,Finger Lakes,Monroe,456897,435027,07/30/2021
14164,Mohawk Valley,Montgomery,27852,26217,07/30/2021
14165,Long Island,Nassau,931571,862033,07/30/2021
14166,New York City,New York,1157254,1067259,07/30/2021
14167,Western New York,Niagara,118051,111573,07/30/2021
14168,Mohawk Valley,Oneida,121705,113877,07/30/2021
14169,Central New York,Onondaga,292019,274442,07/30/2021
14170,Finger Lakes,Ontario,67986,64983,07/30/2021
14171,Mid-Hudson,Orange,192678,176101,07/30/2021
14172,Finger Lakes,Orleans,18741,17717,07/30/2021
14173,Central New York,Oswego,62835,59501,07/30/2021
14174,Mohawk Valley,Otsego,32731,31008,07/30/2021
14175,Mid-Hudson,Putnam,63808,58096,07/30/2021
14176,New York City,Queens,1526244,1394740,07/30/2021
14177,Capital Region,Rensselaer,95103,89471,07/30/2021
14178,New York City,Richmond,263419,241424,07/30/2021
14179,Mid-Hudson,Rockland,173610,157874,07/30/2021
14180,Capital Region,Saratoga,151709,143935,07/30/2021
14181,Capital Region,Schenectady,107113,100178,07/30/2021
14182,Mohawk Valley,Schoharie,15598,14741,07/30/2021
14183,Southern Tier,Schuyler,9059,8584,07/30/2021
14184,Finger Lakes,Seneca,15807,14864,07/30/2021
14185,North Country,St. Lawrence,56394,53118,07/30/2021
14186,Southern Tier,Steuben,42895,40847,07/30/2021
14187,Long Island,Suffolk,919576,843768,07/30/2021
14188,Mid-Hudson,Sullivan,37976,34817,07/30/2021
14189,Southern Tier,Tioga,20873,19800,07/30/2021
14190,Southern Tier,Tompkins,68951,65783,07/30/2021
14191,Mid-Hudson,Ulster,116042,107324,07/30/2021
14192,Capital Region,Warren,42751,40946,07/30/2021
14193,Capital Region,Washington,33706,32185,07/30/2021
14194,Finger Lakes,Wayne,50850,48296,07/30/2021
14195,Mid-Hudson,Westchester,645508,595420,07/30/2021
14196,Finger Lakes,Wyoming,18350,17312,07/30/2021
14197,Finger Lakes,Yates,11653,11002,07/30/2021
14198,Capital Region,Albany,198476,185426,07/31/2021
14199,Western New York,Allegany,17672,16666,07/31/2021
14200,New York City,Bronx,724559,649514,07/31/2021
14201,Southern Tier,Broome,108243,102740,07/31/2021
14202,Western New York,Cattaraugus,33984,31545,07/31/2021
14203,Central New York,Cayuga,39962,37537,07/31/2021
14204,Western New York,Chautauqua,62976,58500,07/31/2021
14205,Southern Tier,Chemung,38497,36481,07/31/2021
14206,Southern Tier,Chenango,25193,23775,07/31/2021
14207,North Country,Clinton,48620,46508,07/31/2021
14208,Capital Region,Columbia,36644,34079,07/31/2021
14209,Central New York,Cortland,23930,22703,07/31/2021
14210,Southern Tier,Delaware,21376,20060,07/31/2021
14211,Mid-Hudson,Dutchess,175775,159999,07/31/2021
14212,Western New York,Erie,556813,522337,07/31/2021
14213,North Country,Essex,22885,21818,07/31/2021
14214,North Country,Franklin,25282,23872,07/31/2021
14215,Mohawk Valley,Fulton,23848,22475,07/31/2021
14216,Finger Lakes,Genesee,29548,27793,07/31/2021
14217,Capital Region,Greene,25558,23250,07/31/2021
14218,North Country,Hamilton,3107,2922,07/31/2021
14219,Mohawk Valley,Herkimer,29581,27659,07/31/2021
14220,North Country,Jefferson,58360,48346,07/31/2021
14221,New York City,Kings,1357366,1239825,07/31/2021
14222,North Country,Lewis,11475,10916,07/31/2021
14223,Finger Lakes,Livingston,32642,31065,07/31/2021
14224,Central New York,Madison,44274,41764,07/31/2021
14225,Finger Lakes,Monroe,457436,435373,07/31/2021
14226,Mohawk Valley,Montgomery,27896,26239,07/31/2021
14227,Long Island,Nassau,933200,863318,07/31/2021
14228,New York City,New York,1158972,1068252,07/31/2021
14229,Western New York,Niagara,118206,111682,07/31/2021
14230,Mohawk Valley,Oneida,121856,113975,07/31/2021
14231,Central New York,Onondaga,292407,274657,07/31/2021
14232,Finger Lakes,Ontario,68044,65016,07/31/2021
14233,Mid-Hudson,Orange,193100,176317,07/31/2021
14234,Finger Lakes,Orleans,18777,17735,07/31/2021
14235,Central New York,Oswego,62911,59540,07/31/2021
14236,Mohawk Valley,Otsego,32781,31031,07/31/2021
14237,Mid-Hudson,Putnam,63889,58149,07/31/2021
14238,New York City,Queens,1530244,1397644,07/31/2021
14239,Capital Region,Rensselaer,95231,89560,07/31/2021
14240,New York City,Richmond,264311,241965,07/31/2021
14241,Mid-Hudson,Rockland,173889,158072,07/31/2021
14242,Capital Region,Saratoga,151860,144022,07/31/2021
14243,Capital Region,Schenectady,107239,100258,07/31/2021
14244,Mohawk Valley,Schoharie,15640,14766,07/31/2021
14245,Southern Tier,Schuyler,9071,8589,07/31/2021
14246,Finger Lakes,Seneca,15824,14880,07/31/2021
14247,North Country,St. Lawrence,56461,53160,07/31/2021
14248,Southern Tier,Steuben,42955,40866,07/31/2021
14249,Long Island,Suffolk,921491,845023,07/31/2021
14250,Mid-Hudson,Sullivan,38011,34845,07/31/2021
14251,Southern Tier,Tioga,20900,19815,07/31/2021
14252,Southern Tier,Tompkins,69006,65814,07/31/2021
14253,Mid-Hudson,Ulster,116185,107404,07/31/2021
14254,Capital Region,Warren,42792,40957,07/31/2021
14255,Capital Region,Washington,33774,32229,07/31/2021
14256,Finger Lakes,Wayne,50937,48348,07/31/2021
14257,Mid-Hudson,Westchester,646499,596081,07/31/2021
14258,Finger Lakes,Wyoming,18378,17320,07/31/2021
14259,Finger Lakes,Yates,11659,11006,07/31/2021
14260,Capital Region,Albany,198608,185492,08/01/2021
14261,Western New York,Allegany,17684,16670,08/01/2021
14262,New York City,Bronx,725468,650022,08/01/2021
14263,Southern Tier,Broome,108311,102782,08/01/2021
14264,Western New York,Cattaraugus,33995,31561,08/01/2021
14265,Central New York,Cayuga,40002,37557,08/01/2021
14266,Western New York,Chautauqua,63034,58518,08/01/2021
14267,Southern Tier,Chemung,38511,36495,08/01/2021
14268,Southern Tier,Chenango,25214,23785,08/01/2021
14269,North Country,Clinton,48652,46517,08/01/2021
14270,Capital Region,Columbia,36663,34092,08/01/2021
14271,Central New York,Cortland,23944,22710,08/01/2021
14272,Southern Tier,Delaware,21393,20073,08/01/2021
14273,Mid-Hudson,Dutchess,175979,160093,08/01/2021
14274,Western New York,Erie,557276,522651,08/01/2021
14275,North Country,Essex,22898,21821,08/01/2021
14276,North Country,Franklin,25291,23877,08/01/2021
14277,Mohawk Valley,Fulton,23862,22487,08/01/2021
14278,Finger Lakes,Genesee,29561,27813,08/01/2021
14279,Capital Region,Greene,25584,23259,08/01/2021
14280,North Country,Hamilton,3108,2926,08/01/2021
14281,Mohawk Valley,Herkimer,29610,27676,08/01/2021
14282,North Country,Jefferson,58399,48365,08/01/2021
14283,New York City,Kings,1359452,1241254,08/01/2021
14284,North Country,Lewis,11483,10918,08/01/2021
14285,Finger Lakes,Livingston,32656,31070,08/01/2021
14286,Central New York,Madison,44315,41784,08/01/2021
14287,Finger Lakes,Monroe,457864,435646,08/01/2021
14288,Mohawk Valley,Montgomery,27920,26254,08/01/2021
14289,Long Island,Nassau,934398,864081,08/01/2021
14290,New York City,New York,1160157,1068989,08/01/2021
14291,Western New York,Niagara,118307,111739,08/01/2021
14292,Mohawk Valley,Oneida,121954,114036,08/01/2021
14293,Central New York,Onondaga,292597,274801,08/01/2021
14294,Finger Lakes,Ontario,68075,65035,08/01/2021
14295,Mid-Hudson,Orange,193332,176480,08/01/2021
14296,Finger Lakes,Orleans,18799,17739,08/01/2021
14297,Central New York,Oswego,62951,59558,08/01/2021
14298,Mohawk Valley,Otsego,32804,31045,08/01/2021
14299,Mid-Hudson,Putnam,63945,58190,08/01/2021
14300,New York City,Queens,1532908,1399605,08/01/2021
14301,Capital Region,Rensselaer,95320,89597,08/01/2021
14302,New York City,Richmond,264784,242258,08/01/2021
14303,Mid-Hudson,Rockland,174088,158212,08/01/2021
14304,Capital Region,Saratoga,151966,144104,08/01/2021
