,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
293,2021-10-03 15:00:00,,72.583,74.919,84.062,91.847,,327996.0,1890484,1032462,881175
294,2021-10-04 15:00:00,,72.676,75.01,84.124,91.926,,328417.0,1892795,1033226,881933
295,2021-10-05 15:00:00,,72.764,75.1,84.184,92.005,,328815.0,1895074,1033960,882689
296,2021-10-06 15:00:00,,72.847,75.196,84.248,92.08,,329189.0,1897472,1034746,883411
297,2021-10-07 15:00:00,,72.935,75.293,84.316,92.16,,329588.0,1899927,1035585,884178
298,2021-10-08 15:00:00,,73.056,75.406,84.391,92.233,,330137.0,1902792,1036496,884879
299,2021-10-09 15:00:00,,73.144,75.467,84.431,92.27,,330533.0,1904334,1036990,885233
300,2021-10-10 15:00:00,,73.198,75.515,84.455,92.288,,330779.0,1905525,1037285,885407
301,2021-10-11 15:00:00,,73.296,75.614,84.524,92.357,,331218.0,1908030,1038138,886072
302,2021-10-12 15:00:00,,73.363,75.7,84.585,92.424,,331523.0,1910211,1038879,886708
303,2021-10-13 15:00:00,,73.454,75.798,84.651,92.488,,331933.0,1912677,1039688,887330
304,2021-10-14 15:00:00,,73.537,75.891,84.711,92.551,,332310.0,1915025,1040430,887933
305,2021-10-15 15:00:00,,73.659,75.996,84.784,92.612,,332859.0,1917668,1041322,888512
306,2021-10-16 15:00:00,,73.725,76.053,84.819,92.639,,333159.0,1919105,1041751,888771
307,2021-10-17 15:00:00,,73.769,76.09,84.84,92.655,,333358.0,1920055,1042015,888929
308,2021-10-18 15:00:00,,73.85,76.195,84.911,92.718,,333723.0,1922696,1042883,889531
309,2021-10-19 15:00:00,,73.915,76.277,84.968,92.773,,334016.0,1924754,1043583,890058
310,2021-10-20 15:00:00,,73.987,76.356,85.024,92.826,,334341.0,1926744,1044277,890571
311,2021-10-21 15:00:00,,74.067,76.436,85.078,92.882,,334706.0,1928773,1044935,891108
312,2021-10-22 15:00:00,,74.157,76.532,85.156,92.979,,335109.0,1931204,1045891,892035
313,2021-10-23 15:00:00,,74.222,76.588,85.201,93.042,,335403.0,1932614,1046445,892642
314,2021-10-24 15:00:00,,74.264,76.627,85.233,93.082,,335593.0,1933595,1046836,893021
315,2021-10-25 15:00:00,,74.335,76.719,85.308,93.213,,335917.0,1935928,1047768,894284
316,2021-10-26 15:00:00,,74.4,76.812,85.385,93.343,,336210.0,1938270,1048713,895526
317,2021-10-27 15:00:00,,74.467,76.907,85.467,93.477,,336514.0,1940660,1049716,896813
318,2021-10-28 15:00:00,,74.537,76.997,85.542,93.605,,336826.0,1942942,1050637,898040
319,2021-10-29 15:00:00,0.0,74.61,77.101,85.635,93.706,1.0,337157.0,1945545,1051780,899009
320,2021-10-30 15:00:00,0.001,74.66,77.155,85.688,93.758,4.0,337384.0,1946921,1052431,899513
321,2021-10-31 15:00:00,0.001,74.695,77.193,85.722,93.793,4.0,337541.0,1947883,1052851,899847
322,2021-11-01 15:00:00,0.002,74.761,77.293,85.804,93.904,12.0,337841.0,1950406,1053859,900914
323,2021-11-02 15:00:00,0.003,74.82,77.387,85.886,94.011,17.0,338106.0,1952760,1054868,901938
324,2021-11-03 15:00:00,0.03,74.888,77.485,85.972,94.121,155.0,338416.0,1955243,1055923,902991
325,2021-11-04 15:00:00,0.42,74.95,77.573,86.047,94.229,2189.0,338693.0,1957470,1056844,904025
326,2021-11-05 15:00:00,1.056,75.03,77.682,86.144,94.325,5500.0,339054.0,1960225,1058026,904947
327,2021-11-06 15:00:00,2.494,75.08,77.741,86.193,94.368,12988.0,339282.0,1961703,1058628,905361
328,2021-11-07 15:00:00,3.636,75.111,77.781,86.222,94.396,18937.0,339420.0,1962716,1058988,905635
329,2021-11-08 15:00:00,5.148,75.171,77.861,86.285,94.475,26814.0,339691.0,1964742,1059764,906385
330,2021-11-09 15:00:00,6.642,75.243,77.95,86.353,94.562,34596.0,340019.0,1966976,1060594,907226
331,2021-11-10 15:00:00,8.28,75.316,78.04,86.426,94.655,43126.0,340350.0,1969249,1061493,908117
332,2021-11-11 15:00:00,9.67,75.401,78.131,86.505,94.734,50366.0,340734.0,1971546,1062470,908872
333,2021-11-12 15:00:00,11.064,75.497,78.234,86.592,94.822,57627.0,341168.0,1974134,1063529,909720
334,2021-11-13 15:00:00,12.459,75.566,78.291,86.637,94.858,64894.0,341476.0,1975583,1064092,910062
335,2021-11-14 15:00:00,12.88,75.601,78.328,86.668,94.882,67087.0,341638.0,1976529,1064468,910295
336,2021-11-15 15:00:00,13.83,75.676,78.406,86.737,94.96,72035.0,341976.0,1978482,1065312,911041
337,2021-11-16 15:00:00,14.85,75.748,78.491,86.814,95.037,77347.0,342300.0,1980640,1066263,911782
338,2021-11-17 15:00:00,15.858,75.828,78.582,86.888,95.115,82595.0,342664.0,1982937,1067168,912532
339,2021-11-18 15:00:00,16.844,75.896,78.669,86.97,95.195,87735.0,342971.0,1985127,1068177,913297
340,2021-11-19 15:00:00,17.787,75.976,78.776,87.071,95.272,92647.0,343332.0,1987817,1069413,914033
341,2021-11-20 15:00:00,19.19,76.036,78.844,87.129,95.309,99950.0,343604.0,1989541,1070129,914386
342,2021-11-21 15:00:00,19.57,76.071,78.897,87.171,95.334,101932.0,343762.0,1990872,1070640,914629
343,2021-11-22 15:00:00,20.538,76.131,79.006,87.268,95.415,106976.0,344033.0,1993636,1071838,915409
344,2021-11-23 15:00:00,21.368,76.211,79.12,87.363,95.492,111296.0,344394.0,1996492,1073005,916145
345,2021-11-24 15:00:00,22.104,76.297,79.226,87.441,95.544,115129.0,344783.0,1999186,1073964,916642
346,2021-11-25 15:00:00,22.122,76.299,79.23,87.444,95.546,115226.0,344790.0,1999277,1073999,916661
347,2021-11-26 15:00:00,22.472,76.35,79.316,87.516,95.591,117048.0,345020.0,2001446,1074883,917101
348,2021-11-27 15:00:00,22.728,76.387,79.377,87.566,95.619,118382.0,345188.0,2002983,1075500,917364
349,2021-11-28 15:00:00,22.854,76.408,79.421,87.602,95.638,119037.0,345281.0,2004101,1075940,917549
350,2021-11-29 15:00:00,23.265,76.449,79.503,87.679,95.694,121179.0,345467.0,2006163,1076885,918089
351,2021-11-30 15:00:00,23.684,76.505,79.595,87.766,95.766,123362.0,345723.0,2008487,1077954,918774
352,2021-12-01 15:00:00,24.05,76.573,79.713,87.879,95.843,125265.0,346030.0,2011477,1079335,919513
353,2021-12-02 15:00:00,24.364,76.637,79.83,87.982,95.921,126901.0,346320.0,2014429,1080604,920262
354,2021-12-03 15:00:00,24.754,76.699,79.966,88.097,95.994,128934.0,346599.0,2017860,1082012,920958
355,2021-12-04 15:00:00,25.172,76.759,80.041,88.163,96.031,131108.0,346868.0,2019745,1082832,921314
356,2021-12-05 15:00:00,25.355,76.79,80.095,88.205,96.054,132065.0,347011.0,2021112,1083342,921542
357,2021-12-06 15:00:00,25.773,76.844,80.207,88.301,96.117,134240.0,347252.0,2023921,1084521,922145
358,2021-12-07 15:00:00,26.115,76.907,80.319,88.394,96.183,136019.0,347537.0,2026752,1085660,922778
359,2021-12-08 15:00:00,26.515,76.977,80.429,88.491,96.243,138106.0,347856.0,2029538,1086856,923352
360,2021-12-09 15:00:00,26.884,77.042,80.534,88.58,96.302,140028.0,348150.0,2032182,1087951,923913
361,2021-12-10 15:00:00,27.328,77.109,80.65,88.676,96.354,142339.0,348449.0,2035101,1089128,924416
362,2021-12-11 15:00:00,27.63,77.163,80.712,88.731,96.383,143911.0,348697.0,2036668,1089804,924696
363,2021-12-12 15:00:00,28.047,77.197,80.759,88.764,96.398,146082.0,348848.0,2037859,1090215,924834
364,2021-12-13 15:00:00,28.341,77.258,80.861,88.85,96.449,147615.0,349123.0,2040444,1091265,925325
365,2021-12-14 15:00:00,28.699,77.326,80.971,88.93,96.502,149480.0,349432.0,2043209,1092255,925838
366,2021-12-15 15:00:00,29.167,77.4,81.081,89.01,96.554,151920.0,349767.0,2045977,1093236,926337
367,2021-12-16 15:00:00,29.718,77.496,81.202,89.095,96.61,154789.0,350201.0,2049038,1094277,926871
368,2021-12-17 15:00:00,30.17,77.589,81.327,89.189,96.666,157140.0,350620.0,2052182,1095429,927406
369,2021-12-18 15:00:00,30.618,77.669,81.405,89.245,96.696,159477.0,350982.0,2054167,1096122,927696
370,2021-12-19 15:00:00,30.838,77.711,81.462,89.28,96.716,160619.0,351171.0,2055592,1096552,927885
371,2021-12-20 15:00:00,31.248,77.809,81.613,89.379,96.781,162758.0,351616.0,2059403,1097765,928513
372,2021-12-21 15:00:00,31.718,77.924,81.769,89.477,96.842,165205.0,352135.0,2063348,1098964,929094
373,2021-12-22 15:00:00,32.202,78.051,81.928,89.57,96.904,167727.0,352709.0,2067363,1100112,929696
374,2021-12-23 15:00:00,32.645,78.167,82.073,89.657,96.954,170032.0,353231.0,2071022,1101176,930170
375,2021-12-24 15:00:00,32.704,78.186,82.106,89.681,96.97,170341.0,353320.0,2071846,1101467,930330
376,2021-12-25 15:00:00,32.705,78.187,82.107,89.682,96.971,170344.0,353322.0,2071870,1101484,930335
377,2021-12-26 15:00:00,32.78,78.222,82.154,89.708,96.983,170735.0,353482.0,2073062,1101804,930449
378,2021-12-27 15:00:00,33.162,78.328,82.283,89.785,97.028,172724.0,353960.0,2076324,1102745,930885
379,2021-12-28 15:00:00,33.625,78.461,82.423,89.869,97.079,175137.0,354559.0,2079858,1103776,931373
380,2021-12-29 15:00:00,34.127,78.601,82.563,89.954,97.131,177754.0,355195.0,2083373,1104822,931871
381,2021-12-30 15:00:00,34.577,78.725,82.683,90.036,97.174,180097.0,355752.0,2086412,1105839,932285
382,2021-12-31 15:00:00,34.725,78.763,82.728,90.071,97.191,180868.0,355924.0,2087540,1106263,932451
383,2022-01-01 15:00:00,34.769,78.772,82.741,90.08,97.196,181099.0,355967.0,2087877,1106378,932495
384,2022-01-02 15:00:00,34.854,78.806,82.779,90.103,97.206,181537.0,356118.0,2088845,1106660,932594
385,2022-01-03 15:00:00,35.012,78.852,82.847,90.146,97.225,182362.0,356329.0,2090560,1107182,932772
386,2022-01-04 15:00:00,35.323,78.945,82.958,90.207,97.26,183981.0,356749.0,2093361,1107935,933108
387,2022-01-05 15:00:00,35.741,79.055,83.08,90.278,97.3,186160.0,357247.0,2096434,1108807,933489
388,2022-01-06 15:00:00,36.132,79.177,83.201,90.348,97.338,188195.0,357794.0,2099479,1109669,933855
389,2022-01-07 15:00:00,36.425,79.289,83.313,90.413,97.366,189723.0,358301.0,2102315,1110467,934130
390,2022-01-08 15:00:00,36.763,79.418,83.387,90.455,97.384,191483.0,358887.0,2104172,1110982,934295
391,2022-01-09 15:00:00,36.913,79.479,83.437,90.476,97.395,192266.0,359161.0,2105431,1111242,934401
392,2022-01-10 15:00:00,37.223,79.599,83.56,90.543,97.431,193877.0,359701.0,2108552,1112055,934748
393,2022-01-11 15:00:00,37.579,79.722,83.682,90.611,97.469,195730.0,360260.0,2111619,1112893,935111
394,2022-01-12 15:00:00,37.973,79.869,83.805,90.676,97.504,197787.0,360923.0,2114719,1113696,935450
395,2022-01-13 15:00:00,38.37,79.998,83.92,90.733,97.537,199855.0,361504.0,2117634,1114398,935765
396,2022-01-14 15:00:00,38.831,80.156,84.039,90.8,97.57,202253.0,362221.0,2120640,1115217,936084
397,2022-01-15 15:00:00,39.121,80.265,84.105,90.834,97.584,203766.0,362714.0,2122303,1115639,936218
398,2022-01-16 15:00:00,39.238,80.313,84.143,90.851,97.59,204375.0,362929.0,2123261,1115838,936277
399,2022-01-17 15:00:00,39.429,80.411,84.212,90.882,97.603,205369.0,363373.0,2124996,1116223,936402
400,2022-01-18 15:00:00,39.688,80.519,84.309,90.927,97.626,206717.0,363861.0,2127435,1116772,936618
401,2022-01-19 15:00:00,40.019,80.62,84.402,90.973,97.653,208441.0,364316.0,2129799,1117342,936881
402,2022-01-20 15:00:00,40.279,80.711,84.488,91.01,97.675,209796.0,364728.0,2131956,1117794,937090
403,2022-01-21 15:00:00,40.59,80.827,84.591,91.056,97.697,211418.0,365254.0,2134569,1118362,937298
404,2022-01-22 15:00:00,40.794,80.921,84.651,91.085,97.709,212479.0,365679.0,2136076,1118716,937418
405,2022-01-23 15:00:00,40.873,80.977,84.691,91.101,97.717,212888.0,365928.0,2137070,1118916,937491
406,2022-01-24 15:00:00,41.086,81.058,84.772,91.139,97.739,213998.0,366294.0,2139117,1119384,937705
407,2022-01-25 15:00:00,41.301,81.128,84.841,91.177,97.764,215119.0,366612.0,2140861,1119847,937943
408,2022-01-26 15:00:00,41.536,81.198,84.91,91.212,97.785,216345.0,366929.0,2142608,1120280,938150
409,2022-01-27 15:00:00,41.73,81.262,84.981,91.248,97.807,217355.0,367220.0,2144389,1120716,938354
410,2022-01-28 15:00:00,41.914,81.336,85.054,91.282,97.829,218310.0,367554.0,2146234,1121141,938563
411,2022-01-29 15:00:00,42.032,81.395,85.097,91.301,97.835,218925.0,367819.0,2147316,1121370,938622
412,2022-01-30 15:00:00,42.092,81.43,85.127,91.313,97.84,219241.0,367978.0,2148080,1121518,938674
413,2022-01-31 15:00:00,42.228,81.496,85.188,91.341,97.856,219945.0,368274.0,2149615,1121855,938830
414,2022-02-01 15:00:00,42.373,81.549,85.238,91.363,97.872,220700.0,368517.0,2150872,1122137,938977
415,2022-02-02 15:00:00,42.544,81.603,85.285,91.39,97.887,221595.0,368759.0,2152060,1122462,939128
416,2022-02-03 15:00:00,42.695,81.651,85.335,91.415,97.903,222381.0,368978.0,2153318,1122773,939277
417,2022-02-04 15:00:00,42.806,81.705,85.385,91.441,97.915,222960.0,369221.0,2154601,1123089,939391
418,2022-02-05 15:00:00,42.889,81.758,85.417,91.46,97.923,223391.0,369458.0,2155391,1123321,939467
419,2022-02-06 15:00:00,42.899,81.764,85.423,91.463,97.925,223441.0,369488.0,2155559,1123356,939487
