,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
293,2021-10-03 15:00:00,,72.99,75.223,84.328,91.985,,329838.0,1898175,1035730,882498
294,2021-10-04 15:00:00,,73.084,75.316,84.391,92.064,,330264.0,1900503,1036501,883256
295,2021-10-05 15:00:00,,73.174,75.406,84.451,92.142,,330669.0,1902786,1037234,884006
296,2021-10-06 15:00:00,,73.258,75.501,84.515,92.217,,331047.0,1905191,1038022,884730
297,2021-10-07 15:00:00,,73.346,75.599,84.583,92.297,,331447.0,1907646,1038861,885498
298,2021-10-08 15:00:00,,73.468,75.713,84.657,92.371,,331997.0,1910525,1039769,886206
299,2021-10-09 15:00:00,,73.556,75.774,84.697,92.408,,332395.0,1912064,1040261,886558
300,2021-10-10 15:00:00,,73.61,75.821,84.721,92.426,,332641.0,1913253,1040551,886730
301,2021-10-11 15:00:00,,73.71,75.92,84.79,92.494,,333089.0,1915761,1041397,887387
302,2021-10-12 15:00:00,,73.778,76.007,84.85,92.561,,333397.0,1917955,1042137,888030
303,2021-10-13 15:00:00,,73.87,76.106,84.916,92.628,,333814.0,1920449,1042950,888669
304,2021-10-14 15:00:00,,73.954,76.2,84.977,92.69,,334194.0,1922807,1043693,889268
305,2021-10-15 15:00:00,,74.077,76.304,85.05,92.756,,334750.0,1925450,1044590,889894
306,2021-10-16 15:00:00,,74.144,76.361,85.085,92.783,,335054.0,1926885,1045021,890152
307,2021-10-17 15:00:00,,74.189,76.399,85.106,92.799,,335256.0,1927835,1045284,890312
308,2021-10-18 15:00:00,,74.271,76.504,85.177,92.861,,335624.0,1930491,1046152,890905
309,2021-10-19 15:00:00,,74.336,76.586,85.234,92.915,,335922.0,1932554,1046851,891425
310,2021-10-20 15:00:00,,74.411,76.665,85.291,92.969,,336258.0,1934556,1047549,891939
311,2021-10-21 15:00:00,,74.494,76.746,85.344,93.024,,336633.0,1936593,1048204,892472
312,2021-10-22 15:00:00,,74.584,76.842,85.422,93.12,,337040.0,1939023,1049158,893394
313,2021-10-23 15:00:00,,74.649,76.898,85.467,93.184,,337334.0,1940434,1049712,893999
314,2021-10-24 15:00:00,,74.692,76.937,85.498,93.223,,337527.0,1941412,1050098,894378
315,2021-10-25 15:00:00,,74.765,77.03,85.574,93.355,,337858.0,1943754,1051025,895643
316,2021-10-26 15:00:00,,74.832,77.123,85.651,93.486,,338160.0,1946100,1051975,896898
317,2021-10-27 15:00:00,,74.899,77.218,85.732,93.619,,338463.0,1948495,1052965,898174
318,2021-10-28 15:00:00,,74.968,77.308,85.806,93.746,,338777.0,1950773,1053883,899398
319,2021-10-29 15:00:00,0.001,75.043,77.411,85.899,93.846,5.0,339116.0,1953379,1055026,900359
320,2021-10-30 15:00:00,0.002,75.095,77.465,85.952,93.899,10.0,339350.0,1954748,1055669,900862
321,2021-10-31 15:00:00,0.002,75.13,77.503,85.986,93.934,10.0,339506.0,1955710,1056085,901195
322,2021-11-01 15:00:00,0.005,75.197,77.605,86.068,94.046,24.0,339810.0,1958275,1057094,902271
323,2021-11-02 15:00:00,0.006,75.257,77.699,86.15,94.152,31.0,340081.0,1960638,1058099,903288
324,2021-11-03 15:00:00,0.033,75.326,77.797,86.235,94.263,174.0,340393.0,1963108,1059148,904356
325,2021-11-04 15:00:00,0.426,75.388,77.885,86.309,94.371,2218.0,340672.0,1965340,1060062,905396
326,2021-11-05 15:00:00,1.066,75.468,77.994,86.406,94.466,5552.0,341036.0,1968095,1061245,906305
327,2021-11-06 15:00:00,2.509,75.519,78.052,86.454,94.509,13069.0,341268.0,1969564,1061844,906711
328,2021-11-07 15:00:00,3.661,75.551,78.093,86.484,94.535,19071.0,341409.0,1970575,1062204,906961
329,2021-11-08 15:00:00,5.183,75.611,78.173,86.547,94.613,26998.0,341683.0,1972604,1062980,907710
330,2021-11-09 15:00:00,6.684,75.684,78.262,86.614,94.7,34814.0,342013.0,1974847,1063805,908552
331,2021-11-10 15:00:00,8.33,75.758,78.353,86.687,94.794,43385.0,342348.0,1977149,1064699,909449
332,2021-11-11 15:00:00,9.735,75.844,78.444,86.766,94.873,50707.0,342735.0,1979437,1065669,910204
333,2021-11-12 15:00:00,11.149,75.942,78.547,86.852,94.96,58070.0,343177.0,1982037,1066725,911043
334,2021-11-13 15:00:00,12.567,76.011,78.604,86.897,94.995,65454.0,343488.0,1983483,1067285,911382
335,2021-11-14 15:00:00,13.052,76.046,78.641,86.928,95.02,67983.0,343649.0,1984425,1067661,911618
336,2021-11-15 15:00:00,14.007,76.122,78.72,86.997,95.098,72956.0,343990.0,1986406,1068504,912367
337,2021-11-16 15:00:00,15.039,76.195,78.806,87.074,95.175,78329.0,344320.0,1988583,1069456,913109
338,2021-11-17 15:00:00,16.053,76.276,78.898,87.148,95.253,83612.0,344686.0,1990896,1070357,913856
339,2021-11-18 15:00:00,17.047,76.344,78.985,87.23,95.333,88788.0,344995.0,1993093,1071366,914623
340,2021-11-19 15:00:00,17.999,76.425,79.093,87.331,95.41,93749.0,345360.0,1995824,1072611,915364
341,2021-11-20 15:00:00,19.41,76.486,79.161,87.389,95.448,101096.0,345634.0,1997536,1073321,915720
342,2021-11-21 15:00:00,19.8,76.521,79.214,87.43,95.473,103131.0,345794.0,1998864,1073830,915964
343,2021-11-22 15:00:00,20.773,76.582,79.323,87.527,95.554,108199.0,346068.0,2001637,1075021,916745
344,2021-11-23 15:00:00,21.611,76.662,79.439,87.622,95.632,112563.0,346433.0,2004549,1076189,917487
345,2021-11-24 15:00:00,22.352,76.749,79.546,87.701,95.684,116420.0,346824.0,2007264,1077157,917991
346,2021-11-25 15:00:00,22.37,76.751,79.55,87.704,95.686,116514.0,346833.0,2007355,1077194,918010
347,2021-11-26 15:00:00,22.722,76.803,79.636,87.776,95.732,118349.0,347066.0,2009522,1078073,918452
348,2021-11-27 15:00:00,22.978,76.84,79.697,87.825,95.76,119681.0,347234.0,2011054,1078683,918717
349,2021-11-28 15:00:00,23.1,76.861,79.741,87.861,95.779,120320.0,347329.0,2012168,1079123,918900
350,2021-11-29 15:00:00,23.511,76.903,79.823,87.938,95.835,122461.0,347518.0,2014246,1080071,919436
351,2021-11-30 15:00:00,23.933,76.96,79.916,88.025,95.906,124656.0,347778.0,2016591,1081132,920121
352,2021-12-01 15:00:00,24.302,77.03,80.036,88.137,95.984,126581.0,348095.0,2019614,1082514,920866
353,2021-12-02 15:00:00,24.622,77.096,80.153,88.241,96.062,128243.0,348390.0,2022579,1083785,921617
354,2021-12-03 15:00:00,25.017,77.157,80.29,88.356,96.136,130300.0,348670.0,2026037,1085197,922321
355,2021-12-04 15:00:00,25.436,77.215,80.365,88.422,96.173,132485.0,348932.0,2027914,1086007,922680
356,2021-12-05 15:00:00,25.616,77.247,80.419,88.463,96.197,133425.0,349075.0,2029270,1086513,922907
357,2021-12-06 15:00:00,26.034,77.301,80.531,88.559,96.26,135602.0,349318.0,2032112,1087693,923512
358,2021-12-07 15:00:00,26.38,77.365,80.644,88.652,96.326,137403.0,349608.0,2034953,1088837,924152
359,2021-12-08 15:00:00,26.781,77.437,80.754,88.749,96.387,139490.0,349931.0,2037732,1090029,924730
360,2021-12-09 15:00:00,27.154,77.503,80.86,88.838,96.444,141432.0,350232.0,2040397,1091120,925284
361,2021-12-10 15:00:00,27.601,77.57,80.976,88.934,96.497,143764.0,350536.0,2043344,1092296,925784
362,2021-12-11 15:00:00,27.904,77.626,81.038,88.989,96.525,145342.0,350785.0,2044902,1092973,926061
363,2021-12-12 15:00:00,28.322,77.659,81.085,89.022,96.54,147518.0,350935.0,2046092,1093385,926197
364,2021-12-13 15:00:00,28.629,77.72,81.188,89.108,96.592,149117.0,351214.0,2048686,1094434,926695
365,2021-12-14 15:00:00,28.989,77.789,81.298,89.188,96.645,150990.0,351525.0,2051453,1095413,927209
366,2021-12-15 15:00:00,29.462,77.866,81.408,89.267,96.698,153454.0,351874.0,2054231,1096391,927717
367,2021-12-16 15:00:00,30.016,77.964,81.529,89.352,96.754,156339.0,352314.0,2057300,1097433,928256
368,2021-12-17 15:00:00,30.474,78.057,81.654,89.446,96.81,158725.0,352737.0,2060451,1098585,928796
369,2021-12-18 15:00:00,30.932,78.137,81.733,89.502,96.841,161110.0,353096.0,2062437,1099270,929089
370,2021-12-19 15:00:00,31.152,78.179,81.789,89.536,96.861,162255.0,353288.0,2063856,1099697,929277
371,2021-12-20 15:00:00,31.569,78.278,81.94,89.636,96.926,164428.0,353733.0,2067656,1100916,929908
372,2021-12-21 15:00:00,32.049,78.395,82.097,89.733,96.988,166928.0,354263.0,2071617,1102114,930501
373,2021-12-22 15:00:00,32.535,78.523,82.257,89.827,97.052,169461.0,354839.0,2075668,1103263,931112
374,2021-12-23 15:00:00,32.982,78.64,82.403,89.913,97.102,171791.0,355369.0,2079335,1104325,931588
375,2021-12-24 15:00:00,33.042,78.66,82.435,89.936,97.118,172103.0,355461.0,2080160,1104609,931747
376,2021-12-25 15:00:00,33.043,78.661,82.436,89.938,97.119,172106.0,355463.0,2080181,1104627,931752
377,2021-12-26 15:00:00,33.119,78.696,82.483,89.964,97.131,172501.0,355623.0,2081369,1104945,931867
378,2021-12-27 15:00:00,33.508,78.803,82.613,90.041,97.176,174527.0,356108.0,2084636,1105890,932303
379,2021-12-28 15:00:00,33.982,78.937,82.754,90.124,97.227,176995.0,356710.0,2088198,1106918,932793
380,2021-12-29 15:00:00,34.489,79.079,82.894,90.21,97.279,179636.0,357353.0,2091731,1107967,933292
381,2021-12-30 15:00:00,34.94,79.203,83.014,90.293,97.322,181988.0,357912.0,2094769,1108989,933708
382,2021-12-31 15:00:00,35.09,79.241,83.06,90.327,97.34,182770.0,358085.0,2095912,1109411,933878
383,2022-01-01 15:00:00,35.136,79.251,83.073,90.337,97.345,183007.0,358129.0,2096260,1109524,933924
384,2022-01-02 15:00:00,35.22,79.284,83.112,90.359,97.355,183446.0,358278.0,2097238,1109806,934023
385,2022-01-03 15:00:00,35.378,79.331,83.18,90.402,97.374,184269.0,358491.0,2098958,1110326,934203
386,2022-01-04 15:00:00,35.69,79.424,83.292,90.463,97.41,185894.0,358911.0,2101772,1111077,934543
387,2022-01-05 15:00:00,36.109,79.534,83.414,90.533,97.449,188078.0,359409.0,2104858,1111933,934925
388,2022-01-06 15:00:00,36.504,79.658,83.536,90.603,97.489,190135.0,359969.0,2107926,1112803,935303
389,2022-01-07 15:00:00,36.805,79.771,83.649,90.67,97.518,191700.0,360482.0,2110782,1113614,935579
390,2022-01-08 15:00:00,37.141,79.901,83.723,90.712,97.535,193452.0,361066.0,2112646,1114130,935743
391,2022-01-09 15:00:00,37.292,79.961,83.773,90.733,97.546,194236.0,361340.0,2113909,1114388,935849
392,2022-01-10 15:00:00,37.6,80.082,83.898,90.799,97.582,195844.0,361887.0,2117063,1115204,936200
393,2022-01-11 15:00:00,37.958,80.206,84.019,90.867,97.62,197704.0,362444.0,2120123,1116039,936564
394,2022-01-12 15:00:00,38.355,80.352,84.142,90.932,97.656,199776.0,363107.0,2123229,1116834,936908
395,2022-01-13 15:00:00,38.758,80.483,84.259,90.99,97.69,201871.0,363696.0,2126183,1117548,937238
396,2022-01-14 15:00:00,39.225,80.643,84.379,91.057,97.725,204305.0,364420.0,2129197,1118370,937570
397,2022-01-15 15:00:00,39.518,80.751,84.445,91.092,97.739,205834.0,364911.0,2130868,1118798,937705
398,2022-01-16 15:00:00,39.636,80.799,84.483,91.108,97.745,206445.0,365127.0,2131822,1118995,937764
399,2022-01-17 15:00:00,39.828,80.898,84.552,91.139,97.759,207445.0,365572.0,2133584,1119378,937892
400,2022-01-18 15:00:00,40.088,81.005,84.649,91.184,97.781,208801.0,366057.0,2136023,1119935,938111
401,2022-01-19 15:00:00,40.422,81.107,84.743,91.231,97.809,210542.0,366517.0,2138386,1120506,938379
402,2022-01-20 15:00:00,40.684,81.199,84.828,91.268,97.831,211907.0,366935.0,2140545,1120963,938588
403,2022-01-21 15:00:00,41.001,81.314,84.932,91.314,97.853,213558.0,367455.0,2143158,1121529,938797
404,2022-01-22 15:00:00,41.208,81.409,84.992,91.343,97.865,214632.0,367884.0,2144671,1121880,938917
405,2022-01-23 15:00:00,41.286,81.464,85.032,91.359,97.873,215043.0,368131.0,2145679,1122084,938991
406,2022-01-24 15:00:00,41.501,81.546,85.113,91.397,97.896,216158.0,368501.0,2147732,1122555,939206
407,2022-01-25 15:00:00,41.721,81.616,85.183,91.436,97.921,217308.0,368817.0,2149486,1123029,939454
408,2022-01-26 15:00:00,41.957,81.687,85.253,91.472,97.944,218535.0,369140.0,2151258,1123474,939667
409,2022-01-27 15:00:00,42.154,81.75,85.324,91.509,97.965,219560.0,369424.0,2153058,1123921,939871
410,2022-01-28 15:00:00,42.339,81.824,85.399,91.544,97.987,220524.0,369759.0,2154938,1124353,940084
411,2022-01-29 15:00:00,42.457,81.884,85.443,91.563,97.993,221139.0,370029.0,2156046,1124588,940145
412,2022-01-30 15:00:00,42.518,81.92,85.474,91.575,97.999,221456.0,370193.0,2156848,1124739,940198
413,2022-01-31 15:00:00,42.653,81.986,85.536,91.603,98.016,222163.0,370491.0,2158401,1125082,940358
414,2022-02-01 15:00:00,42.801,82.04,85.586,91.627,98.031,222931.0,370734.0,2159669,1125368,940508
415,2022-02-02 15:00:00,42.977,82.095,85.634,91.654,98.048,223847.0,370983.0,2160885,1125703,940665
416,2022-02-03 15:00:00,43.13,82.147,85.685,91.68,98.065,224646.0,371217.0,2162173,1126022,940831
417,2022-02-04 15:00:00,43.253,82.203,85.741,91.708,98.079,225287.0,371469.0,2163563,1126363,940963
418,2022-02-05 15:00:00,43.349,82.261,85.773,91.727,98.087,225786.0,371731.0,2164372,1126600,941042
419,2022-02-06 15:00:00,43.39,82.286,85.794,91.736,98.091,225998.0,371846.0,2164918,1126714,941081
420,2022-02-07 15:00:00,43.481,82.326,85.838,91.757,98.104,226475.0,372025.0,2166018,1126969,941206
421,2022-02-08 15:00:00,43.581,82.37,85.879,91.778,98.119,226996.0,372223.0,2167052,1127228,941351
422,2022-02-09 15:00:00,43.695,82.414,85.922,91.799,98.133,227589.0,372424.0,2168143,1127487,941486
423,2022-02-10 15:00:00,43.804,82.453,85.962,91.82,98.147,228155.0,372601.0,2169151,1127750,941620
424,2022-02-11 15:00:00,43.916,82.507,86.01,91.849,98.162,228737.0,372846.0,2170375,1128099,941764
425,2022-02-12 15:00:00,43.999,82.549,86.039,91.864,98.169,229172.0,373034.0,2171094,1128287,941826
426,2022-02-13 15:00:00,44.024,82.569,86.053,91.871,98.171,229302.0,373123.0,2171461,1128369,941852
427,2022-02-14 15:00:00,44.081,82.601,86.088,91.888,98.179,229599.0,373271.0,2172329,1128574,941928
428,2022-02-15 15:00:00,44.156,82.636,86.132,91.908,98.19,229990.0,373426.0,2173444,1128822,942031
429,2022-02-16 15:00:00,44.243,82.665,86.164,91.926,98.202,230440.0,373559.0,2174261,1129045,942146
430,2022-02-17 15:00:00,44.323,82.698,86.197,91.943,98.212,230858.0,373709.0,2175078,1129253,942245
431,2022-02-18 15:00:00,44.431,82.746,86.234,91.964,98.223,231420.0,373922.0,2176005,1129507,942348
432,2022-02-19 15:00:00,44.497,82.782,86.254,91.974,98.228,231766.0,374085.0,2176528,1129630,942391
433,2022-02-20 15:00:00,44.531,82.802,86.268,91.981,98.231,231944.0,374177.0,2176879,1129716,942422
434,2022-02-21 15:00:00,44.601,82.835,86.291,91.995,98.239,232307.0,374325.0,2177465,1129898,942502
435,2022-02-22 15:00:00,44.679,82.864,86.32,92.01,98.25,232713.0,374456.0,2178175,1130084,942603
436,2022-02-23 15:00:00,44.746,82.897,86.35,92.027,98.26,233064.0,374606.0,2178943,1130281,942699
437,2022-02-24 15:00:00,44.833,82.926,86.38,92.041,98.27,233513.0,374739.0,2179691,1130456,942796
438,2022-02-25 15:00:00,44.919,82.961,86.413,92.059,98.281,233961.0,374898.0,2180532,1130680,942901
439,2022-02-26 15:00:00,44.982,82.994,86.433,92.069,98.286,234294.0,375046.0,2181047,1130804,942953
440,2022-02-27 15:00:00,45.005,83.009,86.447,92.075,98.289,234411.0,375113.0,2181381,1130875,942976
441,2022-02-28 15:00:00,45.056,83.032,86.475,92.091,98.296,234678.0,375217.0,2182092,1131077,943051
442,2022-03-01 15:00:00,45.133,83.061,86.499,92.103,98.307,235079.0,375346.0,2182710,1131218,943153
443,2022-03-02 15:00:00,45.2,83.09,86.522,92.114,98.315,235426.0,375478.0,2183288,1131351,943227
444,2022-03-03 15:00:00,45.27,83.112,86.547,92.127,98.323,235789.0,375579.0,2183905,1131513,943303
445,2022-03-04 15:00:00,45.348,83.148,86.574,92.139,98.331,236197.0,375741.0,2184584,1131657,943385
446,2022-03-05 15:00:00,45.396,83.169,86.588,92.146,98.336,236446.0,375834.0,2184948,1131748,943427
447,2022-03-06 15:00:00,45.416,83.179,86.597,92.149,98.337,236553.0,375883.0,2185176,1131785,943444
448,2022-03-07 15:00:00,45.458,83.203,86.616,92.158,98.343,236771.0,375988.0,2185665,1131901,943498
449,2022-03-08 15:00:00,45.515,83.225,86.638,92.168,98.351,237066.0,376090.0,2186217,1132016,943573
450,2022-03-09 15:00:00,45.566,83.245,86.657,92.177,98.358,237333.0,376180.0,2186687,1132124,943642
451,2022-03-10 15:00:00,45.616,83.266,86.675,92.186,98.365,237596.0,376273.0,2187136,1132245,943708
452,2022-03-11 15:00:00,45.681,83.288,86.696,92.197,98.371,237933.0,376372.0,2187665,1132377,943767
453,2022-03-12 15:00:00,45.702,83.302,86.704,92.202,98.373,238040.0,376435.0,2187870,1132439,943782
454,2022-03-13 15:00:00,45.717,83.311,86.712,92.206,98.374,238122.0,376479.0,2188066,1132483,943796
455,2022-03-14 15:00:00,45.752,83.331,86.729,92.215,98.379,238300.0,376566.0,2188508,1132590,943846
456,2022-03-15 15:00:00,45.8,83.346,86.745,92.223,98.385,238551.0,376637.0,2188921,1132690,943906
457,2022-03-16 15:00:00,45.846,83.368,86.763,92.23,98.393,238792.0,376734.0,2189368,1132781,943974
458,2022-03-17 15:00:00,45.889,83.382,86.778,92.238,98.399,239014.0,376800.0,2189754,1132874,944037
459,2022-03-18 15:00:00,45.949,83.406,86.797,92.247,98.405,239327.0,376906.0,2190229,1132989,944098
460,2022-03-19 15:00:00,45.982,83.419,86.807,92.252,98.41,239502.0,376964.0,2190469,1133049,944146
461,2022-03-20 15:00:00,45.996,83.428,86.813,92.255,98.413,239573.0,377007.0,2190622,1133089,944167
462,2022-03-21 15:00:00,46.024,83.444,86.829,92.263,98.419,239717.0,377079.0,2191023,1133182,944232
463,2022-03-22 15:00:00,46.061,83.458,86.844,92.271,98.426,239913.0,377143.0,2191413,1133285,944297
464,2022-03-23 15:00:00,46.097,83.477,86.859,92.28,98.433,240101.0,377229.0,2191799,1133399,944366
465,2022-03-24 15:00:00,46.142,83.493,86.874,92.287,98.438,240331.0,377301.0,2192177,1133477,944414
466,2022-03-25 15:00:00,46.18,83.512,86.889,92.296,98.444,240531.0,377387.0,2192547,1133589,944467
467,2022-03-26 15:00:00,46.204,83.526,86.898,92.3,98.447,240655.0,377451.0,2192778,1133642,944500
468,2022-03-27 15:00:00,46.205,83.528,86.901,92.302,98.448,240660.0,377459.0,2192837,1133663,944507
