,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
254,2021-08-25,6884,3785684,5987.0,3414272,1542.0,16692.0,438.0,282279.0,7322,4067963,6425,3696551,14851,7498844
255,2021-08-26,7163,3792847,6405.0,3420677,1686.0,18378.0,427.0,282706.0,7590,4075553,6832,3703383,15681,7514525
256,2021-08-27,6852,3799699,6997.0,3427674,1966.0,20344.0,315.0,283021.0,7167,4082720,7312,3710695,16130,7530655
257,2021-08-28,6898,3806597,6473.0,3434147,991.0,21335.0,326.0,283347.0,7224,4089944,6799,3717494,14688,7545343
258,2021-08-29,3738,3810335,3673.0,3437820,665.0,22000.0,611.0,283958.0,4349,4094293,4284,3721778,8687,7554030
259,2021-08-30,5938,3816273,6075.0,3443895,1498.0,23498.0,959.0,284917.0,6897,4101190,7034,3728812,14470,7568500
260,2021-08-31,5687,3821960,5906.0,3449801,1596.0,25094.0,944.0,285861.0,6631,4107821,6850,3735662,14133,7582633
261,2021-09-01,5537,3827497,5558.0,3455359,1562.0,26656.0,906.0,286767.0,6443,4114264,6464,3742126,13563,7596196
262,2021-09-02,5534,3833031,5872.0,3461231,1802.0,28458.0,700.0,287467.0,6234,4120498,6572,3748698,13908,7610104
263,2021-09-03,5986,3839017,6869.0,3468100,1786.0,30244.0,971.0,288438.0,6957,4127455,7840,3756538,15612,7625716
264,2021-09-04,3715,3842732,4315.0,3472415,849.0,31093.0,875.0,289313.0,4590,4132045,5190,3761728,9754,7635470
265,2021-09-05,2947,3845679,2789.0,3475204,647.0,31740.0,104.0,289417.0,3051,4135096,2893,3764621,6487,7641957
266,2021-09-06,1050,3846729,1138.0,3476342,194.0,31934.0,62.0,289479.0,1112,4136208,1200,3765821,2444,7644401
267,2021-09-07,5296,3852025,7235.0,3483577,1380.0,33314.0,2303.0,291782.0,7599,4143807,9538,3775359,16214,7660615
268,2021-09-08,4658,3856683,5429.0,3489006,1537.0,34851.0,365.0,292147.0,5023,4148830,5794,3781153,11989,7672604
269,2021-09-09,5066,3861749,5339.0,3494345,2225.0,37076.0,322.0,292469.0,5388,4154218,5661,3786814,12952,7685556
270,2021-09-10,6529,3868278,6578.0,3500923,2418.0,39494.0,1712.0,294181.0,8241,4162459,8290,3795104,17237,7702793
271,2021-09-11,4043,3872321,4310.0,3505233,990.0,40484.0,663.0,294844.0,4706,4167165,4973,3800077,10006,7712799
272,2021-09-12,3154,3875475,3225.0,3508458,684.0,41168.0,436.0,295280.0,3590,4170755,3661,3803738,7499,7720298
273,2021-09-13,4662,3880137,4824.0,3513282,1489.0,42657.0,345.0,295625.0,5007,4175762,5169,3808907,11320,7731618
274,2021-09-14,4575,3884712,5176.0,3518458,1544.0,44201.0,432.0,296057.0,5007,4180769,5608,3814515,11727,7743345
275,2021-09-15,4844,3889556,5582.0,3524040,1417.0,45618.0,387.0,296444.0,5231,4186000,5969,3820484,12230,7755575
276,2021-09-16,4588,3894144,5591.0,3529631,1567.0,47185.0,331.0,296775.0,4919,4190919,5922,3826406,12077,7767652
277,2021-09-17,5036,3899180,6317.0,3535948,1856.0,49041.0,341.0,297116.0,5377,4196296,6658,3833064,13550,7781202
278,2021-09-18,3773,3902953,4554.0,3540502,915.0,49956.0,186.0,297302.0,3959,4200255,4740,3837804,9428,7790630
279,2021-09-19,2745,3905698,3152.0,3543654,683.0,50639.0,75.0,297377.0,2820,4203075,3227,3841031,6655,7797285
280,2021-09-20,3537,3909235,4453.0,3548107,1673.0,52312.0,427.0,297804.0,3964,4207039,4880,3845911,10090,7807375
281,2021-09-21,3782,3913017,4794.0,3552901,1793.0,54105.0,325.0,298129.0,4107,4211146,5119,3851030,10694,7818069
282,2021-09-22,4185,3917202,4738.0,3557639,1698.0,55803.0,459.0,298588.0,4644,4215790,5197,3856227,11080,7829149
283,2021-09-23,4177,3921379,4683.0,3562322,2137.0,57940.0,489.0,299077.0,4666,4220456,5172,3861399,11486,7840635
284,2021-09-24,5060,3926439,5560.0,3567882,4763.0,62703.0,422.0,299499.0,5482,4225938,5982,3867381,15805,7856440
285,2021-09-25,3623,3930062,3623.0,3571505,4868.0,67571.0,384.0,299883.0,4007,4229945,4007,3871388,12498,7868938
286,2021-09-26,2358,3932420,2651.0,3574156,3027.0,70598.0,421.0,300304.0,2779,4232724,3072,3874460,8457,7877395
287,2021-09-27,4501,3936921,2678.0,3576834,8778.0,79376.0,507.0,300811.0,5008,4237732,3185,3877645,16464,7893859
288,2021-09-28,4394,3941315,4383.0,3581217,9321.0,88697.0,211.0,301022.0,4605,4242337,4594,3882239,18309,7912168
289,2021-09-29,4694,3946009,4478.0,3585695,9696.0,98393.0,918.0,301940.0,5612,4247949,5396,3887635,19786,7931954
290,2021-09-30,4875,3950884,4536.0,3590231,9821.0,108214.0,791.0,302731.0,5666,4253615,5327,3892962,20023,7951977
291,2021-10-01,5418,3956302,5257.0,3595488,11435.0,119649.0,778.0,303509.0,6196,4259811,6035,3898997,22888,7974865
292,2021-10-02,2936,3959238,2882.0,3598370,5702.0,125351.0,187.0,303696.0,3123,4262934,3069,3902066,11707,7986572
293,2021-10-03,2057,3961295,2263.0,3600633,3379.0,128730.0,86.0,303782.0,2143,4265077,2349,3904415,7785,7994357
294,2021-10-04,4144,3965439,3356.0,3603989,9641.0,138371.0,233.0,304015.0,4377,4269454,3589,3908004,17374,8011731
295,2021-10-05,4047,3969486,3557.0,3607546,9992.0,148363.0,204.0,304219.0,4251,4273705,3761,3911765,17800,8029531
296,2021-10-06,4115,3973601,3477.0,3611023,8804.0,157167.0,264.0,304483.0,4379,4278084,3741,3915506,16660,8046191
297,2021-10-07,4350,3977951,3486.0,3614509,9779.0,166946.0,329.0,304812.0,4679,4282763,3815,3919321,17944,8064135
298,2021-10-08,4910,3982861,4095.0,3618604,11161.0,178107.0,281.0,305093.0,5191,4287954,4376,3923697,20447,8084582
299,2021-10-09,2678,3985539,2664.0,3621268,4247.0,182354.0,270.0,305363.0,2948,4290902,2934,3926631,9859,8094441
300,2021-10-10,1863,3987402,1839.0,3623107,2898.0,185252.0,59.0,305422.0,1922,4292824,1898,3928529,6659,8101100
301,2021-10-11,4360,3991762,3176.0,3626283,9080.0,194332.0,246.0,305668.0,4606,4297430,3422,3931951,16862,8117962
302,2021-10-12,3723,3995485,3319.0,3629602,9300.0,203632.0,268.0,305936.0,3991,4301421,3587,3935538,16610,8134572
303,2021-10-13,3964,3999449,3421.0,3633023,8525.0,212157.0,344.0,306280.0,4308,4305729,3765,3939303,16254,8150826
304,2021-10-14,5145,4004594,5432.0,3638455,9040.0,221197.0,424.0,306704.0,5569,4311298,5856,3945159,20041,8170867
305,2021-10-15,4707,4009301,4539.0,3642994,10286.0,231483.0,345.0,307049.0,5052,4316350,4884,3950043,19877,8190744
306,2021-10-16,2489,4011790,2486.0,3645480,4459.0,235942.0,288.0,307337.0,2777,4319127,2774,3952817,9722,8200466
307,2021-10-17,1799,4013589,1765.0,3647245,2723.0,238665.0,53.0,307390.0,1852,4320979,1818,3954635,6340,8206806
308,2021-10-18,4291,4017880,3544.0,3650789,9040.0,247705.0,266.0,307656.0,4557,4325536,3810,3958445,17141,8223947
309,2021-10-19,4305,4022185,4015.0,3654804,9239.0,256944.0,221.0,307877.0,4526,4330062,4236,3962681,17780,8241727
310,2021-10-20,3518,4025703,3404.0,3658208,8696.0,265640.0,253.0,308130.0,3771,4333833,3657,3966338,15871,8257598
311,2021-10-21,3298,4029001,3231.0,3661439,9620.0,275260.0,290.0,308420.0,3588,4337421,3521,3969859,16439,8274037
312,2021-10-22,4696,4033697,4001.0,3665440,18194.0,293454.0,475.0,308895.0,5171,4342592,4476,3974335,27366,8301403
313,2021-10-23,2900,4036597,2118.0,3667558,10690.0,304144.0,321.0,309216.0,3221,4345813,2439,3976774,16029,8317432
314,2021-10-24,2046,4038643,1550.0,3669108,7008.0,311152.0,77.0,309293.0,2123,4347936,1627,3978401,10681,8328113
315,2021-10-25,4533,4043176,3079.0,3672187,22814.0,333966.0,314.0,309607.0,4847,4352783,3393,3981794,30740,8358853
316,2021-10-26,4507,4047683,3125.0,3675312,24891.0,358857.0,308.0,309915.0,4815,4357598,3433,3985227,32831,8391684
317,2021-10-27,4697,4052380,3337.0,3678649,24889.0,383746.0,428.0,310343.0,5125,4362723,3765,3988992,33351,8425035
318,2021-10-28,4528,4056908,3377.0,3682026,25524.0,409270.0,493.0,310836.0,5021,4367744,3870,3992862,33922,8458957
319,2021-10-29,4929,4061837,3872.0,3685898,25645.0,434915.0,388.0,311224.0,5317,4373061,4260,3997122,34834,8493791
320,2021-10-30,2619,4064456,1832.0,3687730,13222.0,448137.0,308.0,311532.0,2927,4375988,2140,3999262,17981,8511772
321,2021-10-31,1929,4066385,1494.0,3689224,7623.0,455760.0,93.0,311625.0,2022,4378010,1587,4000849,11139,8522911
322,2021-11-01,4549,4070934,3429.0,3692653,24654.0,480414.0,329.0,311954.0,4878,4382888,3758,4004607,32961,8555872
323,2021-11-02,4218,4075152,2994.0,3695647,25324.0,505738.0,397.0,312351.0,4615,4387503,3391,4007998,32933,8588805
324,2021-11-03,4561,4079713,3095.0,3698742,25229.0,530967.0,452.0,312803.0,5013,4392516,3547,4011545,33337,8622142
325,2021-11-04,5967,4085680,3384.0,3702126,26063.0,557030.0,509.0,313312.0,6476,4398992,3893,4015438,35923,8658065
326,2021-11-05,7735,4093415,3797.0,3705923,27094.0,584124.0,403.0,313715.0,8138,4407130,4200,4019638,39029,8697094
327,2021-11-06,9803,4103218,1966.0,3707889,12454.0,596578.0,302.0,314017.0,10105,4417235,2268,4021906,24525,8721619
328,2021-11-07,7397,4110615,1391.0,3709280,6979.0,603557.0,91.0,314108.0,7488,4424723,1482,4023388,15858,8737477
329,2021-11-08,11058,4121673,3046.0,3712326,18403.0,621960.0,359.0,314467.0,11417,4436140,3405,4026793,32866,8770343
330,2021-11-09,11295,4132968,2620.0,3714946,21888.0,643848.0,246.0,314713.0,11541,4447681,2866,4029659,36049,8806392
331,2021-11-10,12021,4144989,2711.0,3717657,22600.0,666448.0,318.0,315031.0,12339,4460020,3029,4032688,37650,8844042
332,2021-11-11,10785,4155774,2363.0,3720020,20666.0,687114.0,267.0,315298.0,11052,4471072,2630,4035318,34081,8878123
333,2021-11-12,11495,4167269,3330.0,3723350,24295.0,711409.0,526.0,315824.0,12021,4483093,3856,4039174,39646,8917769
334,2021-11-13,9093,4176362,1495.0,3724845,11323.0,722732.0,330.0,316154.0,9423,4492516,1825,4040999,22241,8940010
335,2021-11-14,3258,4179620,1053.0,3725898,6411.0,729143.0,105.0,316259.0,3363,4495879,1158,4042157,10827,8950837
336,2021-11-15,7988,4187608,2468.0,3728366,19084.0,748227.0,192.0,316451.0,8180,4504059,2660,4044817,29732,8980569
337,2021-11-16,8240,4195848,2427.0,3730793,20195.0,768422.0,213.0,316664.0,8453,4512512,2640,4047457,31075,9011644
338,2021-11-17,4305,4200153,1411.0,3732204,11018.0,779440.0,180.0,316844.0,4485,4516997,1591,4049048,16914,9028558
