,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
293,2021-10-03 15:00:00,,72.709,75.014,84.139,91.931,,328568.0,1892899,1033400,881983
294,2021-10-04 15:00:00,,72.803,75.106,84.201,92.01,,328994.0,1895210,1034169,882742
295,2021-10-05 15:00:00,,72.893,75.196,84.261,92.089,,329398.0,1897492,1034901,883495
296,2021-10-06 15:00:00,,72.976,75.292,84.325,92.164,,329775.0,1899898,1035686,884219
297,2021-10-07 15:00:00,,73.064,75.389,84.393,92.244,,330174.0,1902355,1036525,884984
298,2021-10-08 15:00:00,,73.186,75.503,84.467,92.317,,330723.0,1905228,1037437,885689
299,2021-10-09 15:00:00,,73.274,75.564,84.507,92.354,,331121.0,1906771,1037931,886042
300,2021-10-10 15:00:00,,73.328,75.611,84.531,92.372,,331366.0,1907961,1038224,886215
301,2021-10-11 15:00:00,,73.426,75.711,84.601,92.441,,331808.0,1910473,1039075,886873
302,2021-10-12 15:00:00,,73.494,75.798,84.661,92.508,,332115.0,1912664,1039817,887514
303,2021-10-13 15:00:00,,73.585,75.896,84.727,92.574,,332528.0,1915141,1040629,888152
304,2021-10-14 15:00:00,,73.67,75.989,84.788,92.637,,332909.0,1917501,1041371,888752
305,2021-10-15 15:00:00,,73.792,76.094,84.861,92.702,,333463.0,1920144,1042269,889380
306,2021-10-16 15:00:00,,73.859,76.151,84.896,92.729,,333764.0,1921582,1042698,889638
307,2021-10-17 15:00:00,,73.903,76.189,84.917,92.746,,333964.0,1922532,1042962,889798
308,2021-10-18 15:00:00,,73.984,76.294,84.988,92.808,,334331.0,1925190,1043830,890394
309,2021-10-19 15:00:00,,74.05,76.376,85.045,92.862,,334629.0,1927255,1044529,890917
310,2021-10-20 15:00:00,,74.123,76.455,85.102,92.916,,334959.0,1929258,1045227,891432
311,2021-10-21 15:00:00,,74.205,76.536,85.155,92.972,,335327.0,1931299,1045887,891966
312,2021-10-22 15:00:00,,74.295,76.633,85.233,93.068,,335733.0,1933736,1046845,892892
313,2021-10-23 15:00:00,,74.36,76.689,85.279,93.131,,336027.0,1935148,1047402,893496
314,2021-10-24 15:00:00,,74.402,76.727,85.31,93.171,,336219.0,1936128,1047791,893877
315,2021-10-25 15:00:00,,74.475,76.82,85.386,93.303,,336547.0,1938471,1048724,895143
316,2021-10-26 15:00:00,,74.54,76.913,85.464,93.434,,336841.0,1940819,1049673,896402
317,2021-10-27 15:00:00,,74.607,77.008,85.545,93.568,,337144.0,1943213,1050674,897689
318,2021-10-28 15:00:00,,74.676,77.099,85.621,93.697,,337457.0,1945497,1051602,898924
319,2021-10-29 15:00:00,0.001,74.75,77.202,85.714,93.798,3.0,337793.0,1948110,1052750,899891
320,2021-10-30 15:00:00,0.001,74.801,77.257,85.767,93.851,6.0,338022.0,1949482,1053398,900398
321,2021-10-31 15:00:00,0.001,74.836,77.295,85.801,93.885,6.0,338178.0,1950446,1053816,900731
322,2021-11-01 15:00:00,0.003,74.903,77.396,85.883,93.997,17.0,338482.0,1952998,1054829,901804
323,2021-11-02 15:00:00,0.004,74.962,77.49,85.966,94.104,23.0,338751.0,1955366,1055842,902832
324,2021-11-03 15:00:00,0.032,75.032,77.588,86.052,94.215,166.0,339064.0,1957845,1056900,903896
325,2021-11-04 15:00:00,0.424,75.093,77.677,86.127,94.324,2207.0,339340.0,1960090,1057821,904941
326,2021-11-05 15:00:00,1.062,75.173,77.787,86.224,94.42,5531.0,339703.0,1962854,1059012,905857
327,2021-11-06 15:00:00,2.504,75.224,77.845,86.273,94.462,13043.0,339934.0,1964333,1059615,906261
328,2021-11-07 15:00:00,3.654,75.255,77.885,86.302,94.488,19032.0,340073.0,1965346,1059977,906511
329,2021-11-08 15:00:00,5.173,75.315,77.966,86.366,94.566,26944.0,340344.0,1967382,1060759,907260
330,2021-11-09 15:00:00,6.672,75.388,78.055,86.434,94.654,34750.0,340675.0,1969628,1061591,908105
331,2021-11-10 15:00:00,8.315,75.462,78.146,86.507,94.747,43311.0,341007.0,1971913,1062491,909002
332,2021-11-11 15:00:00,9.717,75.548,78.237,86.587,94.826,50612.0,341395.0,1974217,1063468,909760
333,2021-11-12 15:00:00,11.128,75.645,78.34,86.673,94.914,57960.0,341834.0,1976813,1064527,910604
334,2021-11-13 15:00:00,12.54,75.713,78.397,86.719,94.95,65315.0,342144.0,1978267,1065092,910945
335,2021-11-14 15:00:00,13.023,75.749,78.435,86.749,94.974,67832.0,342306.0,1979213,1065467,911179
336,2021-11-15 15:00:00,13.977,75.824,78.513,86.818,95.053,72798.0,342646.0,1981176,1066314,911932
337,2021-11-16 15:00:00,15.007,75.897,78.598,86.896,95.13,78163.0,342973.0,1983341,1067271,912676
338,2021-11-17 15:00:00,16.017,75.978,78.69,86.97,95.208,83428.0,343340.0,1985641,1068178,913424
339,2021-11-18 15:00:00,17.01,76.046,78.776,87.052,95.289,88600.0,343647.0,1987829,1069188,914197
340,2021-11-19 15:00:00,17.959,76.126,78.883,87.154,95.366,93541.0,344011.0,1990528,1070431,914939
341,2021-11-20 15:00:00,19.368,76.187,78.951,87.212,95.403,100880.0,344286.0,1992248,1071148,915295
342,2021-11-21 15:00:00,19.758,76.223,79.004,87.254,95.429,102910.0,344445.0,1993581,1071661,915540
343,2021-11-22 15:00:00,20.73,76.283,79.114,87.352,95.511,107972.0,344719.0,1996346,1072862,916328
344,2021-11-23 15:00:00,21.565,76.363,79.229,87.447,95.588,112325.0,345081.0,1999245,1074033,917069
345,2021-11-24 15:00:00,22.305,76.449,79.336,87.526,95.64,116175.0,345470.0,2001947,1075000,917569
346,2021-11-25 15:00:00,22.322,76.451,79.339,87.529,95.642,116267.0,345477.0,2002038,1075036,917588
347,2021-11-26 15:00:00,22.675,76.502,79.425,87.6,95.688,118102.0,345710.0,2004210,1075918,918030
348,2021-11-27 15:00:00,22.931,76.539,79.486,87.65,95.716,119437.0,345877.0,2005749,1076532,918296
349,2021-11-28 15:00:00,23.055,76.56,79.531,87.686,95.735,120081.0,345972.0,2006868,1076973,918482
350,2021-11-29 15:00:00,23.467,76.602,79.613,87.764,95.792,122227.0,346158.0,2008948,1077922,919023
351,2021-11-30 15:00:00,23.888,76.659,79.706,87.851,95.863,124420.0,346416.0,2011281,1078993,919709
352,2021-12-01 15:00:00,24.256,76.728,79.825,87.964,95.941,126337.0,346731.0,2014301,1080384,920454
353,2021-12-02 15:00:00,24.574,76.794,79.943,88.068,96.02,127996.0,347026.0,2017268,1081656,921208
354,2021-12-03 15:00:00,24.969,76.856,80.079,88.183,96.093,130050.0,347306.0,2020713,1083071,921913
355,2021-12-04 15:00:00,25.389,76.914,80.154,88.249,96.131,132240.0,347572.0,2022602,1083889,922273
356,2021-12-05 15:00:00,25.57,76.946,80.208,88.291,96.154,133182.0,347715.0,2023965,1084400,922500
357,2021-12-06 15:00:00,25.987,77.0,80.32,88.388,96.218,135356.0,347958.0,2026794,1085588,923109
358,2021-12-07 15:00:00,26.332,77.064,80.433,88.481,96.284,137151.0,348247.0,2029643,1086735,923748
359,2021-12-08 15:00:00,26.732,77.135,80.544,88.579,96.345,139235.0,348569.0,2032441,1087938,924326
360,2021-12-09 15:00:00,27.103,77.201,80.65,88.668,96.403,141165.0,348867.0,2035098,1089035,924886
361,2021-12-10 15:00:00,27.55,77.269,80.766,88.765,96.455,143496.0,349172.0,2038028,1090218,925387
362,2021-12-11 15:00:00,27.853,77.324,80.828,88.82,96.484,145072.0,349422.0,2039597,1090902,925664
363,2021-12-12 15:00:00,28.271,77.357,80.875,88.854,96.498,147250.0,349573.0,2040790,1091315,925800
364,2021-12-13 15:00:00,28.577,77.419,80.978,88.94,96.55,148843.0,349851.0,2043393,1092372,926295
365,2021-12-14 15:00:00,28.936,77.488,81.088,89.021,96.603,150717.0,350164.0,2046169,1093362,926808
366,2021-12-15 15:00:00,29.409,77.564,81.199,89.101,96.656,153177.0,350507.0,2048961,1094348,927315
367,2021-12-16 15:00:00,29.962,77.661,81.321,89.187,96.713,156057.0,350947.0,2052051,1095406,927856
368,2021-12-17 15:00:00,30.419,77.754,81.447,89.282,96.769,158438.0,351367.0,2055221,1096570,928397
369,2021-12-18 15:00:00,30.87,77.835,81.526,89.339,96.799,160790.0,351730.0,2057217,1097267,928690
370,2021-12-19 15:00:00,31.09,77.877,81.583,89.374,96.819,161935.0,351923.0,2058648,1097697,928879
371,2021-12-20 15:00:00,31.506,77.976,81.735,89.474,96.885,164099.0,352371.0,2062478,1098925,929511
372,2021-12-21 15:00:00,31.985,78.093,81.892,89.572,96.947,166594.0,352898.0,2066446,1100132,930103
373,2021-12-22 15:00:00,32.47,78.221,82.052,89.666,97.011,169124.0,353476.0,2070489,1101288,930718
374,2021-12-23 15:00:00,32.918,78.338,82.198,89.753,97.06,171453.0,354005.0,2074172,1102357,931193
375,2021-12-24 15:00:00,32.977,78.359,82.231,89.777,97.077,171762.0,354099.0,2074995,1102647,931354
376,2021-12-25 15:00:00,32.977,78.359,82.231,89.778,97.078,171765.0,354101.0,2075016,1102664,931359
377,2021-12-26 15:00:00,33.053,78.394,82.279,89.804,97.09,172160.0,354260.0,2076206,1102983,931474
378,2021-12-27 15:00:00,33.442,78.501,82.409,89.881,97.135,174184.0,354743.0,2079492,1103934,931913
379,2021-12-28 15:00:00,33.913,78.635,82.55,89.966,97.187,176638.0,355349.0,2083057,1104968,932405
380,2021-12-29 15:00:00,34.419,78.777,82.691,90.051,97.239,179272.0,355990.0,2086602,1106023,932904
381,2021-12-30 15:00:00,34.871,78.901,82.812,90.135,97.282,181630.0,356549.0,2089657,1107052,933319
382,2021-12-31 15:00:00,35.021,78.939,82.857,90.17,97.299,182407.0,356722.0,2090790,1107476,933487
383,2022-01-01 15:00:00,35.066,78.949,82.87,90.179,97.304,182641.0,356765.0,2091130,1107590,933531
384,2022-01-02 15:00:00,35.15,78.982,82.909,90.202,97.314,183082.0,356916.0,2092106,1107872,933630
385,2022-01-03 15:00:00,35.307,79.029,82.977,90.245,97.333,183899.0,357128.0,2093827,1108397,933809
386,2022-01-04 15:00:00,35.618,79.122,83.089,90.306,97.368,185521.0,357549.0,2096656,1109154,934149
387,2022-01-05 15:00:00,36.038,79.233,83.211,90.377,97.408,187704.0,358048.0,2099746,1110026,934533
388,2022-01-06 15:00:00,36.431,79.357,83.333,90.448,97.448,189755.0,358610.0,2102825,1110898,934914
389,2022-01-07 15:00:00,36.731,79.471,83.447,90.515,97.477,191317.0,359125.0,2105695,1111712,935193
390,2022-01-08 15:00:00,37.07,79.602,83.521,90.557,97.494,193082.0,359718.0,2107563,1112227,935356
391,2022-01-09 15:00:00,37.221,79.663,83.571,90.578,97.505,193866.0,359993.0,2108828,1112488,935462
392,2022-01-10 15:00:00,37.53,79.784,83.697,90.645,97.542,195476.0,360540.0,2111985,1113312,935813
393,2022-01-11 15:00:00,37.886,79.908,83.818,90.713,97.58,197334.0,361099.0,2115061,1114152,936179
394,2022-01-12 15:00:00,38.283,80.056,83.942,90.779,97.616,199401.0,361768.0,2118178,1114956,936522
395,2022-01-13 15:00:00,38.684,80.186,84.059,90.837,97.65,201489.0,362355.0,2121139,1115676,936852
396,2022-01-14 15:00:00,39.15,80.347,84.179,90.905,97.684,203916.0,363082.0,2124162,1116504,937176
397,2022-01-15 15:00:00,39.443,80.456,84.246,90.939,97.698,205442.0,363578.0,2125841,1116927,937312
398,2022-01-16 15:00:00,39.561,80.504,84.284,90.956,97.704,206056.0,363794.0,2126800,1117127,937371
399,2022-01-17 15:00:00,39.753,80.603,84.353,90.987,97.718,207055.0,364241.0,2128548,1117513,937498
400,2022-01-18 15:00:00,40.013,80.713,84.45,91.032,97.74,208412.0,364735.0,2130998,1118071,937717
401,2022-01-19 15:00:00,40.346,80.815,84.544,91.079,97.768,210146.0,365196.0,2133363,1118644,937980
402,2022-01-20 15:00:00,40.608,80.906,84.629,91.116,97.79,211511.0,365609.0,2135526,1119101,938191
403,2022-01-21 15:00:00,40.924,81.023,84.733,91.163,97.812,213156.0,366137.0,2138151,1119672,938400
404,2022-01-22 15:00:00,41.13,81.117,84.794,91.192,97.824,214229.0,366565.0,2139674,1120028,938520
405,2022-01-23 15:00:00,41.209,81.173,84.834,91.208,97.832,214639.0,366814.0,2140684,1120230,938593
406,2022-01-24 15:00:00,41.422,81.254,84.915,91.247,97.854,215751.0,367181.0,2142738,1120706,938808
407,2022-01-25 15:00:00,41.642,81.325,84.985,91.285,97.88,216895.0,367503.0,2144494,1121179,939055
408,2022-01-26 15:00:00,41.877,81.396,85.055,91.322,97.902,218121.0,367825.0,2146267,1121624,939266
409,2022-01-27 15:00:00,42.072,81.46,85.126,91.358,97.923,219137.0,368114.0,2148058,1122065,939470
410,2022-01-28 15:00:00,42.257,81.535,85.2,91.393,97.945,220096.0,368454.0,2149935,1122496,939680
411,2022-01-29 15:00:00,42.375,81.596,85.245,91.412,97.951,220713.0,368726.0,2151050,1122730,939741
412,2022-01-30 15:00:00,42.436,81.632,85.277,91.424,97.957,221031.0,368892.0,2151856,1122883,939795
413,2022-01-31 15:00:00,42.572,81.699,85.339,91.452,97.974,221737.0,369194.0,2153419,1123227,939955
414,2022-02-01 15:00:00,42.719,81.753,85.389,91.476,97.989,222505.0,369439.0,2154691,1123517,940105
415,2022-02-02 15:00:00,42.894,81.808,85.437,91.504,98.006,223415.0,369687.0,2155910,1123858,940261
416,2022-02-03 15:00:00,43.046,81.859,85.489,91.53,98.023,224210.0,369918.0,2157204,1124179,940429
417,2022-02-04 15:00:00,43.169,81.916,85.543,91.558,98.037,224850.0,370172.0,2158586,1124524,940561
418,2022-02-05 15:00:00,43.264,81.974,85.575,91.577,98.045,225345.0,370436.0,2159397,1124763,940641
419,2022-02-06 15:00:00,43.305,82.0,85.597,91.587,98.049,225559.0,370551.0,2159946,1124877,940680
420,2022-02-07 15:00:00,43.394,82.039,85.641,91.607,98.062,226019.0,370729.0,2161047,1125130,940802
421,2022-02-08 15:00:00,43.493,82.083,85.682,91.629,98.077,226535.0,370927.0,2162083,1125394,940943
422,2022-02-09 15:00:00,43.606,82.127,85.725,91.65,98.091,227127.0,371128.0,2163179,1125655,941078
423,2022-02-10 15:00:00,43.712,82.167,85.765,91.672,98.104,227676.0,371306.0,2164188,1125921,941208
424,2022-02-11 15:00:00,43.822,82.221,85.814,91.7,98.119,228251.0,371553.0,2165412,1126270,941346
425,2022-02-12 15:00:00,43.904,82.262,85.842,91.715,98.125,228676.0,371739.0,2166134,1126459,941408
426,2022-02-13 15:00:00,43.929,82.282,85.857,91.722,98.128,228806.0,371828.0,2166502,1126544,941434
427,2022-02-14 15:00:00,43.985,82.315,85.889,91.739,98.136,229099.0,371975.0,2167311,1126750,941511
428,2022-02-15 15:00:00,44.059,82.348,85.933,91.759,98.146,229484.0,372125.0,2168425,1126997,941611
429,2022-02-16 15:00:00,44.145,82.377,85.966,91.777,98.158,229932.0,372257.0,2169243,1127219,941725
430,2022-02-17 15:00:00,44.226,82.41,85.998,91.794,98.168,230352.0,372408.0,2170056,1127428,941821
431,2022-02-18 15:00:00,44.332,82.457,86.034,91.815,98.178,230906.0,372619.0,2170975,1127681,941920
432,2022-02-19 15:00:00,44.397,82.493,86.055,91.825,98.183,231246.0,372782.0,2171498,1127804,941964
433,2022-02-20 15:00:00,44.431,82.513,86.069,91.832,98.186,231419.0,372873.0,2171844,1127889,941995
434,2022-02-21 15:00:00,44.499,82.546,86.092,91.846,98.194,231774.0,373019.0,2172429,1128067,942072
435,2022-02-22 15:00:00,44.574,82.573,86.12,91.861,98.204,232164.0,373144.0,2173133,1128249,942166
436,2022-02-23 15:00:00,44.639,82.606,86.15,91.877,98.214,232504.0,373290.0,2173888,1128443,942263
437,2022-02-24 15:00:00,44.723,82.634,86.176,91.889,98.224,232944.0,373420.0,2174563,1128596,942353
438,2022-02-25 15:00:00,44.8,82.668,86.206,91.905,98.233,233342.0,373570.0,2175312,1128793,942439
439,2022-02-26 15:00:00,44.856,82.695,86.225,91.914,98.237,233637.0,373696.0,2175787,1128900,942482
440,2022-02-27 15:00:00,44.864,82.7,86.229,91.916,98.238,233677.0,373717.0,2175889,1128924,942494
