,Region,County,First Dose,Series Complete,Report as of
18045,Southern Tier,Broome,117336,110009,10/01/2021
18046,Western New York,Cattaraugus,37070,34068,10/01/2021
18047,Central New York,Cayuga,43601,40399,10/01/2021
18048,Western New York,Chautauqua,69103,63029,10/01/2021
18049,Southern Tier,Chemung,42272,39549,10/01/2021
18050,Southern Tier,Chenango,27257,25646,10/01/2021
18051,North Country,Clinton,52109,48934,10/01/2021
18052,Capital Region,Columbia,40085,36619,10/01/2021
18053,Central New York,Cortland,25904,24266,10/01/2021
18054,Southern Tier,Delaware,23359,21622,10/01/2021
18055,Mid-Hudson,Dutchess,195088,175445,10/01/2021
18056,Western New York,Erie,603041,557900,10/01/2021
18057,North Country,Essex,24213,22906,10/01/2021
18058,North Country,Franklin,27098,25340,10/01/2021
18059,Mohawk Valley,Fulton,26123,24306,10/01/2021
18060,Finger Lakes,Genesee,32412,30125,10/01/2021
18061,Capital Region,Greene,27852,25184,10/01/2021
18062,North Country,Hamilton,3266,3023,10/01/2021
18063,Mohawk Valley,Herkimer,32471,30043,10/01/2021
18064,North Country,Jefferson,63666,52570,10/01/2021
18065,New York City,Kings,1623346,1448859,10/01/2021
18066,North Country,Lewis,12616,11840,10/01/2021
18067,Finger Lakes,Livingston,35229,33274,10/01/2021
18068,Central New York,Madison,47654,44563,10/01/2021
18069,Finger Lakes,Monroe,496340,465469,10/01/2021
18070,Mohawk Valley,Montgomery,30633,28590,10/01/2021
18071,Long Island,Nassau,1050804,958608,10/01/2021
18072,New York City,New York,1293534,1165398,10/01/2021
18073,Western New York,Niagara,128509,120020,10/01/2021
18074,Mohawk Valley,Oneida,133160,122933,10/01/2021
18075,Central New York,Onondaga,315029,292277,10/01/2021
18076,Finger Lakes,Ontario,72789,68818,10/01/2021
18077,Mid-Hudson,Orange,218423,197194,10/01/2021
18078,Finger Lakes,Orleans,20974,19406,10/01/2021
18079,Central New York,Oswego,68791,64463,10/01/2021
18080,Mohawk Valley,Otsego,35387,33110,10/01/2021
18081,Mid-Hudson,Putnam,70671,63515,10/01/2021
18082,New York City,Queens,1785684,1614795,10/01/2021
18083,Capital Region,Rensselaer,102780,95779,10/01/2021
18084,New York City,Richmond,315699,283226,10/01/2021
18085,Mid-Hudson,Rockland,195214,175845,10/01/2021
18086,Capital Region,Saratoga,162249,152705,10/01/2021
18087,Capital Region,Schenectady,116213,107820,10/01/2021
18088,Mohawk Valley,Schoharie,16983,16031,10/01/2021
18089,Southern Tier,Schuyler,9881,9202,10/01/2021
18090,Finger Lakes,Seneca,17083,15960,10/01/2021
18091,North Country,St. Lawrence,61807,57645,10/01/2021
18092,Southern Tier,Steuben,47092,44142,10/01/2021
18093,Long Island,Suffolk,1047231,946834,10/01/2021
18094,Mid-Hudson,Sullivan,42902,38509,10/01/2021
18095,Southern Tier,Tioga,22564,21320,10/01/2021
18096,Southern Tier,Tompkins,72840,68515,10/01/2021
18097,Mid-Hudson,Ulster,127343,116258,10/01/2021
18098,Capital Region,Warren,45856,43377,10/01/2021
18099,Capital Region,Washington,36440,34462,10/01/2021
18100,Finger Lakes,Wayne,56032,52233,10/01/2021
18101,Mid-Hudson,Westchester,722703,655153,10/01/2021
18102,Finger Lakes,Wyoming,19983,18605,10/01/2021
18103,Finger Lakes,Yates,12554,11689,10/01/2021
18104,Capital Region,Albany,215191,198322,10/02/2021
18105,Western New York,Allegany,19528,18102,10/02/2021
18106,New York City,Bronx,925832,803926,10/02/2021
18107,Southern Tier,Broome,117541,110244,10/02/2021
18108,Western New York,Cattaraugus,37149,34153,10/02/2021
18109,Central New York,Cayuga,43679,40489,10/02/2021
18110,Western New York,Chautauqua,69303,63250,10/02/2021
18111,Southern Tier,Chemung,42349,39626,10/02/2021
18112,Southern Tier,Chenango,27303,25679,10/02/2021
18113,North Country,Clinton,52138,49020,10/02/2021
18114,Capital Region,Columbia,40145,36702,10/02/2021
18115,Central New York,Cortland,25956,24319,10/02/2021
18116,Southern Tier,Delaware,23401,21665,10/02/2021
18117,Mid-Hudson,Dutchess,195473,175920,10/02/2021
18118,Western New York,Erie,604518,559150,10/02/2021
18119,North Country,Essex,24236,22932,10/02/2021
18120,North Country,Franklin,27119,25376,10/02/2021
18121,Mohawk Valley,Fulton,26176,24364,10/02/2021
18122,Finger Lakes,Genesee,32483,30199,10/02/2021
18123,Capital Region,Greene,27896,25226,10/02/2021
18124,North Country,Hamilton,3272,3024,10/02/2021
18125,Mohawk Valley,Herkimer,32521,30102,10/02/2021
18126,North Country,Jefferson,63731,52662,10/02/2021
18127,New York City,Kings,1628158,1454188,10/02/2021
18128,North Country,Lewis,12624,11860,10/02/2021
18129,Finger Lakes,Livingston,35274,33338,10/02/2021
18130,Central New York,Madison,47719,44623,10/02/2021
18131,Finger Lakes,Monroe,497148,466367,10/02/2021
18132,Mohawk Valley,Montgomery,30685,28664,10/02/2021
18133,Long Island,Nassau,1052986,961236,10/02/2021
18134,New York City,New York,1295659,1167480,10/02/2021
18135,Western New York,Niagara,128828,120317,10/02/2021
18136,Mohawk Valley,Oneida,133406,123223,10/02/2021
18137,Central New York,Onondaga,315546,292808,10/02/2021
18138,Finger Lakes,Ontario,72892,68936,10/02/2021
18139,Mid-Hudson,Orange,218907,197812,10/02/2021
18140,Finger Lakes,Orleans,21025,19463,10/02/2021
18141,Central New York,Oswego,68872,64568,10/02/2021
18142,Mohawk Valley,Otsego,35419,33154,10/02/2021
18143,Mid-Hudson,Putnam,70783,63666,10/02/2021
18144,New York City,Queens,1789649,1619905,10/02/2021
18145,Capital Region,Rensselaer,102936,95951,10/02/2021
18146,New York City,Richmond,316719,284233,10/02/2021
18147,Mid-Hudson,Rockland,195527,176274,10/02/2021
18148,Capital Region,Saratoga,162442,152910,10/02/2021
18149,Capital Region,Schenectady,116355,108026,10/02/2021
18150,Mohawk Valley,Schoharie,16994,16048,10/02/2021
18151,Southern Tier,Schuyler,9892,9222,10/02/2021
18152,Finger Lakes,Seneca,17112,15994,10/02/2021
18153,North Country,St. Lawrence,61872,57745,10/02/2021
18154,Southern Tier,Steuben,47168,44254,10/02/2021
18155,Long Island,Suffolk,1049578,950026,10/02/2021
18156,Mid-Hudson,Sullivan,42975,38571,10/02/2021
18157,Southern Tier,Tioga,22587,21363,10/02/2021
18158,Southern Tier,Tompkins,72906,68590,10/02/2021
18159,Mid-Hudson,Ulster,127557,116525,10/02/2021
18160,Capital Region,Warren,45928,43455,10/02/2021
18161,Capital Region,Washington,36520,34556,10/02/2021
18162,Finger Lakes,Wayne,56141,52366,10/02/2021
18163,Mid-Hudson,Westchester,723894,656383,10/02/2021
18164,Finger Lakes,Wyoming,20021,18642,10/02/2021
18165,Finger Lakes,Yates,12584,11708,10/02/2021
18166,Capital Region,Albany,215257,198442,10/03/2021
18167,Western New York,Allegany,19541,18109,10/03/2021
18168,New York City,Bronx,926950,805310,10/03/2021
18169,Southern Tier,Broome,117586,110314,10/03/2021
18170,Western New York,Cattaraugus,37175,34177,10/03/2021
18171,Central New York,Cayuga,43690,40517,10/03/2021
18172,Western New York,Chautauqua,69343,63304,10/03/2021
18173,Southern Tier,Chemung,42361,39642,10/03/2021
18174,Southern Tier,Chenango,27308,25685,10/03/2021
18175,North Country,Clinton,52159,49047,10/03/2021
18176,Capital Region,Columbia,40161,36741,10/03/2021
18177,Central New York,Cortland,25967,24337,10/03/2021
18178,Southern Tier,Delaware,23411,21677,10/03/2021
18179,Mid-Hudson,Dutchess,195577,176077,10/03/2021
18180,Western New York,Erie,604838,559497,10/03/2021
18181,North Country,Essex,24248,22947,10/03/2021
18182,North Country,Franklin,27128,25391,10/03/2021
18183,Mohawk Valley,Fulton,26185,24379,10/03/2021
18184,Finger Lakes,Genesee,32497,30222,10/03/2021
18185,Capital Region,Greene,27909,25246,10/03/2021
18186,North Country,Hamilton,3272,3028,10/03/2021
18187,Mohawk Valley,Herkimer,32539,30129,10/03/2021
18188,North Country,Jefferson,63760,52697,10/03/2021
18189,New York City,Kings,1630282,1456852,10/03/2021
18190,North Country,Lewis,12629,11862,10/03/2021
18191,Finger Lakes,Livingston,35285,33352,10/03/2021
18192,Central New York,Madison,47741,44649,10/03/2021
18193,Finger Lakes,Monroe,497355,466640,10/03/2021
18194,Mohawk Valley,Montgomery,30697,28685,10/03/2021
18195,Long Island,Nassau,1053609,962073,10/03/2021
18196,New York City,New York,1296532,1168387,10/03/2021
18197,Western New York,Niagara,128910,120391,10/03/2021
18198,Mohawk Valley,Oneida,133472,123290,10/03/2021
18199,Central New York,Onondaga,315674,292947,10/03/2021
18200,Finger Lakes,Ontario,72914,68959,10/03/2021
18201,Mid-Hudson,Orange,219030,198012,10/03/2021
18202,Finger Lakes,Orleans,21039,19485,10/03/2021
18203,Central New York,Oswego,68890,64605,10/03/2021
18204,Mohawk Valley,Otsego,35425,33166,10/03/2021
18205,Mid-Hudson,Putnam,70829,63727,10/03/2021
18206,New York City,Queens,1791449,1622210,10/03/2021
18207,Capital Region,Rensselaer,102980,95998,10/03/2021
18208,New York City,Richmond,317093,284732,10/03/2021
18209,Mid-Hudson,Rockland,195698,176505,10/03/2021
18210,Capital Region,Saratoga,162497,152972,10/03/2021
18211,Capital Region,Schenectady,116394,108078,10/03/2021
18212,Mohawk Valley,Schoharie,16999,16053,10/03/2021
18213,Southern Tier,Schuyler,9898,9224,10/03/2021
18214,Finger Lakes,Seneca,17118,16001,10/03/2021
18215,North Country,St. Lawrence,61883,57788,10/03/2021
18216,Southern Tier,Steuben,47196,44282,10/03/2021
18217,Long Island,Suffolk,1050288,951118,10/03/2021
18218,Mid-Hudson,Sullivan,42993,38602,10/03/2021
18219,Southern Tier,Tioga,22597,21377,10/03/2021
18220,Southern Tier,Tompkins,72929,68619,10/03/2021
18221,Mid-Hudson,Ulster,127611,116596,10/03/2021
18222,Capital Region,Warren,45943,43476,10/03/2021
18223,Capital Region,Washington,36541,34570,10/03/2021
18224,Finger Lakes,Wayne,56170,52402,10/03/2021
18225,Mid-Hudson,Westchester,724199,656794,10/03/2021
18226,Finger Lakes,Wyoming,20033,18652,10/03/2021
18227,Finger Lakes,Yates,12586,11710,10/03/2021
18228,Capital Region,Albany,215411,198589,10/04/2021
18229,Western New York,Allegany,19546,18140,10/04/2021
18230,New York City,Bronx,929119,807800,10/04/2021
18231,Southern Tier,Broome,117657,110391,10/04/2021
18232,Western New York,Cattaraugus,37194,34233,10/04/2021
18233,Central New York,Cayuga,43711,40548,10/04/2021
18234,Western New York,Chautauqua,69399,63370,10/04/2021
18235,Southern Tier,Chemung,42379,39663,10/04/2021
18236,Southern Tier,Chenango,27320,25706,10/04/2021
18237,North Country,Clinton,52181,49075,10/04/2021
18238,Capital Region,Columbia,40191,36770,10/04/2021
18239,Central New York,Cortland,25979,24358,10/04/2021
18240,Southern Tier,Delaware,23418,21683,10/04/2021
18241,Mid-Hudson,Dutchess,195728,176232,10/04/2021
18242,Western New York,Erie,605242,559873,10/04/2021
18243,North Country,Essex,24267,22963,10/04/2021
18244,North Country,Franklin,27148,25407,10/04/2021
18245,Mohawk Valley,Fulton,26207,24396,10/04/2021
18246,Finger Lakes,Genesee,32515,30249,10/04/2021
18247,Capital Region,Greene,27928,25266,10/04/2021
18248,North Country,Hamilton,3278,3032,10/04/2021
18249,Mohawk Valley,Herkimer,32564,30171,10/04/2021
18250,North Country,Jefferson,63835,52780,10/04/2021
18251,New York City,Kings,1633631,1460450,10/04/2021
18252,North Country,Lewis,12644,11888,10/04/2021
18253,Finger Lakes,Livingston,35296,33371,10/04/2021
18254,Central New York,Madison,47773,44675,10/04/2021
18255,Finger Lakes,Monroe,497594,466936,10/04/2021
18256,Mohawk Valley,Montgomery,30718,28716,10/04/2021
18257,Long Island,Nassau,1054561,963260,10/04/2021
18258,New York City,New York,1297956,1169789,10/04/2021
18259,Western New York,Niagara,129026,120493,10/04/2021
18260,Mohawk Valley,Oneida,133588,123414,10/04/2021
18261,Central New York,Onondaga,315867,293121,10/04/2021
18262,Finger Lakes,Ontario,72953,69008,10/04/2021
18263,Mid-Hudson,Orange,219238,198308,10/04/2021
18264,Finger Lakes,Orleans,21053,19495,10/04/2021
18265,Central New York,Oswego,68934,64635,10/04/2021
18266,Mohawk Valley,Otsego,35432,33178,10/04/2021
18267,Mid-Hudson,Putnam,70883,63792,10/04/2021
18268,New York City,Queens,1793844,1625034,10/04/2021
18269,Capital Region,Rensselaer,103026,96064,10/04/2021
18270,New York City,Richmond,317623,285456,10/04/2021
18271,Mid-Hudson,Rockland,195992,176850,10/04/2021
18272,Capital Region,Saratoga,162572,153054,10/04/2021
18273,Capital Region,Schenectady,116467,108149,10/04/2021
18274,Mohawk Valley,Schoharie,17014,16071,10/04/2021
18275,Southern Tier,Schuyler,9907,9234,10/04/2021
18276,Finger Lakes,Seneca,17127,16015,10/04/2021
18277,North Country,St. Lawrence,61922,57851,10/04/2021
18278,Southern Tier,Steuben,47232,44335,10/04/2021
18279,Long Island,Suffolk,1051328,952461,10/04/2021
18280,Mid-Hudson,Sullivan,43059,38652,10/04/2021
18281,Southern Tier,Tioga,22606,21390,10/04/2021
18282,Southern Tier,Tompkins,72968,68655,10/04/2021
18283,Mid-Hudson,Ulster,127695,116681,10/04/2021
18284,Capital Region,Warren,45968,43498,10/04/2021
18285,Capital Region,Washington,36563,34595,10/04/2021
18286,Finger Lakes,Wayne,56191,52454,10/04/2021
18287,Mid-Hudson,Westchester,724930,657555,10/04/2021
18288,Finger Lakes,Wyoming,20041,18665,10/04/2021
18289,Finger Lakes,Yates,12589,11715,10/04/2021
18290,Capital Region,Albany,215532,198725,10/05/2021
18291,Western New York,Allegany,19557,18142,10/05/2021
18292,New York City,Bronx,931512,810508,10/05/2021
18293,Southern Tier,Broome,117740,110479,10/05/2021
18294,Western New York,Cattaraugus,37230,34268,10/05/2021
18295,Central New York,Cayuga,43729,40583,10/05/2021
18296,Western New York,Chautauqua,69507,63469,10/05/2021
18297,Southern Tier,Chemung,42426,39713,10/05/2021
18298,Southern Tier,Chenango,27335,25736,10/05/2021
18299,North Country,Clinton,52200,49089,10/05/2021
18300,Capital Region,Columbia,40218,36804,10/05/2021
18301,Central New York,Cortland,25999,24374,10/05/2021
18302,Southern Tier,Delaware,23432,21701,10/05/2021
18303,Mid-Hudson,Dutchess,195914,176391,10/05/2021
18304,Western New York,Erie,605729,560308,10/05/2021
18305,North Country,Essex,24284,22970,10/05/2021
18306,North Country,Franklin,27166,25433,10/05/2021
18307,Mohawk Valley,Fulton,26226,24411,10/05/2021
18308,Finger Lakes,Genesee,32534,30273,10/05/2021
18309,Capital Region,Greene,27956,25281,10/05/2021
18310,North Country,Hamilton,3279,3033,10/05/2021
18311,Mohawk Valley,Herkimer,32593,30211,10/05/2021
18312,North Country,Jefferson,63882,52827,10/05/2021
18313,New York City,Kings,1637365,1463911,10/05/2021
18314,North Country,Lewis,12653,11900,10/05/2021
18315,Finger Lakes,Livingston,35314,33410,10/05/2021
18316,Central New York,Madison,47795,44700,10/05/2021
18317,Finger Lakes,Monroe,497885,467220,10/05/2021
18318,Mohawk Valley,Montgomery,30737,28736,10/05/2021
18319,Long Island,Nassau,1055670,964494,10/05/2021
18320,New York City,New York,1299522,1171354,10/05/2021
18321,Western New York,Niagara,129132,120592,10/05/2021
18322,Mohawk Valley,Oneida,133747,123527,10/05/2021
18323,Central New York,Onondaga,316008,293234,10/05/2021
18324,Finger Lakes,Ontario,72990,69044,10/05/2021
18325,Mid-Hudson,Orange,219431,198527,10/05/2021
18326,Finger Lakes,Orleans,21067,19503,10/05/2021
18327,Central New York,Oswego,68974,64677,10/05/2021
18328,Mohawk Valley,Otsego,35452,33224,10/05/2021
18329,Mid-Hudson,Putnam,70937,63841,10/05/2021
18330,New York City,Queens,1796492,1627993,10/05/2021
18331,Capital Region,Rensselaer,103099,96123,10/05/2021
18332,New York City,Richmond,318239,286007,10/05/2021
18333,Mid-Hudson,Rockland,196128,176981,10/05/2021
18334,Capital Region,Saratoga,162653,153120,10/05/2021
18335,Capital Region,Schenectady,116534,108220,10/05/2021
18336,Mohawk Valley,Schoharie,17022,16085,10/05/2021
18337,Southern Tier,Schuyler,9919,9253,10/05/2021
18338,Finger Lakes,Seneca,17142,16031,10/05/2021
18339,North Country,St. Lawrence,61984,57918,10/05/2021
18340,Southern Tier,Steuben,47278,44389,10/05/2021
18341,Long Island,Suffolk,1052419,953480,10/05/2021
18342,Mid-Hudson,Sullivan,43082,38685,10/05/2021
18343,Southern Tier,Tioga,22612,21396,10/05/2021
18344,Southern Tier,Tompkins,73001,68690,10/05/2021
18345,Mid-Hudson,Ulster,127760,116762,10/05/2021
18346,Capital Region,Warren,46004,43535,10/05/2021
18347,Capital Region,Washington,36581,34609,10/05/2021
18348,Finger Lakes,Wayne,56252,52577,10/05/2021
18349,Mid-Hudson,Westchester,725634,658419,10/05/2021
18350,Finger Lakes,Wyoming,20060,18680,10/05/2021
18351,Finger Lakes,Yates,12596,11720,10/05/2021
18352,Capital Region,Albany,215739,198924,10/06/2021
18353,Western New York,Allegany,19576,18168,10/06/2021
18354,New York City,Bronx,934369,813737,10/06/2021
18355,Southern Tier,Broome,117867,110602,10/06/2021
18356,Western New York,Cattaraugus,37267,34324,10/06/2021
18357,Central New York,Cayuga,43771,40630,10/06/2021
18358,Western New York,Chautauqua,69599,63556,10/06/2021
18359,Southern Tier,Chemung,42487,39779,10/06/2021
18360,Southern Tier,Chenango,27378,25760,10/06/2021
18361,North Country,Clinton,52227,49231,10/06/2021
18362,Capital Region,Columbia,40254,36874,10/06/2021
18363,Central New York,Cortland,26020,24400,10/06/2021
18364,Southern Tier,Delaware,23460,21729,10/06/2021
18365,Mid-Hudson,Dutchess,196148,176648,10/06/2021
18366,Western New York,Erie,606653,561355,10/06/2021
18367,North Country,Essex,24301,22986,10/06/2021
18368,North Country,Franklin,27181,25456,10/06/2021
18369,Mohawk Valley,Fulton,26265,24459,10/06/2021
18370,Finger Lakes,Genesee,32585,30362,10/06/2021
18371,Capital Region,Greene,27992,25314,10/06/2021
18372,North Country,Hamilton,3287,3036,10/06/2021
18373,Mohawk Valley,Herkimer,32628,30236,10/06/2021
18374,North Country,Jefferson,63986,52933,10/06/2021
18375,New York City,Kings,1641699,1468537,10/06/2021
18376,North Country,Lewis,12667,11918,10/06/2021
18377,Finger Lakes,Livingston,35355,33445,10/06/2021
18378,Central New York,Madison,47846,44737,10/06/2021
18379,Finger Lakes,Monroe,498487,467816,10/06/2021
18380,Mohawk Valley,Montgomery,30768,28776,10/06/2021
18381,Long Island,Nassau,1057612,966495,10/06/2021
18382,New York City,New York,1301537,1173259,10/06/2021
18383,Western New York,Niagara,129270,120747,10/06/2021
18384,Mohawk Valley,Oneida,133918,123706,10/06/2021
18385,Central New York,Onondaga,316370,293578,10/06/2021
18386,Finger Lakes,Ontario,73037,69105,10/06/2021
18387,Mid-Hudson,Orange,219989,199165,10/06/2021
18388,Finger Lakes,Orleans,21152,19548,10/06/2021
18389,Central New York,Oswego,69059,64790,10/06/2021
18390,Mohawk Valley,Otsego,35493,33260,10/06/2021
18391,Mid-Hudson,Putnam,71026,63927,10/06/2021
18392,New York City,Queens,1799613,1631910,10/06/2021
18393,Capital Region,Rensselaer,103210,96235,10/06/2021
18394,New York City,Richmond,318769,286806,10/06/2021
18395,Mid-Hudson,Rockland,196490,177394,10/06/2021
18396,Capital Region,Saratoga,162780,153244,10/06/2021
18397,Capital Region,Schenectady,116643,108326,10/06/2021
18398,Mohawk Valley,Schoharie,17043,16107,10/06/2021
18399,Southern Tier,Schuyler,9932,9268,10/06/2021
18400,Finger Lakes,Seneca,17154,16050,10/06/2021
18401,North Country,St. Lawrence,62045,58000,10/06/2021
18402,Southern Tier,Steuben,47329,44439,10/06/2021
18403,Long Island,Suffolk,1054844,955646,10/06/2021
18404,Mid-Hudson,Sullivan,43198,38790,10/06/2021
18405,Southern Tier,Tioga,22644,21415,10/06/2021
18406,Southern Tier,Tompkins,73049,68737,10/06/2021
18407,Mid-Hudson,Ulster,127895,116940,10/06/2021
18408,Capital Region,Warren,46059,43583,10/06/2021
18409,Capital Region,Washington,36624,34666,10/06/2021
18410,Finger Lakes,Wayne,56329,52676,10/06/2021
18411,Mid-Hudson,Westchester,726691,659510,10/06/2021
18412,Finger Lakes,Wyoming,20085,18709,10/06/2021
18413,Finger Lakes,Yates,12610,11736,10/06/2021
18414,Capital Region,Albany,215963,199094,10/07/2021
18415,Western New York,Allegany,19595,18214,10/07/2021
18416,New York City,Bronx,936687,816698,10/07/2021
18417,Southern Tier,Broome,117948,110713,10/07/2021
18418,Western New York,Cattaraugus,37287,34378,10/07/2021
18419,Central New York,Cayuga,43818,40712,10/07/2021
18420,Western New York,Chautauqua,69650,63658,10/07/2021
18421,Southern Tier,Chemung,42520,39828,10/07/2021
18422,Southern Tier,Chenango,27403,25791,10/07/2021
18423,North Country,Clinton,52260,49350,10/07/2021
18424,Capital Region,Columbia,40285,36902,10/07/2021
18425,Central New York,Cortland,26034,24425,10/07/2021
18426,Southern Tier,Delaware,23480,21753,10/07/2021
18427,Mid-Hudson,Dutchess,196383,176934,10/07/2021
18428,Western New York,Erie,607271,562041,10/07/2021
18429,North Country,Essex,24318,22993,10/07/2021
18430,North Country,Franklin,27207,25481,10/07/2021
18431,Mohawk Valley,Fulton,26288,24481,10/07/2021
18432,Finger Lakes,Genesee,32613,30385,10/07/2021
18433,Capital Region,Greene,28023,25330,10/07/2021
18434,North Country,Hamilton,3291,3037,10/07/2021
18435,Mohawk Valley,Herkimer,32670,30277,10/07/2021
18436,North Country,Jefferson,64104,53038,10/07/2021
18437,New York City,Kings,1645644,1472953,10/07/2021
18438,North Country,Lewis,12684,11933,10/07/2021
18439,Finger Lakes,Livingston,35375,33467,10/07/2021
18440,Central New York,Madison,47881,44781,10/07/2021
18441,Finger Lakes,Monroe,498924,468297,10/07/2021
18442,Mohawk Valley,Montgomery,30813,28826,10/07/2021
18443,Long Island,Nassau,1058821,967898,10/07/2021
18444,New York City,New York,1303068,1174879,10/07/2021
18445,Western New York,Niagara,129437,120890,10/07/2021
18446,Mohawk Valley,Oneida,134077,123831,10/07/2021
18447,Central New York,Onondaga,316632,293851,10/07/2021
18448,Finger Lakes,Ontario,73099,69157,10/07/2021
18449,Mid-Hudson,Orange,220267,199548,10/07/2021
18450,Finger Lakes,Orleans,21192,19603,10/07/2021
18451,Central New York,Oswego,69136,64850,10/07/2021
18452,Mohawk Valley,Otsego,35522,33302,10/07/2021
18453,Mid-Hudson,Putnam,71093,63988,10/07/2021
18454,New York City,Queens,1802203,1635489,10/07/2021
18455,Capital Region,Rensselaer,103300,96303,10/07/2021
18456,New York City,Richmond,319326,287645,10/07/2021
18457,Mid-Hudson,Rockland,196839,177715,10/07/2021
18458,Capital Region,Saratoga,162884,153334,10/07/2021
18459,Capital Region,Schenectady,116733,108409,10/07/2021
18460,Mohawk Valley,Schoharie,17063,16119,10/07/2021
18461,Southern Tier,Schuyler,9943,9275,10/07/2021
18462,Finger Lakes,Seneca,17172,16068,10/07/2021
18463,North Country,St. Lawrence,62109,58076,10/07/2021
18464,Southern Tier,Steuben,47369,44495,10/07/2021
18465,Long Island,Suffolk,1055987,957013,10/07/2021
18466,Mid-Hudson,Sullivan,43254,38880,10/07/2021
18467,Southern Tier,Tioga,22659,21437,10/07/2021
18468,Southern Tier,Tompkins,73090,68770,10/07/2021
18469,Mid-Hudson,Ulster,127998,117074,10/07/2021
18470,Capital Region,Warren,46091,43612,10/07/2021
18471,Capital Region,Washington,36652,34723,10/07/2021
18472,Finger Lakes,Wayne,56408,52864,10/07/2021
18473,Mid-Hudson,Westchester,727471,660355,10/07/2021
18474,Finger Lakes,Wyoming,20095,18722,10/07/2021
18475,Finger Lakes,Yates,12624,11756,10/07/2021
18476,Capital Region,Albany,216136,199224,10/08/2021
18477,Western New York,Allegany,19608,18250,10/08/2021
18478,New York City,Bronx,939107,819851,10/08/2021
18479,Southern Tier,Broome,118075,110837,10/08/2021
18480,Western New York,Cattaraugus,37352,34451,10/08/2021
18481,Central New York,Cayuga,43879,40782,10/08/2021
18482,Western New York,Chautauqua,69740,63747,10/08/2021
18483,Southern Tier,Chemung,42566,39897,10/08/2021
18484,Southern Tier,Chenango,27436,25817,10/08/2021
18485,North Country,Clinton,52280,49388,10/08/2021
18486,Capital Region,Columbia,40324,36935,10/08/2021
18487,Central New York,Cortland,26052,24446,10/08/2021
18488,Southern Tier,Delaware,23511,21783,10/08/2021
18489,Mid-Hudson,Dutchess,196554,177100,10/08/2021
18490,Western New York,Erie,607823,562698,10/08/2021
18491,North Country,Essex,24333,23017,10/08/2021
18492,North Country,Franklin,27215,25505,10/08/2021
18493,Mohawk Valley,Fulton,26312,24517,10/08/2021
18494,Finger Lakes,Genesee,32647,30427,10/08/2021
18495,Capital Region,Greene,28046,25368,10/08/2021
18496,North Country,Hamilton,3292,3039,10/08/2021
18497,Mohawk Valley,Herkimer,32706,30317,10/08/2021
18498,North Country,Jefferson,64175,53140,10/08/2021
18499,New York City,Kings,1648883,1476868,10/08/2021
18500,North Country,Lewis,12699,11968,10/08/2021
18501,Finger Lakes,Livingston,35406,33507,10/08/2021
18502,Central New York,Madison,47906,44819,10/08/2021
18503,Finger Lakes,Monroe,499383,468807,10/08/2021
18504,Mohawk Valley,Montgomery,30849,28869,10/08/2021
18505,Long Island,Nassau,1059854,969289,10/08/2021
18506,New York City,New York,1304869,1176752,10/08/2021
18507,Western New York,Niagara,129557,121026,10/08/2021
18508,Mohawk Valley,Oneida,134279,123987,10/08/2021
18509,Central New York,Onondaga,316896,294083,10/08/2021
18510,Finger Lakes,Ontario,73131,69207,10/08/2021
18511,Mid-Hudson,Orange,220532,199859,10/08/2021
18512,Finger Lakes,Orleans,21205,19622,10/08/2021
18513,Central New York,Oswego,69201,64922,10/08/2021
18514,Mohawk Valley,Otsego,35558,33332,10/08/2021
18515,Mid-Hudson,Putnam,71148,64048,10/08/2021
18516,New York City,Queens,1804511,1638642,10/08/2021
18517,Capital Region,Rensselaer,103395,96381,10/08/2021
18518,New York City,Richmond,319795,288317,10/08/2021
18519,Mid-Hudson,Rockland,197020,177927,10/08/2021
18520,Capital Region,Saratoga,163006,153432,10/08/2021
18521,Capital Region,Schenectady,116849,108550,10/08/2021
18522,Mohawk Valley,Schoharie,17080,16140,10/08/2021
18523,Southern Tier,Schuyler,9950,9287,10/08/2021
18524,Finger Lakes,Seneca,17184,16093,10/08/2021
18525,North Country,St. Lawrence,62184,58180,10/08/2021
18526,Southern Tier,Steuben,47425,44589,10/08/2021
18527,Long Island,Suffolk,1057478,958951,10/08/2021
18528,Mid-Hudson,Sullivan,43290,38946,10/08/2021
18529,Southern Tier,Tioga,22680,21462,10/08/2021
18530,Southern Tier,Tompkins,73126,68834,10/08/2021
18531,Mid-Hudson,Ulster,128150,117249,10/08/2021
18532,Capital Region,Warren,46114,43650,10/08/2021
18533,Capital Region,Washington,36670,34758,10/08/2021
18534,Finger Lakes,Wayne,56444,52922,10/08/2021
18535,Mid-Hudson,Westchester,728221,661187,10/08/2021
18536,Finger Lakes,Wyoming,20140,18766,10/08/2021
18537,Finger Lakes,Yates,12632,11770,10/08/2021
18538,Capital Region,Albany,216235,199325,10/09/2021
18539,Western New York,Allegany,19647,18300,10/09/2021
18540,New York City,Bronx,940779,821867,10/09/2021
18541,Southern Tier,Broome,118135,110950,10/09/2021
18542,Western New York,Cattaraugus,37388,34510,10/09/2021
18543,Central New York,Cayuga,43894,40807,10/09/2021
18544,Western New York,Chautauqua,69819,63899,10/09/2021
18545,Southern Tier,Chemung,42592,39932,10/09/2021
18546,Southern Tier,Chenango,27449,25830,10/09/2021
18547,North Country,Clinton,52304,49430,10/09/2021
