,Region,County,First Dose,Series Complete,Report as of
15190,Capital Region,Albany,202262,187734,08/16/2021
15191,Western New York,Allegany,17997,16862,08/16/2021
15192,New York City,Bronx,774031,674933,08/16/2021
15193,Southern Tier,Broome,110541,104139,08/16/2021
15194,Western New York,Cattaraugus,34620,32125,08/16/2021
15195,Central New York,Cayuga,40835,38103,08/16/2021
15196,Western New York,Chautauqua,64202,59314,08/16/2021
15197,Southern Tier,Chemung,39350,37077,08/16/2021
15198,Southern Tier,Chenango,25783,24220,08/16/2021
15199,North Country,Clinton,49311,46902,08/16/2021
15200,Capital Region,Columbia,37419,34609,08/16/2021
15201,Central New York,Cortland,24422,22994,08/16/2021
15202,Southern Tier,Delaware,21920,20379,08/16/2021
15203,Mid-Hudson,Dutchess,180663,163024,08/16/2021
15204,Western New York,Erie,567249,529709,08/16/2021
15205,North Country,Essex,23194,22037,08/16/2021
15206,North Country,Franklin,25710,24126,08/16/2021
15207,Mohawk Valley,Fulton,24453,22835,08/16/2021
15208,Finger Lakes,Genesee,30271,28298,08/16/2021
15209,Capital Region,Greene,26158,23725,08/16/2021
15210,North Country,Hamilton,3129,2942,08/16/2021
15211,Mohawk Valley,Herkimer,30374,28148,08/16/2021
15212,North Country,Jefferson,59593,49099,08/16/2021
15213,New York City,Kings,1426212,1279393,08/16/2021
15214,North Country,Lewis,11713,11066,08/16/2021
15215,Finger Lakes,Livingston,33271,31508,08/16/2021
15216,Central New York,Madison,45240,42330,08/16/2021
15217,Finger Lakes,Monroe,467003,441732,08/16/2021
15218,Mohawk Valley,Montgomery,28635,26738,08/16/2021
15219,Long Island,Nassau,964182,883160,08/16/2021
15220,New York City,New York,1195598,1089081,08/16/2021
15221,Western New York,Niagara,120520,113198,08/16/2021
15222,Mohawk Valley,Oneida,124647,115693,08/16/2021
15223,Central New York,Onondaga,298261,278546,08/16/2021
15224,Finger Lakes,Ontario,69274,65720,08/16/2021
15225,Mid-Hudson,Orange,199971,180671,08/16/2021
15226,Finger Lakes,Orleans,19263,18051,08/16/2021
15227,Central New York,Oswego,64419,60462,08/16/2021
15228,Mohawk Valley,Otsego,33437,31457,08/16/2021
15229,Mid-Hudson,Putnam,65741,59406,08/16/2021
15230,New York City,Queens,1603915,1441092,08/16/2021
15231,Capital Region,Rensselaer,97195,90877,08/16/2021
15232,New York City,Richmond,277949,249481,08/16/2021
15233,Mid-Hudson,Rockland,179090,162093,08/16/2021
15234,Capital Region,Saratoga,155420,146600,08/16/2021
15235,Capital Region,Schenectady,109795,101992,08/16/2021
15236,Mohawk Valley,Schoharie,16025,15029,08/16/2021
15237,Southern Tier,Schuyler,9255,8734,08/16/2021
15238,Finger Lakes,Seneca,16177,15121,08/16/2021
15239,North Country,St. Lawrence,57535,53924,08/16/2021
15240,Southern Tier,Steuben,43881,41543,08/16/2021
15241,Long Island,Suffolk,956291,866400,08/16/2021
15242,Mid-Hudson,Sullivan,39130,35613,08/16/2021
15243,Southern Tier,Tioga,21374,20170,08/16/2021
15244,Southern Tier,Tompkins,69899,66376,08/16/2021
15245,Mid-Hudson,Ulster,119040,109165,08/16/2021
15246,Capital Region,Warren,43597,41376,08/16/2021
15247,Capital Region,Washington,34468,32706,08/16/2021
15248,Finger Lakes,Wayne,52142,49125,08/16/2021
15249,Mid-Hudson,Westchester,665783,608717,08/16/2021
15250,Finger Lakes,Wyoming,18693,17504,08/16/2021
15251,Finger Lakes,Yates,11890,11173,08/16/2021
15252,Capital Region,Albany,202628,187936,08/17/2021
15253,Western New York,Allegany,18020,16889,08/17/2021
15254,New York City,Bronx,777990,677413,08/17/2021
15255,Southern Tier,Broome,110750,104248,08/17/2021
15256,Western New York,Cattaraugus,34682,32167,08/17/2021
15257,Central New York,Cayuga,40909,38153,08/17/2021
15258,Western New York,Chautauqua,64331,59411,08/17/2021
15259,Southern Tier,Chemung,39402,37113,08/17/2021
15260,Southern Tier,Chenango,25822,24257,08/17/2021
15261,North Country,Clinton,49355,46929,08/17/2021
15262,Capital Region,Columbia,37488,34652,08/17/2021
15263,Central New York,Cortland,24472,23021,08/17/2021
15264,Southern Tier,Delaware,21952,20404,08/17/2021
15265,Mid-Hudson,Dutchess,181144,163405,08/17/2021
15266,Western New York,Erie,568156,530382,08/17/2021
15267,North Country,Essex,23224,22062,08/17/2021
15268,North Country,Franklin,25733,24154,08/17/2021
15269,Mohawk Valley,Fulton,24504,22866,08/17/2021
15270,Finger Lakes,Genesee,30336,28323,08/17/2021
15271,Capital Region,Greene,26200,23776,08/17/2021
15272,North Country,Hamilton,3133,2943,08/17/2021
15273,Mohawk Valley,Herkimer,30423,28200,08/17/2021
15274,North Country,Jefferson,59658,49196,08/17/2021
15275,New York City,Kings,1431294,1282656,08/17/2021
15276,North Country,Lewis,11729,11078,08/17/2021
15277,Finger Lakes,Livingston,33338,31548,08/17/2021
15278,Central New York,Madison,45310,42391,08/17/2021
15279,Finger Lakes,Monroe,467852,442314,08/17/2021
15280,Mohawk Valley,Montgomery,28691,26767,08/17/2021
15281,Long Island,Nassau,966886,885035,08/17/2021
15282,New York City,New York,1198616,1090935,08/17/2021
15283,Western New York,Niagara,120690,113328,08/17/2021
15284,Mohawk Valley,Oneida,124879,115873,08/17/2021
15285,Central New York,Onondaga,298669,278926,08/17/2021
15286,Finger Lakes,Ontario,69432,65810,08/17/2021
15287,Mid-Hudson,Orange,200477,181011,08/17/2021
15288,Finger Lakes,Orleans,19293,18073,08/17/2021
15289,Central New York,Oswego,64545,60531,08/17/2021
15290,Mohawk Valley,Otsego,33491,31488,08/17/2021
15291,Mid-Hudson,Putnam,65886,59502,08/17/2021
15292,New York City,Queens,1608721,1444402,08/17/2021
15293,Capital Region,Rensselaer,97354,90999,08/17/2021
15294,New York City,Richmond,278802,250089,08/17/2021
15295,Mid-Hudson,Rockland,179723,162477,08/17/2021
15296,Capital Region,Saratoga,155689,146757,08/17/2021
15297,Capital Region,Schenectady,110040,102153,08/17/2021
15298,Mohawk Valley,Schoharie,16051,15055,08/17/2021
15299,Southern Tier,Schuyler,9267,8741,08/17/2021
15300,Finger Lakes,Seneca,16196,15142,08/17/2021
15301,North Country,St. Lawrence,57653,54007,08/17/2021
15302,Southern Tier,Steuben,43945,41587,08/17/2021
15303,Long Island,Suffolk,958970,868271,08/17/2021
15304,Mid-Hudson,Sullivan,39216,35663,08/17/2021
15305,Southern Tier,Tioga,21412,20196,08/17/2021
15306,Southern Tier,Tompkins,69966,66414,08/17/2021
15307,Mid-Hudson,Ulster,119278,109321,08/17/2021
15308,Capital Region,Warren,43684,41423,08/17/2021
15309,Capital Region,Washington,34547,32742,08/17/2021
15310,Finger Lakes,Wayne,52257,49196,08/17/2021
15311,Mid-Hudson,Westchester,667717,610012,08/17/2021
15312,Finger Lakes,Wyoming,18743,17532,08/17/2021
15313,Finger Lakes,Yates,11902,11183,08/17/2021
15314,Capital Region,Albany,203026,188135,08/18/2021
15315,Western New York,Allegany,18042,16913,08/18/2021
15316,New York City,Bronx,782067,679804,08/18/2021
15317,Southern Tier,Broome,110985,104391,08/18/2021
15318,Western New York,Cattaraugus,34721,32223,08/18/2021
15319,Central New York,Cayuga,40977,38194,08/18/2021
15320,Western New York,Chautauqua,64426,59494,08/18/2021
15321,Southern Tier,Chemung,39499,37174,08/18/2021
15322,Southern Tier,Chenango,25888,24290,08/18/2021
15323,North Country,Clinton,49418,46972,08/18/2021
15324,Capital Region,Columbia,37553,34694,08/18/2021
15325,Central New York,Cortland,24526,23055,08/18/2021
15326,Southern Tier,Delaware,22021,20449,08/18/2021
15327,Mid-Hudson,Dutchess,181617,163685,08/18/2021
15328,Western New York,Erie,569103,531158,08/18/2021
15329,North Country,Essex,23262,22085,08/18/2021
15330,North Country,Franklin,25773,24182,08/18/2021
15331,Mohawk Valley,Fulton,24550,22909,08/18/2021
15332,Finger Lakes,Genesee,30412,28368,08/18/2021
15333,Capital Region,Greene,26256,23813,08/18/2021
15334,North Country,Hamilton,3141,2948,08/18/2021
15335,Mohawk Valley,Herkimer,30473,28238,08/18/2021
15336,North Country,Jefferson,59755,49294,08/18/2021
15337,New York City,Kings,1436105,1285690,08/18/2021
15338,North Country,Lewis,11744,11087,08/18/2021
15339,Finger Lakes,Livingston,33401,31590,08/18/2021
15340,Central New York,Madison,45385,42438,08/18/2021
15341,Finger Lakes,Monroe,468785,442930,08/18/2021
15342,Mohawk Valley,Montgomery,28739,26806,08/18/2021
15343,Long Island,Nassau,969557,886901,08/18/2021
15344,New York City,New York,1201473,1092565,08/18/2021
15345,Western New York,Niagara,120889,113483,08/18/2021
15346,Mohawk Valley,Oneida,125139,116015,08/18/2021
15347,Central New York,Onondaga,299163,279221,08/18/2021
15348,Finger Lakes,Ontario,69579,65869,08/18/2021
15349,Mid-Hudson,Orange,201000,181376,08/18/2021
15350,Finger Lakes,Orleans,19332,18104,08/18/2021
15351,Central New York,Oswego,64699,60615,08/18/2021
15352,Mohawk Valley,Otsego,33551,31534,08/18/2021
15353,Mid-Hudson,Putnam,66049,59621,08/18/2021
15354,New York City,Queens,1614078,1447988,08/18/2021
15355,Capital Region,Rensselaer,97540,91103,08/18/2021
15356,New York City,Richmond,279796,250727,08/18/2021
15357,Mid-Hudson,Rockland,180253,162807,08/18/2021
15358,Capital Region,Saratoga,155963,146902,08/18/2021
15359,Capital Region,Schenectady,110279,102298,08/18/2021
15360,Mohawk Valley,Schoharie,16080,15074,08/18/2021
15361,Southern Tier,Schuyler,9285,8750,08/18/2021
15362,Finger Lakes,Seneca,16226,15200,08/18/2021
15363,North Country,St. Lawrence,57776,54092,08/18/2021
15364,Southern Tier,Steuben,44017,41633,08/18/2021
15365,Long Island,Suffolk,961710,870027,08/18/2021
15366,Mid-Hudson,Sullivan,39330,35728,08/18/2021
15367,Southern Tier,Tioga,21454,20228,08/18/2021
15368,Southern Tier,Tompkins,70068,66454,08/18/2021
15369,Mid-Hudson,Ulster,119487,109465,08/18/2021
15370,Capital Region,Warren,43794,41470,08/18/2021
15371,Capital Region,Washington,34611,32782,08/18/2021
15372,Finger Lakes,Wayne,52341,49252,08/18/2021
15373,Mid-Hudson,Westchester,669602,611131,08/18/2021
15374,Finger Lakes,Wyoming,18775,17546,08/18/2021
15375,Finger Lakes,Yates,11935,11207,08/18/2021
15376,Capital Region,Albany,203426,188348,08/19/2021
15377,Western New York,Allegany,18099,16962,08/19/2021
15378,New York City,Bronx,785800,682098,08/19/2021
15379,Southern Tier,Broome,111201,104518,08/19/2021
15380,Western New York,Cattaraugus,34791,32315,08/19/2021
15381,Central New York,Cayuga,41047,38245,08/19/2021
15382,Western New York,Chautauqua,64521,59581,08/19/2021
15383,Southern Tier,Chemung,39593,37245,08/19/2021
15384,Southern Tier,Chenango,25929,24311,08/19/2021
15385,North Country,Clinton,49493,47013,08/19/2021
15386,Capital Region,Columbia,37638,34739,08/19/2021
15387,Central New York,Cortland,24587,23076,08/19/2021
15388,Southern Tier,Delaware,22088,20478,08/19/2021
15389,Mid-Hudson,Dutchess,182118,163971,08/19/2021
15390,Western New York,Erie,570018,531812,08/19/2021
15391,North Country,Essex,23283,22102,08/19/2021
15392,North Country,Franklin,25810,24230,08/19/2021
15393,Mohawk Valley,Fulton,24610,22941,08/19/2021
15394,Finger Lakes,Genesee,30481,28423,08/19/2021
15395,Capital Region,Greene,26315,23861,08/19/2021
15396,North Country,Hamilton,3143,2950,08/19/2021
15397,Mohawk Valley,Herkimer,30539,28280,08/19/2021
15398,North Country,Jefferson,59865,49392,08/19/2021
15399,New York City,Kings,1440918,1288727,08/19/2021
15400,North Country,Lewis,11750,11098,08/19/2021
15401,Finger Lakes,Livingston,33448,31646,08/19/2021
15402,Central New York,Madison,45468,42487,08/19/2021
15403,Finger Lakes,Monroe,469692,443431,08/19/2021
15404,Mohawk Valley,Montgomery,28799,26855,08/19/2021
15405,Long Island,Nassau,972066,888581,08/19/2021
15406,New York City,New York,1204140,1094097,08/19/2021
15407,Western New York,Niagara,121072,113621,08/19/2021
15408,Mohawk Valley,Oneida,125417,116193,08/19/2021
15409,Central New York,Onondaga,299758,279557,08/19/2021
15410,Finger Lakes,Ontario,69753,65977,08/19/2021
15411,Mid-Hudson,Orange,201571,181744,08/19/2021
15412,Finger Lakes,Orleans,19381,18152,08/19/2021
15413,Central New York,Oswego,64804,60731,08/19/2021
15414,Mohawk Valley,Otsego,33648,31576,08/19/2021
15415,Mid-Hudson,Putnam,66178,59712,08/19/2021
15416,New York City,Queens,1618833,1451285,08/19/2021
15417,Capital Region,Rensselaer,97697,91228,08/19/2021
15418,New York City,Richmond,280946,251434,08/19/2021
15419,Mid-Hudson,Rockland,180761,163164,08/19/2021
15420,Capital Region,Saratoga,156226,147052,08/19/2021
15421,Capital Region,Schenectady,110479,102443,08/19/2021
15422,Mohawk Valley,Schoharie,16120,15115,08/19/2021
15423,Southern Tier,Schuyler,9301,8761,08/19/2021
15424,Finger Lakes,Seneca,16258,15221,08/19/2021
15425,North Country,St. Lawrence,57922,54184,08/19/2021
15426,Southern Tier,Steuben,44121,41715,08/19/2021
15427,Long Island,Suffolk,964324,871814,08/19/2021
15428,Mid-Hudson,Sullivan,39417,35802,08/19/2021
15429,Southern Tier,Tioga,21482,20250,08/19/2021
15430,Southern Tier,Tompkins,70169,66504,08/19/2021
15431,Mid-Hudson,Ulster,119730,109600,08/19/2021
15432,Capital Region,Warren,43869,41521,08/19/2021
15433,Capital Region,Washington,34697,32823,08/19/2021
15434,Finger Lakes,Wayne,52473,49364,08/19/2021
15435,Mid-Hudson,Westchester,671260,612157,08/19/2021
15436,Finger Lakes,Wyoming,18807,17575,08/19/2021
15437,Finger Lakes,Yates,11956,11220,08/19/2021
15438,Capital Region,Albany,203925,188653,08/20/2021
15439,Western New York,Allegany,18122,17030,08/20/2021
15440,New York City,Bronx,789157,684581,08/20/2021
15441,Southern Tier,Broome,111426,104640,08/20/2021
15442,Western New York,Cattaraugus,34846,32354,08/20/2021
15443,Central New York,Cayuga,41124,38327,08/20/2021
15444,Western New York,Chautauqua,64634,59649,08/20/2021
15445,Southern Tier,Chemung,39687,37303,08/20/2021
15446,Southern Tier,Chenango,25991,24350,08/20/2021
15447,North Country,Clinton,49582,47056,08/20/2021
15448,Capital Region,Columbia,37710,34786,08/20/2021
15449,Central New York,Cortland,24639,23099,08/20/2021
15450,Southern Tier,Delaware,22131,20510,08/20/2021
15451,Mid-Hudson,Dutchess,182532,164245,08/20/2021
15452,Western New York,Erie,570959,532517,08/20/2021
15453,North Country,Essex,23332,22133,08/20/2021
15454,North Country,Franklin,25853,24253,08/20/2021
15455,Mohawk Valley,Fulton,24666,22964,08/20/2021
15456,Finger Lakes,Genesee,30544,28464,08/20/2021
15457,Capital Region,Greene,26365,23890,08/20/2021
15458,North Country,Hamilton,3150,2953,08/20/2021
15459,Mohawk Valley,Herkimer,30611,28325,08/20/2021
15460,North Country,Jefferson,59995,49502,08/20/2021
15461,New York City,Kings,1445427,1292009,08/20/2021
15462,North Country,Lewis,11777,11125,08/20/2021
15463,Finger Lakes,Livingston,33489,31703,08/20/2021
15464,Central New York,Madison,45530,42523,08/20/2021
15465,Finger Lakes,Monroe,470507,443932,08/20/2021
15466,Mohawk Valley,Montgomery,28864,26899,08/20/2021
15467,Long Island,Nassau,974587,890276,08/20/2021
15468,New York City,New York,1206633,1095865,08/20/2021
15469,Western New York,Niagara,121248,113758,08/20/2021
15470,Mohawk Valley,Oneida,125632,116336,08/20/2021
15471,Central New York,Onondaga,300221,279869,08/20/2021
15472,Finger Lakes,Ontario,69848,66045,08/20/2021
15473,Mid-Hudson,Orange,202123,182192,08/20/2021
15474,Finger Lakes,Orleans,19401,18179,08/20/2021
15475,Central New York,Oswego,64910,60829,08/20/2021
15476,Mohawk Valley,Otsego,33720,31615,08/20/2021
15477,Mid-Hudson,Putnam,66311,59801,08/20/2021
15478,New York City,Queens,1623339,1454788,08/20/2021
15479,Capital Region,Rensselaer,97907,91316,08/20/2021
15480,New York City,Richmond,281789,252052,08/20/2021
15481,Mid-Hudson,Rockland,181148,163476,08/20/2021
15482,Capital Region,Saratoga,156520,147215,08/20/2021
15483,Capital Region,Schenectady,110687,102599,08/20/2021
15484,Mohawk Valley,Schoharie,16167,15150,08/20/2021
15485,Southern Tier,Schuyler,9318,8777,08/20/2021
15486,Finger Lakes,Seneca,16283,15255,08/20/2021
15487,North Country,St. Lawrence,58043,54245,08/20/2021
15488,Southern Tier,Steuben,44188,41773,08/20/2021
15489,Long Island,Suffolk,967132,873730,08/20/2021
15490,Mid-Hudson,Sullivan,39520,35877,08/20/2021
15491,Southern Tier,Tioga,21523,20278,08/20/2021
15492,Southern Tier,Tompkins,70303,66562,08/20/2021
15493,Mid-Hudson,Ulster,119993,109756,08/20/2021
15494,Capital Region,Warren,43963,41566,08/20/2021
15495,Capital Region,Washington,34749,32851,08/20/2021
15496,Finger Lakes,Wayne,52554,49442,08/20/2021
15497,Mid-Hudson,Westchester,672886,613260,08/20/2021
15498,Finger Lakes,Wyoming,18823,17591,08/20/2021
15499,Finger Lakes,Yates,11997,11231,08/20/2021
15500,Capital Region,Albany,204176,188860,08/21/2021
15501,Western New York,Allegany,18138,17043,08/21/2021
15502,New York City,Bronx,791261,686025,08/21/2021
15503,Southern Tier,Broome,111577,104762,08/21/2021
15504,Western New York,Cattaraugus,34876,32388,08/21/2021
15505,Central New York,Cayuga,41199,38368,08/21/2021
15506,Western New York,Chautauqua,64741,59714,08/21/2021
15507,Southern Tier,Chemung,39745,37340,08/21/2021
15508,Southern Tier,Chenango,26032,24412,08/21/2021
15509,North Country,Clinton,49621,47093,08/21/2021
15510,Capital Region,Columbia,37759,34837,08/21/2021
15511,Central New York,Cortland,24677,23136,08/21/2021
15512,Southern Tier,Delaware,22173,20535,08/21/2021
15513,Mid-Hudson,Dutchess,182836,164451,08/21/2021
15514,Western New York,Erie,571721,533204,08/21/2021
15515,North Country,Essex,23355,22146,08/21/2021
15516,North Country,Franklin,25869,24266,08/21/2021
15517,Mohawk Valley,Fulton,24708,22987,08/21/2021
15518,Finger Lakes,Genesee,30592,28498,08/21/2021
15519,Capital Region,Greene,26399,23916,08/21/2021
15520,North Country,Hamilton,3151,2953,08/21/2021
15521,Mohawk Valley,Herkimer,30654,28378,08/21/2021
15522,North Country,Jefferson,60069,49561,08/21/2021
15523,New York City,Kings,1448491,1294666,08/21/2021
15524,North Country,Lewis,11790,11139,08/21/2021
15525,Finger Lakes,Livingston,33532,31748,08/21/2021
15526,Central New York,Madison,45575,42563,08/21/2021
15527,Finger Lakes,Monroe,471343,444403,08/21/2021
15528,Mohawk Valley,Montgomery,28904,26923,08/21/2021
15529,Long Island,Nassau,976810,891840,08/21/2021
15530,New York City,New York,1208312,1096964,08/21/2021
15531,Western New York,Niagara,121424,113879,08/21/2021
15532,Mohawk Valley,Oneida,125770,116453,08/21/2021
15533,Central New York,Onondaga,300731,280174,08/21/2021
15534,Finger Lakes,Ontario,69930,66102,08/21/2021
15535,Mid-Hudson,Orange,202584,182542,08/21/2021
15536,Finger Lakes,Orleans,19425,18201,08/21/2021
15537,Central New York,Oswego,65003,60901,08/21/2021
15538,Mohawk Valley,Otsego,33783,31642,08/21/2021
15539,Mid-Hudson,Putnam,66399,59865,08/21/2021
15540,New York City,Queens,1627475,1458256,08/21/2021
15541,Capital Region,Rensselaer,98074,91423,08/21/2021
15542,New York City,Richmond,282474,252656,08/21/2021
15543,Mid-Hudson,Rockland,181461,163686,08/21/2021
15544,Capital Region,Saratoga,156741,147365,08/21/2021
15545,Capital Region,Schenectady,110851,102716,08/21/2021
15546,Mohawk Valley,Schoharie,16202,15171,08/21/2021
15547,Southern Tier,Schuyler,9330,8783,08/21/2021
15548,Finger Lakes,Seneca,16298,15267,08/21/2021
15549,North Country,St. Lawrence,58115,54296,08/21/2021
15550,Southern Tier,Steuben,44225,41816,08/21/2021
15551,Long Island,Suffolk,969404,875433,08/21/2021
15552,Mid-Hudson,Sullivan,39572,35907,08/21/2021
15553,Southern Tier,Tioga,21547,20305,08/21/2021
15554,Southern Tier,Tompkins,70420,66628,08/21/2021
15555,Mid-Hudson,Ulster,120171,109866,08/21/2021
15556,Capital Region,Warren,44013,41608,08/21/2021
15557,Capital Region,Washington,34805,32910,08/21/2021
15558,Finger Lakes,Wayne,52652,49493,08/21/2021
15559,Mid-Hudson,Westchester,674133,614044,08/21/2021
15560,Finger Lakes,Wyoming,18840,17604,08/21/2021
15561,Finger Lakes,Yates,12009,11239,08/21/2021
15562,Capital Region,Albany,204317,188972,08/22/2021
15563,Western New York,Allegany,18143,17053,08/22/2021
15564,New York City,Bronx,791752,686488,08/22/2021
15565,Southern Tier,Broome,111675,104829,08/22/2021
15566,Western New York,Cattaraugus,34899,32403,08/22/2021
15567,Central New York,Cayuga,41228,38392,08/22/2021
15568,Western New York,Chautauqua,64794,59777,08/22/2021
15569,Southern Tier,Chemung,39771,37366,08/22/2021
15570,Southern Tier,Chenango,26042,24424,08/22/2021
15571,North Country,Clinton,49646,47125,08/22/2021
15572,Capital Region,Columbia,37793,34858,08/22/2021
15573,Central New York,Cortland,24699,23149,08/22/2021
15574,Southern Tier,Delaware,22191,20540,08/22/2021
15575,Mid-Hudson,Dutchess,183064,164586,08/22/2021
15576,Western New York,Erie,572183,533583,08/22/2021
15577,North Country,Essex,23376,22169,08/22/2021
15578,North Country,Franklin,25880,24278,08/22/2021
15579,Mohawk Valley,Fulton,24744,22997,08/22/2021
15580,Finger Lakes,Genesee,30635,28512,08/22/2021
15581,Capital Region,Greene,26415,23934,08/22/2021
15582,North Country,Hamilton,3152,2954,08/22/2021
15583,Mohawk Valley,Herkimer,30674,28400,08/22/2021
15584,North Country,Jefferson,60096,49594,08/22/2021
15585,New York City,Kings,1449716,1295817,08/22/2021
15586,North Country,Lewis,11794,11144,08/22/2021
15587,Finger Lakes,Livingston,33555,31763,08/22/2021
15588,Central New York,Madison,45608,42594,08/22/2021
15589,Finger Lakes,Monroe,471761,444743,08/22/2021
15590,Mohawk Valley,Montgomery,28912,26940,08/22/2021
15591,Long Island,Nassau,978092,892711,08/22/2021
15592,New York City,New York,1209239,1097613,08/22/2021
15593,Western New York,Niagara,121540,113980,08/22/2021
15594,Mohawk Valley,Oneida,125876,116531,08/22/2021
15595,Central New York,Onondaga,300990,280332,08/22/2021
15596,Finger Lakes,Ontario,69974,66141,08/22/2021
15597,Mid-Hudson,Orange,202887,182764,08/22/2021
15598,Finger Lakes,Orleans,19436,18221,08/22/2021
15599,Central New York,Oswego,65059,60934,08/22/2021
15600,Mohawk Valley,Otsego,33796,31655,08/22/2021
15601,Mid-Hudson,Putnam,66447,59911,08/22/2021
15602,New York City,Queens,1629184,1460007,08/22/2021
15603,Capital Region,Rensselaer,98142,91491,08/22/2021
15604,New York City,Richmond,282790,253053,08/22/2021
15605,Mid-Hudson,Rockland,181678,163845,08/22/2021
15606,Capital Region,Saratoga,156852,147441,08/22/2021
15607,Capital Region,Schenectady,110957,102797,08/22/2021
15608,Mohawk Valley,Schoharie,16210,15185,08/22/2021
15609,Southern Tier,Schuyler,9333,8791,08/22/2021
15610,Finger Lakes,Seneca,16312,15281,08/22/2021
15611,North Country,St. Lawrence,58166,54331,08/22/2021
15612,Southern Tier,Steuben,44254,41839,08/22/2021
15613,Long Island,Suffolk,970790,876503,08/22/2021
15614,Mid-Hudson,Sullivan,39602,35931,08/22/2021
15615,Southern Tier,Tioga,21572,20319,08/22/2021
15616,Southern Tier,Tompkins,70486,66665,08/22/2021
15617,Mid-Hudson,Ulster,120302,109942,08/22/2021
15618,Capital Region,Warren,44048,41628,08/22/2021
15619,Capital Region,Washington,34827,32932,08/22/2021
15620,Finger Lakes,Wayne,52692,49548,08/22/2021
15621,Mid-Hudson,Westchester,674810,614468,08/22/2021
15622,Finger Lakes,Wyoming,18849,17620,08/22/2021
15623,Finger Lakes,Yates,12020,11246,08/22/2021
15624,Capital Region,Albany,204574,189140,08/23/2021
15625,Western New York,Allegany,18161,17059,08/23/2021
15626,New York City,Bronx,795114,688812,08/23/2021
15627,Southern Tier,Broome,111793,104936,08/23/2021
15628,Western New York,Cattaraugus,34929,32421,08/23/2021
15629,Central New York,Cayuga,41290,38432,08/23/2021
15630,Western New York,Chautauqua,64867,59825,08/23/2021
15631,Southern Tier,Chemung,39835,37427,08/23/2021
15632,Southern Tier,Chenango,26074,24448,08/23/2021
15633,North Country,Clinton,49684,47165,08/23/2021
15634,Capital Region,Columbia,37855,34909,08/23/2021
15635,Central New York,Cortland,24722,23169,08/23/2021
15636,Southern Tier,Delaware,22209,20555,08/23/2021
15637,Mid-Hudson,Dutchess,183414,164822,08/23/2021
15638,Western New York,Erie,572730,534025,08/23/2021
15639,North Country,Essex,23393,22185,08/23/2021
15640,North Country,Franklin,25917,24294,08/23/2021
15641,Mohawk Valley,Fulton,24771,23017,08/23/2021
15642,Finger Lakes,Genesee,30666,28531,08/23/2021
15643,Capital Region,Greene,26441,23974,08/23/2021
15644,North Country,Hamilton,3156,2954,08/23/2021
15645,Mohawk Valley,Herkimer,30705,28429,08/23/2021
15646,North Country,Jefferson,60177,49649,08/23/2021
15647,New York City,Kings,1453216,1298750,08/23/2021
15648,North Country,Lewis,11805,11157,08/23/2021
15649,Finger Lakes,Livingston,33604,31791,08/23/2021
15650,Central New York,Madison,45651,42646,08/23/2021
15651,Finger Lakes,Monroe,472438,445267,08/23/2021
15652,Mohawk Valley,Montgomery,28942,26968,08/23/2021
15653,Long Island,Nassau,980134,894263,08/23/2021
15654,New York City,New York,1210984,1098936,08/23/2021
15655,Western New York,Niagara,121654,114084,08/23/2021
15656,Mohawk Valley,Oneida,126004,116648,08/23/2021
15657,Central New York,Onondaga,301345,280643,08/23/2021
15658,Finger Lakes,Ontario,70037,66197,08/23/2021
15659,Mid-Hudson,Orange,203215,183025,08/23/2021
15660,Finger Lakes,Orleans,19455,18242,08/23/2021
15661,Central New York,Oswego,65139,60999,08/23/2021
15662,Mohawk Valley,Otsego,33822,31676,08/23/2021
15663,Mid-Hudson,Putnam,66657,60067,08/23/2021
15664,New York City,Queens,1633422,1463606,08/23/2021
15665,Capital Region,Rensselaer,98285,91607,08/23/2021
15666,New York City,Richmond,283578,253569,08/23/2021
15667,Mid-Hudson,Rockland,182125,164189,08/23/2021
15668,Capital Region,Saratoga,157009,147578,08/23/2021
15669,Capital Region,Schenectady,111136,102936,08/23/2021
15670,Mohawk Valley,Schoharie,16234,15204,08/23/2021
15671,Southern Tier,Schuyler,9350,8803,08/23/2021
15672,Finger Lakes,Seneca,16324,15291,08/23/2021
15673,North Country,St. Lawrence,58257,54406,08/23/2021
15674,Southern Tier,Steuben,44320,41897,08/23/2021
15675,Long Island,Suffolk,972580,878082,08/23/2021
15676,Mid-Hudson,Sullivan,39674,35974,08/23/2021
15677,Southern Tier,Tioga,21584,20345,08/23/2021
15678,Southern Tier,Tompkins,70551,66721,08/23/2021
15679,Mid-Hudson,Ulster,120457,110058,08/23/2021
15680,Capital Region,Warren,44107,41675,08/23/2021
15681,Capital Region,Washington,34882,32966,08/23/2021
15682,Finger Lakes,Wayne,52744,49598,08/23/2021
15683,Mid-Hudson,Westchester,676464,615671,08/23/2021
15684,Finger Lakes,Wyoming,18897,17652,08/23/2021
15685,Finger Lakes,Yates,12026,11254,08/23/2021
15686,Capital Region,Albany,204929,189402,08/24/2021
15687,Western New York,Allegany,18190,17100,08/24/2021
15688,New York City,Bronx,799594,691774,08/24/2021
15689,Southern Tier,Broome,111999,105103,08/24/2021
15690,Western New York,Cattaraugus,35018,32465,08/24/2021
15691,Central New York,Cayuga,41371,38495,08/24/2021
15692,Western New York,Chautauqua,65023,59926,08/24/2021
15693,Southern Tier,Chemung,39913,37497,08/24/2021
