,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
219,2021-07-21 15:00:00,5799,3630751,5088.0,3342172,4.0,1624,424.0,274148.0,6223,3904899,5512,3616320,11315,7248631
220,2021-07-22 15:00:00,6140,3636891,4754.0,3346926,2.0,1626,475.0,274623.0,6615,3911514,5229,3621549,11371,7260002
221,2021-07-23 15:00:00,6987,3643878,4992.0,3351918,1.0,1627,510.0,275133.0,7497,3919011,5502,3627051,12490,7272492
222,2021-07-24 15:00:00,4349,3648227,3287.0,3355205,,1627,273.0,275406.0,4622,3923633,3560,3630611,7909,7280401
223,2021-07-25 15:00:00,3352,3651579,1154.0,3356359,,1627,144.0,275550.0,3496,3927129,1298,3631909,4650,7285051
224,2021-07-26 15:00:00,6326,3657905,4025.0,3360384,2.0,1629,427.0,275977.0,6753,3933882,4452,3636361,10780,7295831
225,2021-07-27 15:00:00,6731,3664636,4396.0,3364780,,1629,476.0,276453.0,7207,3941089,4872,3641233,11603,7307434
226,2021-07-28 15:00:00,7240,3671876,4272.0,3369052,4.0,1633,483.0,276936.0,7723,3948812,4755,3645988,11999,7319433
227,2021-07-29 15:00:00,7218,3679094,4432.0,3373484,3.0,1636,442.0,277378.0,7660,3956472,4874,3650862,12095,7331528
228,2021-07-30 15:00:00,7958,3687052,4953.0,3378437,1.0,1637,550.0,277928.0,8508,3964980,5503,3656365,13462,7344990
229,2021-07-31 15:00:00,4905,3691957,3160.0,3381597,2.0,1639,285.0,278213.0,5190,3970170,3445,3659810,8352,7353342
230,2021-08-01 15:00:00,3989,3695946,2269.0,3383866,214.0,1853,178.0,278391.0,4167,3974337,2447,3662257,6650,7359992
231,2021-08-02 15:00:00,7436,3703382,3974.0,3387840,146.0,1999,363.0,278754.0,7799,3982136,4337,3666594,11919,7371911
232,2021-08-03 15:00:00,7424,3710806,4198.0,3392038,109.0,2108,525.0,279279.0,7949,3990085,4723,3671317,12256,7384167
233,2021-08-04 15:00:00,7609,3718415,4226.0,3396264,113.0,2221,566.0,279845.0,8175,3998260,4792,3676109,12514,7396681
234,2021-08-05 15:00:00,8108,3726523,4436.0,3400700,107.0,2328,555.0,280400.0,8663,4006923,4991,3681100,13206,7409887
235,2021-08-06 15:00:00,8501,3735024,4874.0,3405574,149.0,2477,468.0,280868.0,8969,4015892,5342,3686442,13992,7423879
236,2021-08-07 15:00:00,5411,3740435,2922.0,3408496,100.0,2577,277.0,281145.0,5688,4021580,3199,3689641,8710,7432589
237,2021-08-08 15:00:00,4060,3744495,2111.0,3410607,76.0,2653,160.0,281305.0,4220,4025800,2271,3691912,6407,7438996
238,2021-08-09 15:00:00,7103,3751598,4679.0,3415286,112.0,2765,390.0,281695.0,7493,4033293,5069,3696981,12284,7451280
239,2021-08-10 15:00:00,7305,3758903,4628.0,3419914,128.0,2893,355.0,282050.0,7660,4040953,4983,3701964,12416,7463696
240,2021-08-11 15:00:00,7270,3766173,4599.0,3424513,123.0,3016,460.0,282510.0,7730,4048683,5059,3707023,12452,7476148
241,2021-08-12 15:00:00,8806,3774979,4893.0,3429406,164.0,3180,472.0,282982.0,9278,4057961,5365,3712388,14335,7490483
242,2021-08-13 15:00:00,7328,3782307,5531.0,3434937,216.0,3396,418.0,283400.0,7746,4065707,5949,3718337,13493,7503976
243,2021-08-14 15:00:00,5017,3787324,3428.0,3438365,700.0,4096,302.0,283702.0,5319,4071026,3730,3722067,9447,7513423
244,2021-08-15 15:00:00,3389,3790713,2818.0,3441183,592.0,4688,175.0,283877.0,3564,4074590,2993,3725060,6974,7520397
245,2021-08-16 15:00:00,5610,3796323,5217.0,3446400,1284.0,5972,375.0,284252.0,5985,4080575,5592,3730652,12486,7532883
246,2021-08-17 15:00:00,6977,3803300,5519.0,3451919,1487.0,7459,397.0,284649.0,7374,4087949,5916,3736568,14380,7547263
247,2021-08-18 15:00:00,6516,3809816,5734.0,3457653,1704.0,9163,491.0,285140.0,7007,4094956,6225,3742793,14445,7561708
248,2021-08-19 15:00:00,6354,3816170,5726.0,3463379,1678.0,10841,428.0,285568.0,6782,4101738,6154,3748947,14186,7575894
249,2021-08-20 15:00:00,7001,3823171,6747.0,3470126,1785.0,12626,417.0,285985.0,7418,4109156,7164,3756111,15950,7591844
250,2021-08-21 15:00:00,4433,3827604,4037.0,3474163,913.0,13539,240.0,286225.0,4673,4113829,4277,3760388,9623,7601467
251,2021-08-22 15:00:00,3122,3830726,3253.0,3477416,833.0,14372,119.0,286344.0,3241,4117070,3372,3763760,7327,7608794
252,2021-08-23 15:00:00,6121,3836847,6287.0,3483703,1851.0,16223,298.0,286642.0,6419,4123489,6585,3770345,14557,7623351
253,2021-08-24 15:00:00,6701,3843548,6238.0,3489941,1777.0,18000,441.0,287083.0,7142,4130631,6679,3777024,15157,7638508
254,2021-08-25 15:00:00,6870,3850418,6418.0,3496359,1651.0,19651,456.0,287539.0,7326,4137957,6874,3783898,15395,7653903
255,2021-08-26 15:00:00,7102,3857520,6822.0,3503181,1783.0,21434,439.0,287978.0,7541,4145498,7261,3791159,16146,7670049
256,2021-08-27 15:00:00,6995,3864515,7271.0,3510452,2052.0,23486,333.0,288311.0,7328,4152826,7604,3798763,16651,7686700
257,2021-08-28 15:00:00,7007,3871522,6660.0,3517112,1035.0,24521,339.0,288650.0,7346,4160172,6999,3805762,15041,7701741
258,2021-08-29 15:00:00,3800,3875322,3769.0,3520881,705.0,25226,617.0,289267.0,4417,4164589,4386,3810148,8891,7710632
259,2021-08-30 15:00:00,6053,3881375,6322.0,3527203,1588.0,26814,978.0,290245.0,7031,4171620,7300,3817448,14941,7725573
260,2021-08-31 15:00:00,6064,3887439,6254.0,3533457,1716.0,28530,962.0,291207.0,7026,4178646,7216,3824664,14996,7740569
261,2021-09-01 15:00:00,5789,3893228,5959.0,3539416,1893.0,30423,935.0,292142.0,6724,4185370,6894,3831558,14576,7755145
262,2021-09-02 15:00:00,5627,3898855,6140.0,3545556,1905.0,32328,713.0,292855.0,6340,4191710,6853,3838411,14385,7769530
263,2021-09-03 15:00:00,6134,3904989,7123.0,3552679,1907.0,34235,983.0,293838.0,7117,4198827,8106,3846517,16147,7785677
264,2021-09-04 15:00:00,3799,3908788,4441.0,3557120,919.0,35154,890.0,294728.0,4689,4203516,5331,3851848,10049,7795726
265,2021-09-05 15:00:00,3001,3911789,2885.0,3560005,684.0,35838,120.0,294848.0,3121,4206637,3005,3854853,6690,7802416
266,2021-09-06 15:00:00,1075,3912864,1191.0,3561196,232.0,36070,76.0,294924.0,1151,4207788,1267,3856120,2574,7804990
267,2021-09-07 15:00:00,5465,3918329,7521.0,3568717,1469.0,37539,2318.0,297242.0,7783,4215571,9839,3865959,16773,7821763
268,2021-09-08 15:00:00,4798,3923127,5720.0,3574437,1605.0,39144,375.0,297617.0,5173,4220744,6095,3872054,12498,7834261
269,2021-09-09 15:00:00,5154,3928281,5602.0,3580039,2354.0,41498,343.0,297960.0,5497,4226241,5945,3877999,13453,7847714
270,2021-09-10 15:00:00,6631,3934912,6836.0,3586875,2557.0,44055,1738.0,299698.0,8369,4234610,8574,3886573,17762,7865476
271,2021-09-11 15:00:00,4252,3939164,4460.0,3591335,1034.0,45089,684.0,300382.0,4936,4239546,5144,3891717,10430,7875906
272,2021-09-12 15:00:00,3235,3942399,3319.0,3594654,714.0,45803,448.0,300830.0,3683,4243229,3767,3895484,7716,7883622
273,2021-09-13 15:00:00,4979,3947378,5223.0,3599877,1572.0,47375,361.0,301191.0,5340,4248569,5584,3901068,12135,7895757
274,2021-09-14 15:00:00,4847,3952225,5612.0,3605489,1652.0,49027,457.0,301648.0,5304,4253873,6069,3907137,12568,7908325
275,2021-09-15 15:00:00,5139,3957364,6070.0,3611559,1546.0,50573,409.0,302057.0,5548,4259421,6479,3913616,13164,7921489
276,2021-09-16 15:00:00,4875,3962239,5988.0,3617547,1657.0,52230,356.0,302413.0,5231,4264652,6344,3919960,12876,7934365
277,2021-09-17 15:00:00,5368,3967607,6760.0,3624307,1993.0,54223,362.0,302775.0,5730,4270382,7122,3927082,14483,7948848
278,2021-09-18 15:00:00,3883,3971490,4723.0,3629030,953.0,55176,197.0,302972.0,4080,4274462,4920,3932002,9756,7958604
279,2021-09-19 15:00:00,2785,3974275,3248.0,3632278,712.0,55888,85.0,303057.0,2870,4277332,3333,3935335,6830,7965434
280,2021-09-20 15:00:00,3793,3978068,4835.0,3637113,1813.0,57701,437.0,303494.0,4230,4281562,5272,3940607,10878,7976312
281,2021-09-21 15:00:00,4053,3982121,5159.0,3642272,1916.0,59617,350.0,303844.0,4403,4285965,5509,3946116,11478,7987790
282,2021-09-22 15:00:00,4281,3986402,4959.0,3647231,1785.0,61402,468.0,304312.0,4749,4290714,5427,3951543,11493,7999283
283,2021-09-23 15:00:00,4242,3990644,4831.0,3652062,2248.0,63650,501.0,304813.0,4743,4295457,5332,3956875,11822,8011105
284,2021-09-24 15:00:00,5168,3995812,5774.0,3657836,4917.0,68567,435.0,305248.0,5603,4301060,6209,3963084,16294,8027399
285,2021-09-25 15:00:00,3672,3999484,3729.0,3661565,4987.0,73554,385.0,305633.0,4057,4305117,4114,3967198,12773,8040172
286,2021-09-26 15:00:00,2355,4001839,2735.0,3664300,3139.0,76693,442.0,306075.0,2797,4307914,3177,3970375,8671,8048843
287,2021-09-27 15:00:00,4535,4006374,2793.0,3667093,8989.0,85682,521.0,306596.0,5056,4312970,3314,3973689,16838,8065681
288,2021-09-28 15:00:00,4444,4010818,4612.0,3671705,9823.0,95505,216.0,306812.0,4660,4317630,4828,3978517,19095,8084776
289,2021-09-29 15:00:00,4748,4015566,4676.0,3676381,10009.0,105514,921.0,307733.0,5669,4323299,5597,3984114,20354,8105130
290,2021-09-30 15:00:00,4932,4020498,4710.0,3681091,10102.0,115616,806.0,308539.0,5738,4329037,5516,3989630,20550,8125680
291,2021-10-01 15:00:00,5586,4026084,5505.0,3686596,12318.0,127934,802.0,309341.0,6388,4335425,6307,3995937,24211,8149891
292,2021-10-02 15:00:00,2962,4029046,2979.0,3689575,5868.0,133802,193.0,309534.0,3155,4338580,3172,3999109,12002,8161893
293,2021-10-03 15:00:00,2088,4031134,2419.0,3691994,3533.0,137335,90.0,309624.0,2178,4340758,2509,4001618,8130,8170023
294,2021-10-04 15:00:00,4048,4035182,3603.0,3695597,9999.0,147334,260.0,309884.0,4308,4345066,3863,4005481,17910,8187933
295,2021-10-05 15:00:00,3969,4039151,3797.0,3699394,10398.0,157732,223.0,310107.0,4192,4349258,4020,4009501,18387,8206320
296,2021-10-06 15:00:00,4088,4043239,3709.0,3703103,9159.0,166891,271.0,310378.0,4359,4353617,3980,4013481,17227,8223547
297,2021-10-07 15:00:00,4259,4047498,3753.0,3706856,10148.0,177039,345.0,310723.0,4604,4358221,4098,4017579,18505,8242052
298,2021-10-08 15:00:00,4815,4052313,4438.0,3711294,11759.0,188798,297.0,311020.0,5112,4363333,4735,4022314,21309,8263361
299,2021-10-09 15:00:00,2735,4055048,2757.0,3714051,4397.0,193195,276.0,311296.0,3011,4366344,3033,4025347,10165,8273526
300,2021-10-10 15:00:00,1867,4056915,1907.0,3715958,3654.0,196849,63.0,311359.0,1930,4368274,1970,4027317,7491,8281017
301,2021-10-11 15:00:00,4233,4061148,3406.0,3719364,9409.0,206258,262.0,311621.0,4495,4372769,3668,4030985,17310,8298327
302,2021-10-12 15:00:00,3649,4064797,3638.0,3723002,9971.0,216229,285.0,311906.0,3934,4376703,3923,4034908,17543,8315870
303,2021-10-13 15:00:00,4049,4068846,3624.0,3726626,9238.0,225467,364.0,312270.0,4413,4381116,3988,4038896,17275,8333145
304,2021-10-14 15:00:00,5185,4074031,5578.0,3732204,9691.0,235158,438.0,312708.0,5623,4386739,6016,4044912,20892,8354037
305,2021-10-15 15:00:00,4803,4078834,4757.0,3736961,10921.0,246079,355.0,313063.0,5158,4391897,5112,4050024,20836,8374873
306,2021-10-16 15:00:00,2532,4081366,2593.0,3739554,4773.0,250852,298.0,313361.0,2830,4394727,2891,4052915,10196,8385069
307,2021-10-17 15:00:00,1827,4083193,1804.0,3741358,2845.0,253697,59.0,313420.0,1886,4396613,1863,4054778,6535,8391604
308,2021-10-18 15:00:00,4301,4087494,3658.0,3745016,9436.0,263133,287.0,313707.0,4588,4401201,3945,4058723,17682,8409286
309,2021-10-19 15:00:00,4314,4091808,4123.0,3749139,9806.0,272939,231.0,313938.0,4545,4405746,4354,4063077,18474,8427760
310,2021-10-20 15:00:00,3593,4095401,3538.0,3752677,9281.0,282220,269.0,314207.0,3862,4409608,3807,4066884,16681,8444441
311,2021-10-21 15:00:00,3347,4098748,3358.0,3756035,10196.0,292416,294.0,314501.0,3641,4413249,3652,4070536,17195,8461636
312,2021-10-22 15:00:00,4654,4103402,4104.0,3760139,19155.0,311571,484.0,314985.0,5138,4418387,4588,4075124,28397,8490033
313,2021-10-23 15:00:00,2878,4106280,2167.0,3762306,11289.0,322860,329.0,315314.0,3207,4421594,2496,4077620,16663,8506696
314,2021-10-24 15:00:00,2036,4108316,1587.0,3763893,7354.0,330214,83.0,315397.0,2119,4423713,1670,4079290,11060,8517756
315,2021-10-25 15:00:00,4513,4112829,3115.0,3767008,23651.0,353865,325.0,315722.0,4838,4428551,3440,4082730,31604,8549360
316,2021-10-26 15:00:00,4460,4117289,3098.0,3770106,25877.0,379742,313.0,316035.0,4773,4433324,3411,4086141,33748,8583108
317,2021-10-27 15:00:00,4676,4121965,3395.0,3773501,25901.0,405643,429.0,316464.0,5105,4438429,3824,4089965,34401,8617509
318,2021-10-28 15:00:00,4480,4126445,3388.0,3776889,26858.0,432501,499.0,316963.0,4979,4443408,3887,4093852,35225,8652734
319,2021-10-29 15:00:00,4927,4131372,3968.0,3780857,26762.0,459263,393.0,317356.0,5320,4448728,4361,4098213,36050,8688784
320,2021-10-30 15:00:00,2576,4133948,1868.0,3782725,13854.0,473117,307.0,317663.0,2883,4451611,2175,4100388,18605,8707389
321,2021-10-31 15:00:00,1893,4135841,1526.0,3784251,7921.0,481038,94.0,317757.0,1987,4453598,1620,4102008,11434,8718823
322,2021-11-01 15:00:00,4709,4140550,3494.0,3787745,26426.0,507464,351.0,318108.0,5060,4458658,3845,4105853,34980,8753803
323,2021-11-02 15:00:00,4179,4144729,2969.0,3790714,26427.0,533891,411.0,318519.0,4590,4463248,3380,4109233,33986,8787789
324,2021-11-03 15:00:00,4622,4149351,3100.0,3793814,26536.0,560427,461.0,318980.0,5083,4468331,3561,4112794,34719,8822508
325,2021-11-04 15:00:00,6261,4155612,3385.0,3797199,27618.0,588045,530.0,319510.0,6791,4475122,3915,4116709,37794,8860302
326,2021-11-05 15:00:00,8170,4163782,3813.0,3801012,28563.0,616608,412.0,319922.0,8582,4483704,4225,4120934,40958,8901260
327,2021-11-06 15:00:00,10154,4173936,1986.0,3802998,13156.0,629764,309.0,320231.0,10463,4494167,2295,4123229,25605,8926865
328,2021-11-07 15:00:00,7865,4181801,1468.0,3804466,7502.0,637266,111.0,320342.0,7976,4502143,1579,4124808,16946,8943811
329,2021-11-08 15:00:00,11341,4193142,3118.0,3807584,20019.0,657285,379.0,320721.0,11720,4513863,3497,4128305,34857,8978668
330,2021-11-09 15:00:00,11752,4204894,2654.0,3810238,23481.0,680766,267.0,320988.0,12019,4525882,2921,4131226,38154,9016822
331,2021-11-10 15:00:00,12623,4217517,2828.0,3813066,24127.0,704893,354.0,321342.0,12977,4538859,3182,4134408,39932,9056754
332,2021-11-11 15:00:00,11403,4228920,2379.0,3815445,22438.0,727331,278.0,321620.0,11681,4550540,2657,4137065,36498,9093252
333,2021-11-12 15:00:00,12365,4241285,3394.0,3818839,26599.0,753930,545.0,322165.0,12910,4563450,3939,4141004,42903,9136155
334,2021-11-13 15:00:00,9972,4251257,1604.0,3820443,12630.0,766560,343.0,322508.0,10315,4573765,1947,4142951,24549,9160704
335,2021-11-14 15:00:00,4208,4255465,1117.0,3821560,7438.0,773998,121.0,322629.0,4329,4578094,1238,4144189,12884,9173588
336,2021-11-15 15:00:00,8609,4264074,2549.0,3824109,21259.0,795257,209.0,322838.0,8818,4586912,2758,4146947,32626,9206214
337,2021-11-16 15:00:00,9282,4273356,2542.0,3826651,23521.0,818778,259.0,323097.0,9541,4596453,2801,4149748,35604,9241818
338,2021-11-17 15:00:00,9395,4282751,2918.0,3829569,23162.0,841940,313.0,323410.0,9708,4606161,3231,4152979,35788,9277606
339,2021-11-18 15:00:00,9281,4292032,2652.0,3832221,23214.0,865154,486.0,323896.0,9767,4615928,3138,4156117,35633,9313239
340,2021-11-19 15:00:00,9835,4301867,2977.0,3835198,28261.0,893415,397.0,324293.0,10232,4626160,3374,4159491,41470,9354709
341,2021-11-20 15:00:00,10646,4312513,1627.0,3836825,14755.0,908170,455.0,324748.0,11101,4637261,2082,4161573,27483,9382192
342,2021-11-21 15:00:00,4372,4316885,1220.0,3838045,10150.0,918320,99.0,324847.0,4471,4641732,1319,4162892,15841,9398033
343,2021-11-22 15:00:00,9776,4326661,2539.0,3840584,25300.0,943620,292.0,325139.0,10068,4651800,2831,4165723,37907,9435940
344,2021-11-23 15:00:00,9189,4335850,2407.0,3842991,25560.0,969180,320.0,325459.0,9509,4661309,2727,4168450,37476,9473416
345,2021-11-24 15:00:00,8155,4344005,2474.0,3845465,20714.0,989894,220.0,325679.0,8375,4669684,2694,4171144,31563,9504979
346,2021-11-25 15:00:00,233,4344238,91.0,3845556,624.0,990518,10.0,325689.0,243,4669927,101,4171245,958,9505937
347,2021-11-26 15:00:00,5603,4349841,4004.0,3849560,16251.0,1006769,155.0,325844.0,5758,4675685,4159,4175404,26013,9531950
348,2021-11-27 15:00:00,3707,4353548,5499.0,3855059,11417.0,1018186,134.0,325978.0,3841,4679526,5633,4181037,20757,9552707
349,2021-11-28 15:00:00,2358,4355906,6436.0,3861495,7818.0,1026004,77.0,326055.0,2435,4681961,6513,4187550,16689,9569396
350,2021-11-29 15:00:00,6308,4362214,9437.0,3870932,19477.0,1045481,383.0,326438.0,6691,4688652,9820,4197370,35605,9605001
351,2021-11-30 15:00:00,6222,4368436,9468.0,3880400,23546.0,1069027,263.0,326701.0,6485,4695137,9731,4207101,39499,9644500
352,2021-12-01 15:00:00,7301,4375737,9946.0,3890346,26636.0,1095663,313.0,327014.0,7614,4702751,10259,4217360,44196,9688696
353,2021-12-02 15:00:00,6905,4382642,8922.0,3899268,27939.0,1123602,465.0,327479.0,7370,4710121,9387,4226747,44231,9732927
354,2021-12-03 15:00:00,7579,4390221,9474.0,3908742,31595.0,1155197,254.0,327733.0,7833,4717954,9728,4236475,48902,9781829
355,2021-12-04 15:00:00,5855,4396076,10262.0,3919004,17465.0,1172662,464.0,328197.0,6319,4724273,10726,4247201,34046,9815875
356,2021-12-05 15:00:00,3376,4399452,3595.0,3922599,10098.0,1182760,79.0,328276.0,3455,4727728,3674,4250875,17148,9833023
357,2021-12-06 15:00:00,6742,4406194,7167.0,3929766,25318.0,1208078,292.0,328568.0,7034,4734762,7459,4258334,39519,9872542
358,2021-12-07 15:00:00,6379,4412573,7130.0,3936896,26226.0,1234304,259.0,328827.0,6638,4741400,7389,4265723,39994,9912536
359,2021-12-08 15:00:00,6884,4419457,7516.0,3944412,25464.0,1259768,317.0,329144.0,7201,4748601,7833,4273556,40181,9952717
360,2021-12-09 15:00:00,6487,4425944,7142.0,3951554,26222.0,1285990,407.0,329551.0,6894,4755495,7549,4281105,40258,9992975
361,2021-12-10 15:00:00,7191,4433135,7404.0,3958958,27840.0,1313830,267.0,329818.0,7458,4762953,7671,4288776,42702,10035677
362,2021-12-11 15:00:00,4395,4437530,7774.0,3966732,15038.0,1328868,331.0,330149.0,4726,4767679,8105,4296881,27538,10063215
363,2021-12-12 15:00:00,3961,4441491,2824.0,3969556,8248.0,1337116,69.0,330218.0,4030,4771709,2893,4299774,15102,10078317
364,2021-12-13 15:00:00,5681,4447172,5859.0,3975415,23010.0,1360126,242.0,330460.0,5923,4777632,6101,4305875,34792,10113109
365,2021-12-14 15:00:00,6373,4453545,6025.0,3981440,24439.0,1384565,223.0,330683.0,6596,4784228,6248,4312123,37060,10150169
366,2021-12-15 15:00:00,7126,4460671,5817.0,3987257,22933.0,1407498,257.0,330940.0,7383,4791611,6074,4318197,36133,10186302
367,2021-12-16 15:00:00,7811,4468482,2860.0,3990117,26268.0,1433766,421.0,331361.0,8232,4799843,3281,4321478,37360,10223662
368,2021-12-17 15:00:00,7736,4476218,4216.0,3994333,27550.0,1461316,196.0,331557.0,7932,4807775,4412,4325890,39698,10263360
369,2021-12-18 15:00:00,5822,4482040,3248.0,3997581,16185.0,1477501,298.0,331855.0,6120,4813895,3546,4329436,25553,10288913
370,2021-12-19 15:00:00,3305,4485345,1349.0,3998930,9983.0,1487484,38.0,331893.0,3343,4817238,1387,4330823,14675,10303588
371,2021-12-20 15:00:00,7964,4493309,3783.0,4002713,27640.0,1515124,171.0,332064.0,8135,4825373,3954,4334777,39558,10343146
372,2021-12-21 15:00:00,8928,4502237,4247.0,4006960,28286.0,1543410,188.0,332252.0,9116,4834489,4435,4339212,41649,10384795
373,2021-12-22 15:00:00,8623,4510860,3987.0,4010947,28324.0,1571734,190.0,332442.0,8813,4843302,4177,4343389,41124,10425919
374,2021-12-23 15:00:00,8315,4519175,3632.0,4014579,23866.0,1595600,359.0,332801.0,8674,4851976,3991,4347380,36172,10462091
375,2021-12-24 15:00:00,1605,4520780,1028.0,4015607,4848.0,1600448,39.0,332840.0,1644,4853620,1067,4348447,7520,10469611
376,2021-12-25 15:00:00,50,4520830,37.0,4015644,286.0,1600734,1.0,332841.0,51,4853671,38,4348485,374,10469985
377,2021-12-26 15:00:00,2470,4523300,1761.0,4017405,7196.0,1607930,43.0,332884.0,2513,4856184,1804,4350289,11470,10481455
378,2021-12-27 15:00:00,7176,4530476,4135.0,4021540,21571.0,1629501,294.0,333178.0,7470,4863654,4429,4354718,33176,10514631
379,2021-12-28 15:00:00,7907,4538383,3916.0,4025456,24403.0,1653904,181.0,333359.0,8088,4871742,4097,4358815,36407,10551038
380,2021-12-29 15:00:00,8239,4546622,4096.0,4029552,23175.0,1677079,155.0,333514.0,8394,4880136,4251,4363066,35665,10586703
381,2021-12-30 15:00:00,7403,4554025,3863.0,4033415,21656.0,1698735,287.0,333801.0,7690,4887826,4150,4367216,33209,10619912
382,2021-12-31 15:00:00,2571,4556596,1572.0,4034987,7372.0,1706107,92.0,333893.0,2663,4890489,1664,4368880,11607,10631519
383,2022-01-01 15:00:00,758,4557354,364.0,4035351,1925.0,1708032,33.0,333926.0,791,4891280,397,4369277,3080,10634599
384,2022-01-02 15:00:00,2195,4559549,1656.0,4037007,5571.0,1713603,48.0,333974.0,2243,4893523,1704,4370981,9470,10644069
385,2022-01-03 15:00:00,3366,4562915,2111.0,4039118,10839.0,1724442,227.0,334201.0,3593,4897116,2338,4373319,16543,10660612
386,2022-01-04 15:00:00,5843,4568758,3570.0,4042688,16120.0,1740562,165.0,334366.0,6008,4903124,3735,4377054,25698,10686310
387,2022-01-05 15:00:00,6857,4575615,4813.0,4047501,18294.0,1758856,177.0,334543.0,7034,4910158,4990,4382044,30141,10716451
388,2022-01-06 15:00:00,6771,4582386,4902.0,4052403,22409.0,1781265,265.0,334808.0,7036,4917194,5167,4387211,34347,10750798
389,2022-01-07 15:00:00,5973,4588359,3886.0,4056289,19670.0,1800935,160.0,334968.0,6133,4923327,4046,4391257,29689,10780487
390,2022-01-08 15:00:00,4735,4593094,3988.0,4060277,13334.0,1814269,77.0,335045.0,4812,4928139,4065,4395322,22134,10802621
391,2022-01-09 15:00:00,2731,4595825,2042.0,4062319,7592.0,1821861,154.0,335199.0,2885,4931024,2196,4397518,12519,10815140
392,2022-01-10 15:00:00,6297,4602122,3928.0,4066247,18827.0,1840688,159.0,335358.0,6456,4937480,4087,4401605,29211,10844351
393,2022-01-11 15:00:00,6513,4608635,4338.0,4070585,18132.0,1858820,143.0,335501.0,6656,4944136,4481,4406086,29126,10873477
394,2022-01-12 15:00:00,6831,4615466,4535.0,4075120,18718.0,1877538,223.0,335724.0,7054,4951190,4758,4410844,30307,10903784
395,2022-01-13 15:00:00,6696,4622162,4449.0,4079569,17400.0,1894938,149.0,335873.0,6845,4958035,4598,4415442,28694,10932478
396,2022-01-14 15:00:00,7254,4629416,3337.0,4082906,22087.0,1917025,256.0,336129.0,7510,4965545,3593,4419035,32934,10965412
397,2022-01-15 15:00:00,4274,4633690,1710.0,4084616,11644.0,1928669,71.0,336200.0,4345,4969890,1781,4420816,17699,10983111
398,2022-01-16 15:00:00,2188,4635878,1335.0,4085951,6249.0,1934918,116.0,336316.0,2304,4972194,1451,4422267,9888,10992999
399,2022-01-17 15:00:00,3599,4639477,2432.0,4088383,10233.0,1945151,74.0,336390.0,3673,4975867,2506,4424773,16338,11009337
400,2022-01-18 15:00:00,5268,4644745,4300.0,4092683,13351.0,1958502,103.0,336493.0,5371,4981238,4403,4429176,23022,11032359
401,2022-01-19 15:00:00,5331,4650076,4598.0,4097281,13345.0,1971847,97.0,336590.0,5428,4986666,4695,4433871,23371,11055730
402,2022-01-20 15:00:00,4540,4654616,3685.0,4100966,11929.0,1983776,174.0,336764.0,4714,4991380,3859,4437730,20328,11076058
403,2022-01-21 15:00:00,5600,4660216,2974.0,4103940,15066.0,1998842,124.0,336888.0,5724,4997104,3098,4440828,23764,11099822
404,2022-01-22 15:00:00,3450,4663666,1772.0,4105712,9031.0,2007873,134.0,337022.0,3584,5000688,1906,4442734,14387,11114209
405,2022-01-23 15:00:00,2018,4665684,1514.0,4107226,5790.0,2013663,31.0,337053.0,2049,5002737,1545,4444279,9353,11123562
406,2022-01-24 15:00:00,4119,4669803,2811.0,4110037,11482.0,2025145,91.0,337144.0,4210,5006947,2902,4447181,18503,11142065
407,2022-01-25 15:00:00,3823,4673626,3410.0,4113447,9354.0,2034499,93.0,337237.0,3916,5010863,3503,4450684,16680,11158745
408,2022-01-26 15:00:00,3919,4677545,3778.0,4117225,9243.0,2043742,96.0,337333.0,4015,5014878,3874,4454558,17036,11175781
409,2022-01-27 15:00:00,3787,4681332,3994.0,4121219,10364.0,2054106,189.0,337522.0,3976,5018854,4183,4458741,18334,11194115
410,2022-01-28 15:00:00,3861,4685193,3342.0,4124561,11380.0,2065486,76.0,337598.0,3937,5022791,3418,4462159,18659,11212774
411,2022-01-29 15:00:00,2292,4687485,2331.0,4126892,5952.0,2071438,116.0,337714.0,2408,5025199,2447,4464606,10691,11223465
412,2022-01-30 15:00:00,1532,4689017,1667.0,4128559,3799.0,2075237,16.0,337730.0,1548,5026747,1683,4466289,7014,11230479
413,2022-01-31 15:00:00,3001,4692018,3292.0,4131851,7706.0,2082943,58.0,337788.0,3059,5029806,3350,4469639,14057,11244536
414,2022-02-01 15:00:00,2649,4694667,3502.0,4135353,6882.0,2089825,75.0,337863.0,2724,5032530,3577,4473216,13108,11257644
415,2022-02-02 15:00:00,2832,4697499,3825.0,4139178,6718.0,2096543,79.0,337942.0,2911,5035441,3904,4477120,13454,11271098
416,2022-02-03 15:00:00,2747,4700246,3744.0,4142922,6966.0,2103509,43.0,337985.0,2790,5038231,3787,4480907,13500,11284598
417,2022-02-04 15:00:00,2758,4703004,4446.0,4147368,7860.0,2111369,128.0,338113.0,2886,5041117,4574,4485481,15192,11299790
418,2022-02-05 15:00:00,1891,4704895,2910.0,4150278,5077.0,2116446,112.0,338225.0,2003,5043120,3022,4488503,9990,11309780
